School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Redland District Special School,Thornlands,8,--,8,4,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,8,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,158,157,--,147,13,131,--,0,99%,95%,157,147,13,139,82,23,2,--,2,3,,,,,,,,,,,,,,,,,131,130,120,--,117,55,1,--,--,2,--,27,27,27,13,22,27,22,2,--,--,3,36,41,36,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,106,67,3,64,15,51,--,15,78%,100%,67,48,10,9,35,9,--,--,--,2,36,16,5,6,9,--,--,--,--,--,,,,,,,51,44,28,4,3,25,3,--,--,--,2,52,23,36,11,12,19,6,--,--,--,--,4,16,15,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,69,59,--,15,9,48,--,5,90%,98%,59,12,6,--,4,5,--,--,2,--,10,3,3,--,--,1,--,--,--,--,,,,,,,48,46,6,2,--,4,1,--,--,2,--,21,13,9,7,--,--,5,--,--,--,--,9,15,17,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,33,26,1,18,3,13,--,1,94%,100%,26,13,2,1,12,1,--,--,3,--,6,5,1,--,4,--,--,--,--,--,,,,,,,13,13,2,1,1,1,1,--,--,1,--,19,13,16,2,--,15,--,--,--,2,--,1,5,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,193,172,--,143,41,92,--,3,95%,91%,172,131,37,75,71,58,4,--,13,3,21,12,4,3,6,4,--,--,1,--,,,,,,,92,83,52,18,26,18,18,2,--,14,--,101,89,91,23,52,59,44,2,--,--,3,11,22,40,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,165,145,3,115,24,74,--,4,96%,85%,145,102,21,67,53,16,--,--,5,2,17,12,3,10,5,1,--,--,--,--,3,1,--,--,1,--,74,72,43,1,25,28,5,--,--,5,--,88,73,71,23,52,30,12,--,--,--,2,9,16,21,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,49,47,--,39,2,42,--,0,98%,95%,47,38,2,18,33,--,--,--,1,--,2,1,--,--,1,--,--,--,--,--,,,,,,,42,40,33,--,14,30,--,--,--,1,--,7,7,6,2,4,4,--,--,--,--,--,8,8,12,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,3,--,3,1,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,3,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,143,116,--,112,21,32,--,11,92%,91%,116,96,15,84,61,9,--,--,2,--,27,16,6,12,4,1,--,--,--,--,,,,,,,32,32,31,1,27,16,2,--,--,2,--,111,84,81,20,69,49,8,--,--,--,--,4,6,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,54,45,1,53,18,32,--,0,98%,100%,45,45,14,37,18,9,--,--,1,--,8,8,4,6,2,--,--,--,--,--,,,,,,,32,30,32,4,28,12,3,--,--,1,--,21,15,21,14,15,8,6,--,--,--,--,1,7,9,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,28,25,--,22,5,13,--,1,93%,82%,25,21,5,14,11,3,--,--,1,--,3,1,--,1,1,--,--,--,--,--,,,,,,,13,12,9,--,8,3,1,--,--,1,--,15,13,13,5,7,9,2,--,--,--,--,1,0,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,8,--,8,1,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,8,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,80,58,--,79,18,41,--,1,99%,96%,58,58,12,58,8,4,--,--,--,--,22,21,6,19,--,1,--,--,--,--,,,,,,,41,35,41,4,41,5,1,--,--,--,--,39,23,38,14,36,3,4,--,--,--,--,7,10,15,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,188,173,1,177,57,90,--,1,99%,97%,173,164,55,161,61,39,--,--,23,1,14,12,2,10,3,--,--,--,--,1,1,1,--,1,--,--,90,84,83,16,80,25,11,--,--,22,1,97,89,93,41,91,39,28,--,--,1,1,10,21,34,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,168,164,1,81,29,105,--,2,98%,100%,164,80,28,14,60,20,--,--,8,20,3,1,1,--,--,1,--,--,--,1,,,,,,,105,105,40,15,6,28,6,--,--,8,1,62,59,41,14,8,32,15,--,--,--,20,10,31,38,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,114,103,1,51,20,87,--,1,96%,98%,103,44,17,2,6,34,4,4,8,7,10,6,3,1,--,3,--,1,--,2,1,1,--,--,--,1,87,83,26,10,3,5,18,1,--,8,--,26,20,24,10,--,1,19,3,5,--,9,26,27,29,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,105,90,--,102,20,80,--,0,100%,96%,90,87,19,87,12,28,--,--,3,8,15,15,1,15,--,1,--,--,--,1,,,,,,,80,69,77,5,77,2,15,--,--,3,5,25,21,25,15,25,10,14,--,--,--,4,19,14,26,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,166,145,1,115,32,76,--,5,96%,97%,145,101,32,54,65,26,1,--,3,1,20,14,--,13,5,--,--,--,--,--,,,,,,,76,74,39,10,6,31,9,1,--,3,--,89,71,76,22,61,39,17,--,--,--,1,10,20,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,89,88,1,88,14,31,--,0,100%,94%,88,87,14,86,86,20,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,31,31,30,6,30,29,2,--,--,--,--,57,57,57,8,56,57,18,--,--,--,--,5,7,12,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,East Mt Gravatt,30,8,3,30,17,--,--,0,100%,100%,8,8,7,8,2,5,--,--,--,--,19,19,8,19,3,4,--,--,--,--,3,3,2,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,141,118,5,130,16,50,--,0,99%,87%,118,108,12,98,77,4,--,--,3,20,18,18,3,18,6,--,--,--,--,5,5,4,1,4,2,--,50,48,40,2,37,22,1,--,--,3,8,86,70,86,13,79,61,3,--,--,--,17,3,8,16,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,25,5,--,6,4,--,--,18,28%,--,5,4,4,2,4,--,--,--,--,--,20,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,203,183,--,126,8,148,--,2,95%,98%,183,117,5,42,89,23,--,--,4,--,20,9,3,4,5,--,--,--,--,--,,,,,,,148,135,84,3,19,75,6,--,--,4,--,55,48,42,5,27,19,17,--,--,--,--,27,49,39,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,107,106,--,98,27,101,--,0,100%,99%,106,97,27,18,97,39,--,--,15,9,1,1,--,--,1,--,--,--,--,--,,,,,,,101,101,92,25,16,92,37,--,--,15,9,6,5,6,2,2,6,2,--,--,--,--,30,34,26,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,146,140,--,142,19,114,--,1,99%,96%,140,137,18,133,32,37,8,--,2,1,6,5,1,5,1,1,--,--,--,--,,,,,,,114,112,111,7,107,15,22,2,--,2,--,32,28,31,12,31,18,16,6,--,--,1,28,31,35,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,128,108,3,91,17,55,--,3,95%,96%,108,78,16,31,65,23,6,--,--,1,17,12,1,7,4,2,--,--,--,--,3,1,--,1,--,--,55,53,26,5,3,22,5,4,--,--,--,70,55,64,12,35,47,20,2,--,--,1,12,18,16,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,127,112,--,11,1,107,18,1,93%,100%,112,9,1,1,7,--,1,--,2,--,15,2,--,--,2,--,--,--,--,1,,,,,,,107,99,7,1,1,6,--,--,--,1,1,1,1,1,--,--,--,--,1,--,--,--,49,36,16,6,0,18,12,3,--,--,3,--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,0,3,5,10
Somerville House,South Brisbane,144,143,--,47,--,136,--,1,99%,98%,143,47,--,1,46,3,--,--,6,2,,,,,,,,,,,,,,,,,136,136,41,--,1,40,--,--,--,6,--,8,7,6,--,--,6,3,--,--,--,2,50,43,34,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,99,85,--,64,23,66,--,0,96%,97%,85,54,18,17,32,32,--,--,1,2,14,10,5,8,3,5,--,--,--,--,,,,,,,66,62,34,12,5,25,14,--,--,1,2,33,23,30,11,20,10,23,--,--,--,--,13,18,15,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,15,--,15,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,133,126,5,117,46,32,--,1,98%,96%,126,112,46,67,93,23,2,--,2,1,2,1,--,1,1,--,--,--,--,--,5,4,--,3,2,--,32,32,18,5,10,13,2,1,--,2,--,96,94,95,41,58,81,21,1,--,--,1,3,15,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,136,110,--,105,32,45,--,10,90%,98%,110,92,30,77,46,2,1,--,--,--,26,13,2,10,1,--,--,--,--,--,,,,,,,45,41,36,2,33,9,--,--,--,--,--,91,69,69,30,54,38,2,1,--,--,--,5,13,15,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,154,151,--,145,34,70,--,0,100%,100%,151,142,32,67,138,30,--,--,9,--,3,3,2,2,1,--,--,--,--,--,,,,,,,70,70,61,12,16,57,14,--,--,9,--,84,81,84,22,53,82,16,--,--,--,--,13,18,22,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,111,111,--,34,3,98,--,0,100%,98%,111,34,3,12,32,5,--,--,6,4,,,,,,,,,,,,,,,,,98,98,22,--,6,21,1,--,--,6,--,13,13,12,3,6,11,4,--,--,--,4,36,36,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,73,73,--,57,9,52,--,0,100%,100%,73,57,9,7,52,11,4,--,--,--,,,,,,,,,,,,,,,,,52,52,38,2,5,36,2,2,--,--,--,21,21,19,7,2,16,9,2,--,--,--,10,23,16,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,127,120,--,85,9,94,--,1,98%,97%,120,80,9,5,56,58,6,--,--,1,7,5,--,--,2,3,--,--,--,--,,,,,,,94,92,56,6,1,38,43,3,--,--,--,33,28,29,3,4,20,18,3,--,--,1,24,21,26,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,67,67,--,35,22,43,--,0,100%,98%,67,35,22,--,16,13,1,--,6,1,,,,,,,,,,,,,,,,,43,43,16,10,--,10,5,1,--,5,--,24,24,19,12,--,6,8,--,--,1,1,10,13,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,64,57,1,25,4,47,--,2,91%,92%,57,24,3,--,23,1,--,--,--,3,6,1,1,--,1,--,--,--,--,--,,,,,,,47,44,14,2,--,14,--,--,--,--,--,16,13,11,2,--,10,1,--,--,--,3,4,10,18,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,112,83,--,63,11,69,--,6,88%,88%,83,47,7,27,27,2,2,--,1,1,29,16,4,4,8,1,--,--,--,--,,,,,,,69,59,35,2,15,25,2,2,--,1,1,43,24,28,9,16,10,1,--,--,--,--,6,15,16,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's Marist Brothers College,Cairns,113,106,--,7,--,96,--,4,94%,99%,106,7,--,--,7,--,--,--,--,--,,,,,,,,,,,,,,,,,96,93,7,--,--,7,--,--,--,--,--,,,,,,,,,,,,24,29,24,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,112,90,--,86,14,48,--,3,94%,94%,90,71,13,44,48,35,1,--,--,--,22,15,1,12,9,4,--,--,--,--,,,,,,,48,43,27,2,4,18,8,--,--,--,--,64,47,59,12,52,39,31,1,--,--,--,6,15,13,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,172,161,--,156,47,93,--,1,99%,96%,161,147,43,61,61,103,27,--,8,1,11,9,4,2,3,4,--,--,--,--,,,,,,,93,92,80,16,31,29,59,12,--,7,1,79,69,76,31,32,35,48,15,--,1,--,13,25,28,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,150,132,1,89,22,93,--,2,97%,98%,132,75,20,58,57,3,--,--,1,--,17,13,2,8,10,--,--,--,--,--,1,1,--,1,--,--,93,90,35,3,18,22,1,--,--,1,--,56,42,53,19,48,45,2,--,--,--,--,18,32,27,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,56,47,--,32,17,28,--,2,89%,94%,47,29,15,11,12,18,--,--,2,--,9,3,2,--,--,2,--,--,--,--,,,,,,,28,23,9,6,1,5,--,--,--,1,--,28,24,23,11,10,7,20,--,--,1,--,5,6,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,65,60,--,63,12,28,--,1,98%,89%,60,59,10,26,58,25,--,--,--,1,5,4,2,1,3,--,--,--,--,--,,,,,,,28,27,28,4,12,27,12,--,--,--,1,37,33,35,8,15,34,13,--,--,--,--,1,4,7,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,26,21,2,21,9,6,--,0,96%,100%,21,17,6,12,7,3,--,--,--,--,3,3,2,3,--,--,--,--,--,--,2,1,1,1,--,--,6,5,6,--,5,2,--,--,--,--,--,18,16,14,8,10,5,3,--,--,--,--,0,1,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,97,94,--,32,14,84,--,0,99%,98%,94,30,13,15,4,18,3,2,8,3,3,2,1,--,--,1,--,--,--,--,,,,,,,84,83,19,7,8,2,11,--,--,8,--,13,11,13,7,7,2,8,3,2,--,3,24,29,22,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,92,69,3,87,23,28,--,1,98%,88%,69,66,16,63,52,9,1,--,1,2,20,18,7,18,8,--,--,--,--,--,3,3,--,3,3,--,28,22,24,4,24,18,--,--,--,1,--,61,47,60,19,57,42,9,1,--,--,2,1,4,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,72,69,1,40,15,52,--,1,99%,98%,69,38,14,2,30,7,--,--,--,--,2,1,1,--,--,--,--,--,--,--,1,1,--,1,--,--,52,52,24,9,1,20,3,--,--,--,--,19,17,15,6,1,10,4,--,--,--,--,11,12,20,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,75,66,--,27,1,58,--,1,95%,97%,66,22,--,18,12,2,1,--,3,2,9,5,1,3,3,1,--,--,--,--,,,,,,,58,54,13,--,11,3,1,1,--,3,--,17,12,14,1,10,12,2,--,--,--,2,19,21,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,98,91,--,58,22,74,--,2,96%,97%,91,55,20,24,30,11,--,--,--,--,7,3,2,1,1,2,--,--,--,--,,,,,,,74,72,39,10,23,18,7,--,--,--,--,24,19,19,12,2,13,6,--,--,--,--,18,20,28,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,45,36,--,19,12,26,--,3,89%,84%,36,15,8,1,5,4,--,--,--,--,9,4,4,--,1,1,--,--,--,--,,,,,,,26,24,6,--,1,5,--,--,--,--,--,19,12,13,12,--,1,5,--,--,--,--,5,7,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,215,213,--,214,1,202,--,0,100%,100%,213,212,1,--,4,212,--,--,5,--,2,2,--,--,--,2,--,--,--,--,,,,,,,202,202,201,1,--,2,201,--,--,5,--,13,11,13,--,--,2,13,--,--,--,--,83,80,25,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,127,114,--,83,33,81,--,0,98%,93%,114,72,26,39,35,11,--,--,1,5,13,11,7,4,4,--,--,--,--,--,,,,,,,81,75,38,13,8,22,7,--,--,1,3,46,39,45,20,35,17,4,--,--,--,2,12,25,25,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,226,201,--,91,11,168,--,1,97%,98%,201,72,9,66,23,4,--,--,2,1,25,19,2,17,3,2,--,--,--,--,,,,,,,168,160,35,3,30,4,3,--,--,2,--,58,41,56,8,53,22,3,--,--,--,1,44,43,47,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,23,20,--,11,5,15,--,0,91%,91%,20,10,4,--,9,3,--,--,--,9,3,1,1,--,--,--,--,--,--,1,,,,,,,15,12,4,2,--,3,1,--,--,--,9,8,8,7,3,--,6,2,--,--,--,1,3,3,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,213,177,--,87,39,145,--,7,93%,98%,177,66,26,36,31,21,2,--,3,15,36,21,13,13,8,4,--,--,--,8,,,,,,,145,134,27,7,5,13,9,1,--,3,5,68,43,60,32,44,26,16,1,--,--,18,26,41,48,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,65,65,--,34,8,53,--,0,100%,100%,65,34,8,24,32,8,--,--,2,1,,,,,,,,,,,,,,,,,53,53,22,3,18,21,--,--,--,2,--,12,12,12,5,6,11,8,--,--,--,1,10,17,13,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,112,107,--,41,6,78,--,3,96%,98%,107,41,6,11,27,2,2,--,1,2,,,,,,,,,,,,,,,,,78,76,18,1,6,13,--,1,--,1,--,34,31,23,5,5,14,2,1,--,--,2,9,27,25,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,102,99,--,23,6,80,--,2,98%,99%,99,22,5,9,9,5,1,--,1,4,3,1,1,--,--,--,--,--,--,--,,,,,,,80,80,15,4,6,7,3,--,--,1,1,22,19,8,2,3,2,2,1,--,--,3,32,23,20,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  South Burnett,Kingaroy,18,14,--,16,9,7,--,2,89%,100%,14,14,8,3,10,3,1,--,--,--,4,2,1,2,--,--,--,--,--,--,,,,,,,7,7,7,2,1,6,2,1,--,--,--,11,7,9,7,4,4,1,--,--,--,--,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,138,129,--,69,23,96,--,3,96%,96%,129,66,22,57,22,8,--,--,1,1,9,3,1,2,--,--,--,--,--,--,,,,,,,96,92,32,1,25,15,--,--,--,1,--,42,37,37,22,34,7,8,--,--,--,1,19,22,34,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College,Toowoomba,74,65,--,44,10,58,--,3,92%,90%,65,41,9,6,33,2,--,--,1,1,9,3,1,--,3,1,--,--,--,--,,,,,,,58,53,35,6,2,32,3,--,--,1,1,16,12,9,4,4,4,--,--,--,--,--,7,14,20,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College,Maryborough,89,88,--,39,11,58,--,0,100%,97%,88,38,11,31,14,3,1,--,2,--,1,1,--,--,1,--,--,--,--,--,,,,,,,58,57,12,--,10,3,--,--,--,2,--,31,31,27,11,21,12,3,1,--,--,--,17,16,19,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,118,113,--,42,14,99,--,4,96%,100%,113,42,14,5,27,22,--,--,--,2,,,,,,,,,,,,,,,,,99,98,27,6,2,19,11,--,--,--,2,19,15,15,8,3,8,11,--,--,--,--,9,30,38,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College,Merrimac,128,104,--,87,25,82,--,4,96%,91%,104,68,20,43,48,15,1,--,9,3,24,19,5,6,12,1,--,1,1,1,,,,,,,82,77,46,10,24,25,7,--,--,10,2,46,27,41,15,25,35,9,1,1,--,2,4,24,37,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,105,96,--,31,8,93,--,2,92%,99%,96,30,8,3,10,16,--,2,1,3,9,1,--,--,--,--,--,1,--,1,,,,,,,93,87,23,4,3,9,11,--,1,1,2,12,9,8,4,--,1,5,--,2,--,2,19,23,28,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,64,54,--,50,9,50,--,2,94%,93%,54,44,7,33,18,4,--,--,--,--,10,6,2,6,2,--,--,--,--,--,,,,,,,50,45,38,4,30,13,2,--,--,--,--,14,9,12,5,9,7,2,--,--,--,--,9,24,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,138,128,--,119,5,105,--,1,98%,96%,128,112,5,104,62,4,1,--,3,1,10,7,--,7,2,1,--,--,--,--,,,,,,,105,100,87,1,82,36,3,1,--,3,1,33,28,32,4,29,28,2,--,--,--,--,12,28,35,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,45,29,--,26,15,19,--,4,87%,100%,29,16,9,1,15,--,--,--,1,--,16,10,6,1,7,--,--,--,--,--,,,,,,,19,17,6,3,1,5,--,--,--,1,--,26,12,20,12,1,17,--,--,--,--,--,2,3,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,252,208,1,140,19,188,--,3,95%,96%,208,109,15,42,93,12,3,--,--,1,43,31,4,12,18,3,--,--,--,--,,,,,,,188,170,82,4,18,68,8,3,--,--,--,63,38,58,15,36,43,7,--,--,--,1,27,54,58,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,147,134,--,57,5,131,--,2,95%,99%,134,51,3,37,2,23,7,--,1,1,13,6,2,6,--,--,--,--,--,--,,,,,,,131,124,43,3,33,--,13,1,--,1,1,16,10,14,2,10,2,10,6,--,--,--,24,52,34,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,176,156,2,153,19,51,--,3,97%,93%,156,138,18,99,89,25,--,--,1,8,18,15,1,14,7,1,--,--,--,--,,,,,,,51,50,40,2,34,21,6,--,--,1,3,123,106,113,17,79,75,20,--,--,--,5,4,17,19,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter's Lutheran College,Indooroopilly,268,250,--,34,5,219,33,3,96%,96%,250,32,5,29,19,2,--,--,2,4,18,2,--,2,--,--,--,--,--,--,,,,,,,219,210,22,1,19,13,2,--,--,2,2,15,11,12,4,12,6,--,--,--,--,2,64,77,51,22,5,33,29,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,8,12,6,7
St Peters Lutheran College - Springfield,Springfield Central,22,17,--,3,--,22,--,0,82%,100%,17,2,--,1,--,1,1,--,--,1,5,1,--,1,--,--,--,--,--,--,,,,,,,22,17,3,--,2,--,1,1,--,--,1,,,,,,,,,,,,3,10,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,165,163,--,68,9,126,--,0,99%,98%,163,67,8,17,48,39,--,--,9,4,2,1,1,--,--,1,--,--,--,--,,,,,,,126,125,29,2,1,25,1,--,--,8,--,39,38,39,7,16,23,39,--,--,1,4,35,53,35,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,51,45,1,41,12,27,--,1,96%,92%,45,37,10,27,30,7,--,--,2,--,5,4,2,4,4,--,--,--,--,--,,,,,,,27,26,19,3,12,13,2,--,--,2,--,23,19,22,9,19,21,5,--,--,--,--,3,8,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,45,41,1,41,8,24,--,1,98%,100%,41,38,6,36,13,2,1,--,--,--,3,2,1,2,1,1,--,--,--,--,1,1,1,1,--,--,24,24,22,2,20,6,--,1,--,--,--,20,17,18,5,18,8,3,--,--,--,--,5,14,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,4,4,--,1,1,4,--,0,100%,100%,4,1,1,--,1,--,--,--,1,--,,,,,,,,,,,,,,,,,4,4,1,1,--,1,--,--,--,1,--,,,,,,,,,,,,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
