School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Marist College Ashgrove,Ashgrove,226,218,--,79,19,162,--,1,99%,98%,218,73,15,34,39,30,--,--,--,--,8,6,4,4,2,--,--,--,--,--,,,,,,,162,161,20,--,2,6,12,--,--,--,--,64,57,59,19,36,35,18,--,--,--,--,49,54,37,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,97,95,--,73,13,43,--,1,99%,98%,95,72,13,15,13,67,--,--,1,--,2,1,--,--,--,1,--,--,--,--,,,,,,,43,43,22,--,4,2,18,--,--,1,--,54,52,51,13,11,11,50,--,--,--,--,5,15,10,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,161,161,--,161,20,70,--,0,100%,98%,161,161,20,78,159,69,2,3,--,3,,,,,,,,,,,,,,,,,70,70,70,4,1,69,7,1,--,--,--,91,91,91,16,77,90,62,1,3,--,3,15,12,33,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,307,304,3,286,68,66,--,0,100%,92%,304,283,68,228,228,102,--,--,1,--,,,,,,,,,,,3,3,--,3,2,--,66,66,46,1,31,15,19,--,--,1,--,238,238,237,67,197,213,83,--,--,--,--,5,20,23,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,86,83,1,52,4,48,--,1,99%,94%,83,50,4,--,9,50,--,2,--,3,2,1,--,--,--,1,--,--,--,--,1,1,--,--,--,1,48,48,15,--,--,--,15,--,1,--,1,37,35,36,4,--,9,36,--,1,--,2,9,11,16,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,13,--,13,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,82,81,1,82,14,28,--,0,100%,96%,81,81,13,81,66,3,--,--,3,--,,,,,,,,,,,1,1,1,1,--,--,28,28,28,--,28,13,--,--,--,3,--,53,53,53,13,53,53,3,--,--,--,--,5,6,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,187,178,--,95,41,126,--,3,98%,95%,178,90,37,34,34,28,--,8,9,10,9,5,4,--,--,2,--,--,--,--,,,,,,,126,125,55,21,29,18,14,--,3,9,3,61,53,40,20,5,16,16,--,5,--,7,11,37,37,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,134,134,--,16,7,129,--,0,100%,99%,134,16,7,2,8,5,--,--,1,1,,,,,,,,,,,,,,,,,129,129,13,5,2,7,4,--,--,--,1,5,5,3,2,--,1,1,--,--,1,--,50,47,28,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,195,195,--,195,27,68,--,0,100%,94%,195,195,27,87,192,66,2,21,6,22,,,,,,,,,,,,,,,,,68,68,68,3,22,67,8,--,--,6,--,127,127,127,24,65,125,58,2,21,--,22,9,28,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,189,186,3,154,42,49,--,0,100%,96%,186,151,42,65,69,36,--,--,15,--,,,,,,,,,,,3,3,--,3,--,--,49,49,14,8,3,5,7,--,--,15,--,137,137,137,34,62,64,29,--,--,--,--,8,18,21,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,205,199,6,149,52,58,--,0,98%,93%,199,148,52,29,99,46,--,19,6,29,,,,,,,,,,,6,1,--,1,--,--,58,58,32,10,2,19,9,--,2,6,2,141,141,116,42,27,80,37,--,17,--,27,10,15,27,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,16,15,1,16,3,3,--,0,100%,50%,15,15,3,6,14,--,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,3,3,3,--,1,3,--,--,--,--,--,12,12,12,3,5,11,--,--,--,--,--,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,25,24,1,22,3,9,--,0,96%,100%,24,22,3,21,11,--,--,--,--,--,,,,,,,,,,,,,,,,,9,9,8,1,7,1,--,--,--,--,--,15,15,14,2,14,10,--,--,--,--,--,1,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,133,133,--,128,10,58,--,0,100%,91%,133,128,10,8,127,9,--,--,5,4,,,,,,,,,,,,,,,,,58,58,57,1,8,57,2,--,--,4,1,75,75,71,9,--,70,7,--,--,1,3,4,19,23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,11,--,11,8,--,--,--,0,73%,--,,,,,,,,,,,,,,,,,,,,,11,8,--,8,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,50,44,6,41,8,13,--,0,100%,100%,44,35,6,9,30,12,--,--,--,1,,,,,,,,,,,6,6,2,6,1,--,13,13,6,1,--,3,3,--,--,--,--,31,31,29,5,9,27,9,--,--,--,1,2,4,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori International College,Forest Glen,2,2,--,1,--,--,--,0,100%,100%,2,1,--,--,--,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,20,19,1,10,3,9,--,0,95%,90%,19,10,3,8,8,2,--,--,1,--,,,,,,,,,,,,,,,,,9,9,2,1,--,1,1,--,--,1,--,10,10,8,2,8,7,1,--,--,--,--,1,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,62,61,1,61,14,17,--,0,98%,94%,61,61,14,24,61,18,1,--,--,--,,,,,,,,,,,,,,,,,17,17,17,--,--,17,6,--,--,--,--,44,44,44,14,24,44,12,1,--,--,--,2,4,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,192,189,1,149,20,54,--,1,99%,99%,189,148,20,102,107,70,--,--,--,1,2,1,--,1,1,--,--,--,--,--,,,,,,,54,54,17,2,5,9,4,--,--,--,--,137,135,132,18,98,99,66,--,--,--,1,4,14,18,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,34,33,--,12,1,31,--,1,97%,100%,33,12,1,1,4,10,--,1,--,1,,,,,,,,,,,,,,,,,31,31,10,1,1,2,8,--,1,--,1,3,2,2,--,--,2,2,--,--,--,--,10,5,13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,125,125,--,23,4,110,--,0,100%,98%,125,23,4,3,10,13,1,1,1,1,,,,,,,,,,,,,,,,,110,110,9,1,2,2,5,--,--,1,--,15,15,14,3,1,8,8,1,1,--,1,29,44,26,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,97,89,--,70,15,44,--,3,97%,90%,89,65,13,--,58,14,--,--,--,1,8,5,2,--,5,--,--,--,--,--,,,,,,,44,44,26,4,--,23,4,--,--,--,--,53,45,44,11,--,40,10,--,--,--,1,1,14,8,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,155,140,--,70,4,98,--,6,93%,98%,140,66,3,1,19,63,--,2,2,2,15,4,1,--,1,2,--,--,--,--,,,,,,,98,93,22,--,1,--,21,--,--,2,--,57,47,48,4,--,20,44,--,2,--,2,13,45,26,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,174,174,--,168,15,100,--,0,100%,99%,174,168,15,164,53,32,1,--,--,1,,,,,,,,,,,,,,,,,100,100,96,3,95,8,6,--,--,--,--,74,74,72,12,69,45,26,1,--,--,1,18,26,20,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,22,21,1,20,4,2,--,0,95%,100%,21,20,4,1,20,1,--,--,1,1,,,,,,,,,,,,,,,,,2,2,2,--,--,2,--,--,--,1,--,19,19,18,4,1,18,1,--,--,--,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,26,18,--,18,4,5,--,4,81%,100%,18,15,3,2,10,5,--,--,--,--,8,3,1,1,1,1,--,--,--,--,,,,,,,5,3,2,--,2,--,1,--,--,--,--,21,15,16,4,1,11,5,--,--,--,--,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,334,317,--,180,39,152,15,7,98%,91%,317,172,38,30,108,84,--,10,10,13,17,8,1,2,5,2,--,1,--,1,,,,,,,152,151,50,11,--,29,18,--,3,9,4,160,151,128,27,31,83,67,--,8,1,10,23,44,49,32,4,15,12,1,--,1,1,--,--,--,--,--,7,3,1,1,--,--,1,--,--,--,--,0,2,6,7
Moura State High School,Moura,25,24,1,22,2,11,--,0,96%,57%,24,22,2,12,19,--,--,--,--,--,,,,,,,,,,,,,,,,,11,11,9,1,4,6,--,--,--,--,--,13,13,13,1,8,13,--,--,--,--,--,0,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,2,--,1,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,161,159,1,97,12,89,--,0,100%,100%,159,95,12,19,46,75,5,--,--,--,1,1,--,--,--,1,--,--,--,--,1,1,--,--,1,--,89,89,25,3,1,--,23,1,--,--,--,71,70,71,9,18,46,53,4,--,--,--,18,23,28,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,40,39,--,39,9,--,--,0,100%,100%,39,38,9,6,36,20,--,--,--,1,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,144,143,--,30,5,115,--,0,100%,98%,143,29,5,--,10,23,--,5,2,6,1,1,--,--,--,--,--,1,--,1,,,,,,,115,115,2,--,--,2,--,--,--,2,--,29,28,28,5,--,8,23,--,6,--,7,42,41,30,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,18,--,18,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,97,92,--,63,16,66,--,1,98%,95%,92,60,16,16,18,50,--,3,1,3,5,3,--,2,2,--,--,--,--,--,,,,,,,66,64,34,4,8,1,30,--,2,1,2,31,28,29,12,10,19,20,--,1,--,1,16,23,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,56,54,1,36,14,20,--,0,100%,100%,54,34,14,9,23,2,--,--,--,1,1,1,--,1,1,--,--,--,--,--,1,1,--,--,1,--,20,20,6,4,--,3,1,--,--,--,1,35,34,29,10,10,21,1,--,--,--,--,1,0,8,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Murrumba State Secondary College,Murrumba Downs,142,140,1,109,8,58,--,0,100%,94%,140,107,8,45,88,68,1,--,1,--,1,1,--,--,1,--,--,--,--,--,1,1,--,--,1,--,58,58,27,1,12,11,21,--,--,1,--,83,82,81,7,33,78,47,1,--,--,--,7,16,21,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,40,37,--,20,7,27,--,1,95%,74%,37,19,6,3,2,7,--,9,3,10,3,1,1,--,1,--,--,--,--,--,,,,,,,27,26,13,3,2,1,5,--,6,3,6,13,11,7,4,1,2,2,--,3,--,4,0,4,14,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,84,81,--,34,11,60,--,1,98%,92%,81,33,11,18,19,8,1,--,--,--,3,1,--,1,--,--,--,--,--,--,,,,,,,60,59,16,4,6,6,4,1,--,--,--,24,22,18,7,13,13,4,--,--,--,--,11,16,24,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,6,--,6,6,1,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,6,6,1,5,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,159,148,7,119,43,47,--,1,99%,98%,148,110,42,80,70,16,1,--,--,--,4,3,1,2,1,1,--,--,--,--,7,6,--,6,4,--,47,47,21,6,14,7,4,1,--,--,--,105,101,92,37,68,64,13,--,--,--,--,5,18,13,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,90,85,4,90,12,28,--,0,100%,100%,85,85,12,85,47,9,--,--,--,1,1,1,--,1,--,--,--,--,--,--,4,4,--,4,--,--,28,27,28,3,28,9,2,--,--,--,--,58,58,58,9,58,38,7,--,--,--,1,4,6,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,380,378,2,379,48,126,--,0,100%,96%,378,377,48,370,141,119,--,9,2,24,,,,,,,,,,,2,2,--,2,1,--,126,126,126,--,126,3,14,--,--,2,--,252,252,251,48,244,138,105,--,9,--,24,31,39,39,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,121,118,2,100,27,34,--,1,99%,93%,118,98,27,70,44,18,--,1,8,2,,,,,,,,,,,2,2,--,2,--,--,34,34,14,2,11,2,1,--,--,6,--,85,84,84,25,59,42,17,--,1,2,2,9,7,7,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,15,14,--,3,2,12,--,0,100%,83%,14,2,1,--,1,1,--,--,1,--,1,1,1,--,--,--,--,--,--,--,,,,,,,12,12,2,1,--,1,1,--,--,--,--,3,2,1,1,--,--,--,--,--,1,--,0,3,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,184,176,5,171,37,74,--,0,100%,83%,176,163,36,91,122,34,1,--,1,1,3,3,--,2,2,--,--,--,--,--,5,5,1,5,3,--,74,73,62,9,38,28,10,--,--,1,--,105,103,104,27,55,96,24,1,--,--,1,8,26,25,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,23,14,--,13,3,--,--,8,65%,100%,14,12,3,7,5,2,--,--,--,--,9,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,321,321,--,269,37,148,--,0,100%,96%,321,269,37,194,152,142,1,3,5,4,,,,,,,,,,,,,,,,,148,148,99,11,73,21,47,1,1,5,1,173,173,170,26,121,131,95,--,2,--,3,21,40,49,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Frenchville,125,118,4,99,13,34,--,0,99%,81%,118,93,12,66,57,7,--,--,2,--,3,3,--,1,2,--,--,--,--,--,4,3,1,2,3,--,34,34,18,--,13,6,1,--,--,1,--,87,84,78,12,54,53,6,--,--,1,--,5,12,14,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,95,91,4,75,6,27,--,0,97%,100%,91,74,5,27,67,3,1,--,--,35,,,,,,,,,,,4,1,1,--,1,--,27,27,11,3,2,6,2,--,--,--,9,64,64,63,2,25,61,1,1,--,--,26,3,4,11,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,26,17,--,22,1,--,--,4,85%,100%,17,17,1,13,14,3,--,--,--,1,9,5,--,4,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,53,52,--,20,3,34,--,1,98%,100%,52,20,3,6,11,3,--,--,--,--,,,,,,,,,,,,,,,,,34,34,4,1,--,3,--,--,--,--,--,19,18,16,2,6,8,3,--,--,--,--,5,11,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,110,103,--,28,6,92,--,4,95%,96%,103,26,6,9,3,16,--,--,--,--,7,2,--,1,1,--,--,--,--,--,,,,,,,92,91,16,2,3,--,12,--,--,--,--,18,12,12,4,7,4,4,--,--,--,--,25,32,20,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,62,61,1,48,21,14,--,0,100%,89%,61,47,21,39,28,10,--,--,1,5,,,,,,,,,,,1,1,--,1,--,--,14,14,9,3,8,2,2,--,--,1,--,47,47,38,18,31,26,8,--,--,--,5,2,3,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,172,172,--,121,24,58,--,0,100%,90%,172,121,24,94,52,30,3,--,17,1,,,,,,,,,,,,,,,,,58,58,23,5,17,4,7,--,--,16,--,114,114,98,19,77,48,23,3,--,1,1,6,8,17,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,118,117,--,--,--,118,--,0,99%,98%,117,--,--,--,--,--,--,--,5,--,,,,,,,,,,,,,,,,,118,117,--,--,--,--,--,--,--,5,--,,,,,,,,,,,,45,43,23,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,51,51,--,19,12,35,--,0,100%,100%,51,19,12,--,6,9,--,--,--,--,,,,,,,,,,,,,,,,,35,35,5,1,--,1,4,--,--,--,--,16,16,14,11,--,5,5,--,--,--,--,4,15,9,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,69,68,--,36,6,49,--,0,100%,98%,68,35,6,14,20,15,--,--,1,--,1,1,--,1,--,--,--,--,--,--,,,,,,,49,48,18,2,10,8,4,--,--,1,--,20,20,18,4,5,12,11,--,--,--,--,9,14,17,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,75,69,--,42,9,57,--,2,96%,100%,69,39,7,32,19,6,1,3,1,4,6,3,2,1,1,1,--,--,--,--,,,,,,,57,54,27,3,21,7,4,--,2,1,2,18,15,15,6,12,13,3,1,1,--,2,10,18,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,225,225,--,205,50,72,--,0,100%,99%,225,205,50,155,108,59,7,11,23,15,,,,,,,,,,,,,,,,,72,72,57,3,45,27,7,2,2,23,3,153,153,148,47,110,81,52,5,9,--,12,9,16,29,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,170,169,--,81,12,103,--,0,100%,98%,169,80,12,16,12,66,15,11,--,11,1,1,--,--,--,1,--,--,--,--,,,,,,,103,103,19,1,--,--,19,3,3,--,3,67,66,62,11,16,12,48,12,8,--,8,26,37,26,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,331,326,5,229,101,110,--,0,100%,96%,326,225,100,55,87,136,30,9,22,30,,,,,,,,,,,5,4,1,--,4,1,110,110,41,14,3,12,20,6,5,18,8,216,216,184,86,52,75,116,24,4,4,22,20,49,32,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,180,180,--,162,29,34,--,0,100%,96%,180,162,29,59,144,37,--,--,11,--,,,,,,,,,,,,,,,,,34,34,29,2,15,23,3,--,--,11,--,146,146,133,27,44,121,34,--,--,--,--,7,9,13,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,42,42,--,20,3,26,--,0,100%,96%,42,20,3,9,9,3,--,--,2,--,,,,,,,,,,,,,,,,,26,26,5,1,2,1,1,--,--,2,--,16,16,15,2,7,8,2,--,--,--,--,6,2,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,43,43,--,16,4,25,--,0,100%,92%,43,16,4,2,12,1,--,--,--,3,,,,,,,,,,,,,,,,,25,25,10,2,--,9,--,--,--,--,1,18,18,6,2,2,3,1,--,--,--,2,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,3,2,--,1,1,2,--,1,67%,67%,2,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,2,2,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,254,252,2,241,19,177,--,0,100%,98%,252,240,19,49,238,9,--,--,--,25,,,,,,,,,,,2,1,--,--,1,--,177,177,166,11,21,165,7,--,--,--,19,75,75,74,8,28,73,2,--,--,--,6,30,44,60,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,9,--,9,4,--,--,--,0,44%,--,,,,,,,,,,,,,,,,,,,,,9,4,--,1,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,186,177,8,184,16,74,--,0,100%,95%,177,175,15,168,111,15,--,2,1,2,1,1,--,1,--,--,--,--,--,--,8,8,1,8,1,--,74,74,72,7,72,19,6,--,--,1,--,104,103,104,8,97,92,9,--,2,--,2,10,19,26,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove,144,140,3,143,8,46,--,0,100%,89%,140,139,8,49,139,16,--,--,--,--,1,1,--,--,1,--,--,--,--,--,3,3,--,2,3,--,46,46,46,--,1,46,2,--,--,--,--,95,94,94,8,48,94,14,--,--,--,--,9,12,14,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,80,72,1,69,26,29,--,3,95%,96%,72,65,23,46,39,28,--,--,--,--,7,4,3,--,1,--,--,--,--,--,,,,,,,29,28,23,6,14,10,10,--,--,--,--,50,44,46,20,32,30,18,--,--,--,--,2,7,13,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince of Peace Lutheran College,Everton Hills,46,40,1,10,2,42,--,1,91%,100%,40,8,2,1,2,5,1,--,1,--,5,1,--,1,--,--,--,--,--,--,1,1,--,--,1,--,42,39,7,1,1,2,4,--,--,1,--,3,1,2,1,1,--,1,1,--,--,--,12,9,6,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,150,145,--,92,16,64,--,0,100%,96%,145,87,14,36,68,19,--,1,2,1,5,5,2,2,3,1,--,--,--,--,,,,,,,64,63,22,3,12,13,3,--,--,1,--,86,82,70,13,26,58,17,--,1,1,1,12,24,22,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,153,153,--,153,--,--,149,0,100%,99%,153,153,--,1,152,42,--,--,57,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,149,149,--,1,149,38,--,--,56,--,4,4,4,--,--,3,4,--,--,1,--,21,48,53,27
Queensland Academy for Creative Industries,Kelvin Grove,91,89,--,89,--,--,84,0,100%,96%,89,87,--,--,87,--,--,--,2,--,2,2,--,--,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,82,--,--,82,--,--,--,2,--,6,4,6,--,--,6,--,--,--,--,--,2,22,31,29
Queensland Academy for Health Sciences,Southport,82,82,--,80,--,--,76,0,100%,99%,82,80,--,1,--,80,--,--,27,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,76,74,--,1,--,74,--,--,26,--,6,6,6,--,--,--,6,--,--,1,--,14,21,27,14
Ravenshoe State School,Ravenshoe,28,25,--,20,--,5,--,2,93%,67%,25,19,--,7,13,16,--,--,--,--,3,1,--,--,1,--,--,--,--,--,,,,,,,5,5,3,--,--,--,3,--,--,--,--,23,20,17,--,7,14,13,--,--,--,--,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,209,206,2,183,17,56,--,0,100%,95%,206,180,17,153,152,25,--,1,4,2,1,1,--,1,--,--,--,--,--,--,2,2,--,2,2,--,56,56,33,3,19,19,5,--,1,4,1,151,150,148,14,135,133,20,--,--,--,1,4,6,15,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,12,--,12,7,--,--,--,0,58%,--,,,,,,,,,,,,,,,,,,,,,12,7,--,7,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
