School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Queensland Academy for Creative Industries,Kelvin Grove,71,66,--,70,1,--,60,0,100%,94%,66,65,1,--,64,4,--,--,1,--,5,5,--,--,5,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,59,59,1,--,58,2,--,--,1,--,8,4,8,--,--,8,--,--,--,--,--,3,17,19,20
Queensland Academy for Health Sciences,Southport,83,82,--,76,--,--,68,1,99%,100%,82,76,--,--,52,75,--,--,28,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,65,--,--,48,64,--,--,24,--,15,14,11,--,--,4,11,--,--,4,--,10,24,18,16
Ravenshoe State School,Ravenshoe,39,35,3,29,2,5,--,1,90%,50%,35,29,2,2,24,6,--,--,--,--,,,,,,,,,,,,,,,,,5,5,4,--,--,2,2,--,--,--,--,31,30,25,2,2,22,4,--,--,--,--,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,270,253,13,230,23,24,--,0,99%,91%,253,216,14,162,183,36,--,--,3,1,4,4,1,2,2,1,--,--,--,--,13,10,8,5,1,6,24,23,8,1,4,5,2,--,--,2,--,233,230,212,14,160,180,35,--,--,1,1,2,4,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,13,--,13,11,2,--,--,0,85%,--,,,,,,,,,,,,,,,,,,,,,13,11,2,11,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,198,189,--,140,27,66,--,5,97%,95%,189,136,26,43,81,54,4,--,3,1,9,4,1,3,1,--,--,--,--,--,,,,,,,66,65,31,3,6,18,16,--,--,3,--,132,124,109,24,40,64,38,4,--,--,1,6,25,23,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,108,105,1,38,2,89,--,1,98%,97%,105,37,2,21,16,24,1,--,5,2,2,1,--,1,1,--,--,--,--,--,,,,,,,89,89,24,2,10,5,12,--,--,5,--,18,16,14,--,12,12,12,1,--,--,2,20,31,18,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,6,--,6,2,--,--,--,0,33%,--,,,,,,,,,,,,,,,,,,,,,6,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,160,159,--,47,18,129,--,0,99%,94%,159,47,18,1,35,35,--,--,3,3,,,,,,,,,,,,,,,,,129,128,17,--,--,5,12,--,--,3,--,31,31,30,18,1,30,23,--,--,--,3,28,44,33,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,160,152,7,95,16,69,--,1,97%,92%,152,92,13,15,65,27,--,--,1,--,,,,,,,,,,,7,3,3,--,2,--,69,69,21,3,--,10,11,--,--,1,--,84,83,71,10,15,55,16,--,--,--,--,12,15,22,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,72,67,--,18,5,53,--,2,94%,96%,67,17,5,2,8,6,1,1,1,2,5,1,--,--,--,--,--,1,--,1,,,,,,,53,51,7,2,--,4,1,1,1,1,2,19,16,11,3,2,4,5,--,1,--,1,9,13,21,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,72,68,1,35,2,38,--,1,97%,100%,68,33,1,8,30,5,--,--,5,--,3,2,1,1,1,--,--,--,--,--,,,,,,,38,38,6,--,--,5,1,--,--,5,--,33,30,29,2,9,26,4,--,--,--,--,7,5,13,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,188,180,4,156,52,76,--,1,99%,96%,180,150,48,84,78,70,--,19,9,20,4,3,1,1,3,1,--,--,--,--,4,3,3,2,1,--,76,76,53,15,31,19,22,--,4,9,4,108,104,100,34,54,62,49,--,15,--,16,6,34,25,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,206,206,--,119,14,94,--,0,100%,97%,206,119,14,75,83,22,--,1,4,8,,,,,,,,,,,,,,,,,94,94,37,4,21,16,4,--,--,4,--,112,112,82,10,54,67,18,--,1,--,8,16,27,29,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Flexible Learning Centre,Rockhampton,6,--,--,--,--,--,--,6,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls Grammar School,Rockhampton,39,37,--,7,5,27,--,1,95%,100%,37,7,5,--,2,5,--,--,2,--,,,,,,,,,,,,,,,,,27,26,2,1,--,1,1,--,--,2,--,12,11,5,4,--,1,4,--,--,--,--,6,12,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,8,--,7,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,6,--,6,1,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,6,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,160,150,6,116,22,38,--,0,96%,97%,150,112,21,36,97,12,--,--,5,--,4,3,--,3,3,--,--,--,--,--,6,1,1,--,1,--,38,37,11,2,2,7,3,--,--,5,--,116,113,104,19,37,93,9,--,--,--,--,11,7,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,63,60,3,60,21,18,--,0,98%,83%,60,58,21,47,23,16,--,--,--,1,,,,,,,,,,,3,2,--,2,2,--,18,18,17,1,14,4,1,--,--,--,--,42,42,41,20,33,19,15,--,--,--,1,2,6,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,21,19,--,11,2,4,--,2,90%,100%,19,11,2,9,7,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,11,2,9,7,--,--,--,--,--,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,73,72,--,70,11,16,--,1,99%,100%,72,70,11,63,40,2,--,--,--,--,,,,,,,,,,,,,,,,,16,16,15,--,15,3,--,--,--,--,--,57,56,55,11,48,37,2,--,--,--,--,1,6,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,121,116,--,56,18,55,--,0,98%,96%,116,54,17,6,43,15,1,1,13,1,5,2,1,--,1,--,1,--,--,--,,,,,,,55,52,7,2,--,6,5,--,--,13,--,66,64,49,16,6,38,10,2,1,--,1,11,16,12,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,186,178,--,76,26,118,--,5,97%,99%,178,74,26,5,47,26,--,--,6,3,8,2,--,--,2,--,--,--,--,--,,,,,,,118,117,32,12,1,20,12,--,--,6,2,68,61,44,14,4,29,14,--,--,--,1,22,35,45,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,45,29,--,18,8,26,--,4,87%,100%,29,8,4,4,5,2,--,--,--,--,16,10,4,1,8,1,--,--,--,1,,,,,,,26,23,5,3,1,3,1,--,--,--,--,19,6,13,5,4,10,2,--,--,--,1,4,6,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Philomena School,Park Ridge,6,6,--,--,--,6,--,0,100%,67%,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,2,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,108,104,--,43,9,80,--,0,98%,100%,104,41,8,7,8,21,3,16,19,22,4,2,1,--,--,1,--,--,--,--,,,,,,,80,77,19,3,6,5,8,--,5,18,6,28,27,24,6,1,3,14,3,11,1,16,20,36,19,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Samford Valley Steiner School,Wights Mountain,8,--,--,--,--,--,--,8,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,133,131,--,67,16,86,--,0,100%,100%,131,65,14,1,40,50,3,--,3,2,2,2,2,--,1,1,--,--,--,--,,,,,,,86,85,24,6,--,7,18,1,--,3,--,47,46,43,10,1,34,33,2,--,--,2,10,33,24,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,158,157,1,156,25,60,--,0,100%,98%,157,155,25,87,146,57,1,21,12,22,,,,,,,,,,,1,1,--,1,1,--,60,60,60,8,12,58,8,1,9,9,9,97,97,95,17,75,88,49,--,12,3,13,11,14,19,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,116,115,1,116,12,33,--,0,100%,85%,115,115,11,89,115,39,--,--,1,--,,,,,,,,,,,1,1,1,--,--,--,33,33,33,--,21,33,7,--,--,--,--,82,82,82,11,68,82,32,--,--,1,--,3,8,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,39,38,--,22,10,23,--,1,97%,92%,38,22,10,1,19,14,2,--,1,--,,,,,,,,,,,,,,,,,23,23,7,2,1,5,2,1,--,1,--,16,15,15,8,--,14,12,1,--,--,--,6,8,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,52,23,--,48,10,--,--,4,92%,67%,23,23,7,17,23,5,--,--,--,1,29,25,3,19,17,1,1,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,91,87,4,55,15,30,--,0,100%,97%,87,51,13,25,33,15,1,--,4,3,,,,,,,,,,,4,4,2,2,1,--,30,30,4,--,2,2,--,--,--,4,1,57,57,47,13,23,31,15,1,--,--,2,3,6,13,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,17,4,--,11,5,--,--,6,65%,--,4,4,3,2,4,--,--,--,--,--,13,7,2,3,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,221,210,2,91,19,153,--,4,96%,98%,210,88,19,13,44,50,--,--,4,--,9,3,--,1,3,1,--,--,--,--,,,,,,,153,151,38,2,1,10,28,--,--,3,--,66,59,53,17,13,37,23,--,--,1,--,36,48,43,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,111,110,--,102,27,105,--,0,100%,100%,110,101,27,--,95,26,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,105,104,98,23,--,93,24,--,--,--,--,6,6,4,4,--,3,2,--,--,--,--,29,32,30,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,143,139,--,80,34,97,--,1,99%,100%,139,77,32,28,25,30,4,3,1,3,4,3,2,--,--,--,--,1,--,1,,,,,,,97,97,39,5,12,16,9,3,3,1,3,46,42,41,29,16,9,21,1,1,--,1,20,33,32,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Silkwood School,Mount Nathan,8,6,--,8,4,--,--,0,100%,100%,6,6,2,--,5,6,--,--,3,--,2,2,2,1,--,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,147,145,2,75,6,64,--,0,99%,91%,145,75,6,7,53,18,12,--,1,--,,,,,,,,,,,,,,,,,64,64,12,--,--,6,--,7,--,--,--,81,81,63,6,7,47,18,5,--,1,--,7,20,13,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,125,118,--,29,3,109,11,1,98%,99%,118,28,3,--,4,2,--,23,14,23,7,1,--,--,1,--,--,--,--,--,,,,,,,109,107,24,3,--,4,2,--,19,13,19,5,4,4,--,--,--,--,--,4,--,4,51,33,19,6,0,11,7,1,--,--,1,--,--,--,1,--,0,--,--,--,--,--,--,--,--,--,--,0,2,3,6
Somerville House,South Brisbane,165,165,--,36,2,149,--,0,100%,99%,165,36,2,1,2,8,--,28,5,29,,,,,,,,,,,,,,,,,149,149,20,1,1,1,3,--,15,5,15,16,16,16,1,--,1,5,--,13,--,14,56,48,35,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College (Scarborough),Scarborough,113,101,2,53,22,79,--,3,96%,96%,101,46,18,12,10,39,--,--,--,--,10,5,2,1,--,3,--,--,--,--,2,2,2,--,--,1,79,76,22,6,5,2,17,--,--,--,--,32,25,29,14,8,8,25,--,--,--,--,7,29,24,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special School,Southport,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,228,222,6,174,93,79,--,0,100%,99%,222,168,87,37,87,96,--,20,40,25,,,,,,,,,,,6,6,6,--,6,--,79,79,26,10,1,12,11,--,4,36,4,143,143,142,77,36,75,85,--,16,4,21,13,26,30,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,129,124,5,123,9,28,--,0,96%,92%,124,123,9,106,95,8,--,--,--,2,,,,,,,,,,,,,,,,,28,28,27,--,27,12,--,--,--,--,1,96,96,96,9,79,83,8,--,--,--,1,5,5,8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,165,165,--,97,15,83,--,0,100%,96%,165,97,15,11,87,16,--,9,6,9,,,,,,,,,,,,,,,,,83,83,15,2,3,9,2,--,2,6,2,82,82,82,13,8,78,14,--,7,--,7,15,19,27,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,129,126,3,100,10,42,--,0,99%,100%,126,98,9,2,89,29,--,--,--,--,,,,,,,,,,,3,2,1,--,2,--,42,42,18,1,--,12,8,--,--,--,--,84,84,80,8,2,77,21,--,--,--,--,5,16,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,70,70,--,26,--,61,--,0,100%,100%,70,26,--,1,4,5,1,24,--,24,,,,,,,,,,,,,,,,,61,61,18,--,1,--,--,1,17,--,17,9,9,8,--,--,4,5,--,7,--,7,23,21,14,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,110,108,--,39,9,81,--,0,99%,100%,108,38,9,1,7,22,4,17,4,17,2,1,--,--,--,--,--,1,--,1,,,,,,,81,80,11,4,1,5,4,1,--,1,--,29,28,28,5,--,2,18,3,18,3,18,20,39,17,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,136,131,3,66,17,89,--,1,97%,99%,131,65,16,27,33,35,2,--,1,--,2,1,1,--,--,--,--,--,--,--,,,,,,,89,89,28,5,8,9,16,1,--,--,--,44,42,38,12,19,24,19,1,--,1,--,17,33,27,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,85,85,--,21,14,58,--,0,100%,95%,85,21,14,--,5,16,1,--,8,--,,,,,,,,,,,,,,,,,58,58,6,3,--,2,3,--,--,7,--,27,27,15,11,--,3,13,1,--,1,--,16,17,15,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,87,72,2,28,5,58,--,3,86%,100%,72,25,4,3,10,14,--,--,1,--,13,3,1,1,1,--,--,--,--,--,,,,,,,58,51,8,--,2,--,6,--,--,1,--,27,21,20,5,2,11,8,--,--,--,--,9,11,19,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,111,106,--,44,1,93,--,1,98%,99%,106,41,--,12,20,12,--,--,--,--,5,3,1,1,1,1,--,--,--,--,,,,,,,93,91,30,1,5,17,9,--,--,--,--,18,15,14,--,8,4,4,--,--,--,--,28,36,24,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,124,109,--,72,7,75,--,7,92%,87%,109,67,7,42,37,19,1,--,4,--,15,5,--,3,2,1,--,--,--,--,,,,,,,75,71,39,3,31,15,6,1,--,4,--,49,38,33,4,14,24,14,--,--,--,--,6,18,17,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Benedict's College,Mango Hill,62,60,--,23,7,46,--,0,98%,96%,60,22,6,5,4,13,3,1,1,2,2,1,1,--,--,--,--,--,--,--,,,,,,,46,44,11,4,2,2,3,1,1,1,2,16,16,12,3,3,2,10,2,--,--,--,3,14,12,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,104,98,1,68,5,46,--,0,96%,100%,98,66,5,27,56,30,--,--,--,--,5,2,--,2,--,--,--,--,--,--,,,,,,,46,43,14,2,--,6,7,--,--,--,--,57,55,54,3,29,50,23,--,--,--,--,7,16,15,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Catherine's Catholic College,Proserpine,47,44,--,23,8,23,--,0,100%,95%,44,20,6,--,14,2,--,--,--,--,3,3,2,--,1,--,--,--,--,--,,,,,,,23,22,4,2,--,1,1,--,--,--,--,24,22,19,6,--,14,1,--,--,--,--,7,4,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,161,157,1,146,38,59,--,2,98%,98%,157,145,37,65,75,103,11,5,--,5,3,1,1,--,--,--,--,--,--,--,,,,,,,59,59,50,8,23,11,32,5,4,--,4,101,98,96,30,42,64,71,6,1,--,1,9,24,18,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,180,178,1,95,12,95,--,0,99%,99%,178,94,12,80,64,--,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,95,95,15,1,9,9,--,--,--,--,--,84,83,80,11,72,55,--,--,--,--,--,18,27,29,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,96,93,--,60,21,53,--,1,99%,96%,93,58,20,1,34,26,5,--,1,--,3,2,1,--,2,--,--,--,--,--,,,,,,,53,53,20,7,--,8,10,3,--,1,--,43,40,40,14,1,28,16,2,--,--,--,10,14,13,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,69,44,--,40,7,26,--,12,75%,80%,44,32,4,17,24,12,--,--,--,--,25,8,3,4,5,--,--,--,--,--,,,,,,,26,21,12,1,6,9,4,--,--,--,--,43,23,28,6,15,20,8,--,--,--,--,1,1,3,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,26,24,2,24,4,7,--,0,92%,100%,24,24,4,1,23,4,--,--,2,--,,,,,,,,,,,,,,,,,7,7,7,--,--,7,--,--,--,2,--,17,17,17,4,1,16,4,--,--,--,--,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,102,101,--,50,13,87,--,0,100%,98%,101,49,13,1,14,14,1,30,3,30,1,1,--,--,--,--,--,1,--,1,,,,,,,87,87,35,5,1,13,5,--,22,3,22,15,14,15,8,--,1,9,1,9,--,9,25,32,18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,78,63,--,62,6,20,--,3,92%,97%,63,53,5,37,43,10,--,1,--,1,15,9,1,6,5,--,--,--,--,--,,,,,,,20,17,9,--,6,6,--,--,--,--,--,58,46,53,6,37,42,10,--,1,--,1,1,1,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,39,36,2,24,3,20,--,0,97%,100%,36,22,2,1,17,2,3,--,1,--,,,,,,,,,,,2,2,1,--,2,--,20,19,6,1,1,4,--,--,--,1,--,17,17,16,1,--,13,2,3,--,--,--,3,10,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,73,73,--,18,4,57,--,0,100%,98%,73,18,4,--,16,5,--,--,--,--,,,,,,,,,,,,,,,,,57,57,4,3,--,2,2,--,--,--,--,16,16,14,1,--,14,3,--,--,--,--,11,16,20,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,100,100,--,32,3,73,--,0,100%,98%,100,32,3,3,4,29,6,1,17,3,,,,,,,,,,,,,,,,,73,73,7,--,1,1,5,--,--,17,--,27,27,25,3,2,3,24,6,1,--,3,27,26,13,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,118,112,1,49,11,89,--,3,97%,95%,112,47,10,26,18,6,3,1,2,2,5,1,1,1,--,--,--,--,--,--,1,1,--,1,1,--,89,88,25,2,17,6,--,3,--,2,--,28,24,23,9,10,12,6,--,1,--,2,16,26,33,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,39,31,1,15,13,26,--,3,87%,100%,31,12,10,--,3,4,--,--,--,--,7,2,2,1,1,--,--,--,--,--,1,1,1,--,--,--,26,24,5,4,--,1,3,--,--,--,--,12,7,9,8,1,3,1,--,--,--,--,7,5,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,236,231,--,22,--,225,--,4,98%,99%,231,21,--,17,4,--,--,--,--,--,5,1,--,1,--,1,--,--,--,--,,,,,,,225,225,18,--,14,4,--,--,--,--,--,11,6,4,--,4,--,1,--,--,--,--,115,64,30,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,157,148,--,100,43,91,--,2,97%,94%,148,96,40,44,70,28,--,--,7,3,9,4,3,3,3,--,--,--,--,--,,,,,,,91,88,39,17,8,23,13,--,--,7,--,66,60,61,26,39,50,15,--,--,--,3,19,30,22,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,242,242,--,126,14,156,--,0,100%,100%,242,126,14,88,58,49,2,34,3,35,,,,,,,,,,,,,,,,,156,156,40,--,24,3,8,--,8,3,8,86,86,86,14,64,55,41,2,26,--,27,45,64,38,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,24,23,1,3,3,18,--,0,100%,93%,23,2,2,--,--,1,--,--,--,--,,,,,,,,,,,1,1,1,--,--,1,,,,,,,,,,,,5,5,2,2,--,--,1,--,--,--,--,3,4,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,245,223,--,61,17,178,--,8,94%,98%,223,53,15,43,27,3,--,--,6,--,22,8,2,5,2,--,--,--,--,--,,,,,,,178,172,6,--,1,4,1,--,--,6,--,67,51,55,17,47,25,2,--,--,--,--,44,68,46,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,66,66,--,28,3,57,--,0,100%,100%,66,28,3,5,6,20,--,--,3,--,,,,,,,,,,,,,,,,,57,57,19,1,1,3,17,--,--,3,--,9,9,9,2,4,3,3,--,--,--,--,12,15,17,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,136,134,--,48,4,109,--,1,99%,99%,134,48,4,2,39,11,--,--,--,4,,,,,,,,,,,,,,,,,109,108,26,3,2,18,6,--,--,--,3,27,26,22,1,--,21,5,--,--,--,1,13,23,47,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,97,97,--,48,3,73,--,0,100%,97%,97,48,3,2,11,9,--,40,--,41,,,,,,,,,,,,,,,,,73,73,26,3,1,2,3,--,22,--,23,24,24,22,--,1,9,6,--,18,--,18,17,25,23,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,117,111,--,93,8,66,--,3,97%,100%,111,91,8,84,11,15,--,--,--,--,6,2,--,2,1,--,--,--,--,--,,,,,,,66,65,51,2,50,3,2,--,--,--,--,51,46,42,6,36,9,13,--,--,--,--,14,21,22,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,115,113,1,51,11,40,--,1,98%,99%,113,51,11,1,27,37,--,--,2,--,,,,,,,,,,,,,,,,,40,40,1,--,--,--,1,--,--,2,--,74,73,50,11,1,27,36,--,--,--,--,6,24,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,78,77,--,74,13,43,--,0,100%,94%,77,73,13,4,69,8,9,--,5,--,1,1,--,1,1,--,--,--,--,--,,,,,,,43,43,41,1,--,40,--,3,--,4,--,35,34,33,12,5,30,8,6,--,1,--,11,19,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
