School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Lourdes Hill College,Hawthorne,152,149,--,43,5,109,--,2,99%,99%,149,42,5,--,8,29,5,12,--,14,3,1,--,--,--,--,--,1,--,1,,,,,,,109,109,11,1,--,3,8,--,1,--,1,43,40,32,4,--,5,21,5,12,--,14,32,43,25,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lowood State High School,Lowood,57,57,--,57,9,10,--,0,100%,89%,57,57,9,--,56,22,--,11,--,12,,,,,,,,,,,,,,,,,10,10,10,1,--,10,3,--,--,--,--,47,47,47,8,--,46,19,--,11,--,12,2,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lutheran Ormeau Rivers District School (Lords),Ormeau,20,20,--,11,1,10,--,0,100%,90%,20,11,1,1,6,1,--,5,--,5,,,,,,,,,,,,,,,,,10,10,3,--,--,2,--,--,2,--,2,10,10,8,1,1,4,1,--,3,--,3,0,4,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabel Park State High School,Slacks Creek,95,94,1,92,13,9,--,0,100%,100%,94,91,12,29,87,43,--,--,1,--,,,,,,,,,,,1,1,1,--,1,--,9,9,7,--,--,6,5,--,--,1,--,85,85,84,12,29,81,38,--,--,--,--,0,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
MacGregor State High School,Macgregor,123,123,--,72,10,64,--,0,100%,96%,123,72,10,1,52,17,--,13,--,13,,,,,,,,,,,,,,,,,64,64,31,2,--,23,10,--,1,--,1,59,59,41,8,1,29,7,--,12,--,12,10,23,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Christian College (North Mackay (Quarry Street)),North Mackay,25,21,--,14,2,9,--,2,88%,100%,21,13,1,12,10,--,--,--,--,--,4,1,1,1,1,--,--,--,--,--,,,,,,,9,8,1,--,--,1,--,--,--,--,--,16,13,13,2,13,10,--,--,--,--,--,1,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay District Special School,Mackay,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay North State High School,North Mackay,108,105,--,68,4,45,--,0,100%,94%,105,65,4,44,59,10,--,--,--,--,3,3,--,2,3,--,--,--,--,--,,,,,,,45,45,10,2,7,8,1,--,--,--,--,63,60,58,2,39,54,9,--,--,--,--,12,10,14,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Northern Beaches State High School,Rural View,66,64,2,66,8,27,--,0,100%,83%,64,64,8,56,64,7,--,--,1,--,,,,,,,,,,,2,2,--,1,2,--,27,27,27,3,24,27,4,--,--,1,--,37,37,37,5,32,37,3,--,--,--,--,3,7,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay State High School,Mackay,81,80,1,67,6,33,--,0,99%,90%,80,67,6,6,64,8,--,--,1,--,,,,,,,,,,,,,,,,,33,33,24,--,--,24,2,--,--,1,--,47,47,43,6,6,40,6,--,--,--,--,1,11,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie State Special School,Mackenzie,10,--,10,3,--,--,--,0,30%,--,,,,,,,,,,,,,,,,,,,,,10,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,35,35,--,25,4,17,--,0,100%,94%,35,25,4,17,21,11,--,--,--,--,,,,,,,,,,,,,,,,,17,17,7,--,--,7,4,--,--,--,--,18,18,18,4,17,14,7,--,--,--,--,3,9,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,64,63,--,48,9,29,--,0,100%,93%,63,47,8,15,42,5,--,--,3,--,1,1,1,--,--,--,--,--,--,--,,,,,,,29,29,18,--,5,13,2,--,--,2,--,35,34,30,9,10,29,3,--,--,1,--,8,8,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,249,249,--,61,14,204,--,0,100%,99%,249,61,14,1,53,9,2,2,9,2,,,,,,,,,,,,,,,,,204,204,22,2,--,17,4,--,1,9,1,45,45,39,12,1,36,5,2,1,--,1,56,75,42,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,82,70,5,44,7,19,--,4,89%,88%,70,41,6,--,38,4,--,--,1,--,7,3,1,--,2,--,--,--,--,--,,,,,,,19,19,3,1,--,3,--,--,--,--,--,58,51,41,6,--,37,4,--,--,1,--,1,6,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,171,164,--,90,21,126,--,0,99%,99%,164,85,18,23,28,52,--,17,--,17,7,5,3,--,1,1,--,--,--,--,,,,,,,126,123,45,3,1,7,25,--,16,--,16,45,41,45,18,22,22,28,--,1,--,1,34,42,33,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,65,60,--,51,14,36,--,1,98%,93%,60,47,14,40,25,9,--,--,--,1,5,4,--,3,3,1,--,--,--,--,,,,,,,36,36,26,4,24,7,3,--,--,--,1,29,24,25,10,19,21,7,--,--,--,--,4,11,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,119,115,3,119,19,50,--,0,100%,100%,115,115,18,25,112,49,2,--,5,--,1,1,--,--,1,--,--,--,--,--,3,3,1,3,3,--,50,50,50,7,6,50,9,2,--,3,--,66,65,66,11,19,63,40,--,--,2,--,15,19,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,237,233,4,215,40,59,--,0,99%,100%,233,214,39,68,197,108,2,1,--,1,,,,,,,,,,,4,1,1,--,--,--,59,59,43,2,--,31,21,--,1,--,1,174,174,171,37,68,166,87,2,--,--,--,2,8,9,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College (Nundah),Nundah,40,38,--,19,9,25,--,1,98%,96%,38,18,8,--,1,16,--,1,1,1,2,1,1,--,--,--,--,--,--,--,,,,,,,25,25,6,3,--,--,6,--,--,1,--,15,13,13,6,--,1,10,--,1,--,1,6,8,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,75,74,1,75,4,16,--,0,100%,96%,74,74,4,9,65,38,--,17,1,17,,,,,,,,,,,1,1,--,1,--,--,16,16,16,--,2,11,3,--,4,--,4,58,58,58,4,7,54,35,--,13,1,13,2,7,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,146,145,1,90,33,66,--,0,100%,94%,145,89,32,24,42,63,1,7,4,8,,,,,,,,,,,1,1,1,--,1,--,66,66,15,5,4,3,7,1,1,3,1,79,79,74,27,20,39,56,--,6,1,7,11,17,32,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,122,119,--,13,2,113,--,1,98%,100%,119,13,2,--,10,1,--,1,2,1,,,,,,,,,,,,,,,,,113,111,13,2,--,10,1,--,1,2,1,,,,,,,,,,,,47,39,19,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,148,145,3,146,28,40,--,0,100%,99%,145,143,26,66,142,56,--,1,9,1,,,,,,,,,,,3,3,2,1,3,--,40,40,38,2,4,37,6,--,--,4,--,105,105,105,24,62,105,50,--,1,5,1,7,23,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,127,125,2,121,39,29,--,0,100%,95%,125,119,38,94,57,18,--,--,6,2,,,,,,,,,,,2,2,1,1,2,--,29,29,25,4,25,5,1,--,--,4,--,96,96,94,34,69,52,17,--,--,2,2,8,11,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,155,152,2,110,52,47,--,0,99%,100%,152,108,51,4,80,27,3,20,2,23,1,1,1,--,--,--,--,1,--,1,2,1,--,--,1,--,47,47,14,8,1,7,4,2,1,1,1,106,105,95,44,3,73,23,1,20,1,23,8,16,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,10,10,--,10,2,5,--,0,100%,100%,10,10,2,9,10,1,--,--,1,--,,,,,,,,,,,,,,,,,5,5,5,--,5,5,--,--,--,1,--,5,5,5,2,4,5,1,--,--,--,--,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,20,18,2,18,4,8,--,0,95%,100%,18,17,4,15,10,--,--,--,--,--,,,,,,,,,,,2,1,--,1,--,--,8,8,7,--,7,1,--,--,--,--,--,10,10,10,4,8,9,--,--,--,--,--,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,74,73,1,70,7,25,--,0,99%,100%,73,70,7,12,69,1,--,--,2,--,,,,,,,,,,,,,,,,,25,25,23,--,6,23,1,--,--,1,--,48,48,47,7,6,46,--,--,--,1,--,6,14,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,12,--,12,11,--,--,--,0,92%,--,,,,,,,,,,,,,,,,,,,,,12,11,--,11,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,37,36,1,34,3,14,--,0,97%,93%,36,34,3,11,26,13,1,7,--,8,,,,,,,,,,,,,,,,,14,14,12,--,5,7,1,--,--,--,--,22,22,22,3,6,19,12,1,7,--,8,1,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori International College,Forest Glen,9,7,--,4,1,3,--,1,89%,100%,7,3,--,--,2,1,--,--,2,--,2,1,1,--,1,--,--,--,--,--,,,,,,,3,3,--,--,--,--,--,--,--,1,--,6,4,4,1,--,3,1,--,--,1,--,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,20,17,1,19,2,12,--,0,95%,100%,17,17,2,4,17,1,--,--,1,--,2,2,--,--,2,--,--,--,--,--,,,,,,,12,12,12,1,2,12,--,--,--,1,--,7,5,7,1,2,7,1,--,--,--,--,1,1,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,62,61,1,61,11,21,--,0,98%,100%,61,61,11,13,61,14,--,--,--,--,,,,,,,,,,,,,,,,,21,21,21,5,--,21,8,--,--,--,--,40,40,40,6,13,40,6,--,--,--,--,0,3,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,113,113,--,98,8,27,--,0,100%,100%,113,98,8,61,85,57,1,--,2,--,,,,,,,,,,,,,,,,,27,27,14,--,12,6,1,--,--,2,--,86,86,84,8,49,79,56,1,--,--,--,6,4,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,19,18,--,7,1,16,--,0,100%,100%,18,6,1,--,1,2,--,5,1,5,1,1,--,--,1,--,--,--,--,--,,,,,,,16,16,4,1,--,--,1,--,4,1,4,3,2,3,--,--,2,1,--,1,--,1,3,7,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,86,85,1,32,4,64,--,0,100%,100%,85,31,4,--,7,10,2,18,--,18,,,,,,,,,,,1,1,--,1,1,--,64,64,10,1,--,3,6,--,2,--,2,21,21,21,3,--,4,4,2,16,--,16,20,24,13,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,42,40,2,36,2,22,--,0,95%,100%,40,36,2,--,36,9,--,--,--,--,,,,,,,,,,,,,,,,,22,22,19,2,--,19,5,--,--,--,--,18,18,17,--,--,17,4,--,--,--,--,3,10,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,95,92,--,45,6,58,--,1,99%,100%,92,43,6,--,29,38,3,1,--,9,3,2,--,--,1,2,1,--,--,--,,,,,,,58,58,9,--,--,5,9,--,--,--,--,37,34,36,6,--,25,31,4,1,--,9,9,20,20,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,109,109,--,74,7,61,--,0,100%,99%,109,74,7,28,52,21,1,13,3,13,,,,,,,,,,,,,,,,,61,61,30,2,16,16,8,1,6,3,6,48,48,44,5,12,36,13,--,7,--,7,12,18,18,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,13,12,1,6,1,1,--,0,92%,50%,12,6,1,--,5,--,--,--,1,--,,,,,,,,,,,,,,,,,1,1,1,1,--,--,--,--,--,1,--,11,11,5,--,--,5,--,--,--,--,--,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,13,10,--,8,1,3,--,1,85%,100%,10,7,1,4,6,4,--,--,--,--,3,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,10,8,8,1,5,6,4,--,--,--,--,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,217,202,4,139,34,97,16,4,97%,98%,202,134,34,84,83,67,1,--,9,1,11,4,--,3,2,--,--,--,--,--,4,1,--,--,1,--,97,97,39,10,19,9,19,--,--,9,--,96,91,88,24,68,65,48,1,--,--,1,16,26,36,19,0,16,12,10,--,--,10,--,--,--,--,--,4,2,1,--,--,1,--,--,--,--,--,0,2,6,8
Moura State High School,Moura,15,15,--,13,5,5,--,0,100%,100%,15,13,5,--,13,3,--,--,--,--,,,,,,,,,,,,,,,,,5,5,4,2,--,4,2,--,--,--,--,10,10,9,3,--,9,1,--,--,--,--,2,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,3,--,3,1,--,--,--,0,33%,--,,,,,,,,,,,,,,,,,,,,,3,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,120,113,--,73,12,66,--,4,97%,100%,113,70,12,22,40,55,17,--,1,--,7,3,--,--,2,--,1,--,--,--,,,,,,,66,66,24,--,5,7,17,5,--,1,--,54,47,49,12,17,35,38,13,--,--,--,11,20,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,33,32,--,33,2,--,--,0,100%,88%,32,32,2,26,14,24,1,--,--,--,1,1,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,6,--,6,1,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,6,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,86,85,--,20,4,69,--,0,99%,99%,85,20,4,--,9,19,2,2,--,2,,,,,,,,,,,,,,,,,69,68,3,1,--,1,3,--,--,--,--,17,17,17,3,--,8,16,2,2,--,2,28,25,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,5,--,5,2,--,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,5,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,105,90,--,39,19,77,--,5,91%,97%,90,33,16,1,18,27,2,--,2,--,15,6,3,1,1,1,--,--,--,--,,,,,,,77,72,18,8,--,10,14,--,--,2,--,28,18,21,11,2,9,14,2,--,--,--,10,17,22,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Mungalla Silver Lining School,Mutarnee,3,--,--,2,1,--,--,1,67%,--,,,,,,,,,,,3,2,1,--,1,--,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,35,34,--,26,6,10,--,1,97%,100%,34,26,6,1,26,9,--,--,--,--,,,,,,,,,,,,,,,,,10,10,2,--,--,2,--,--,--,--,--,25,24,24,6,1,24,9,--,--,--,--,0,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Murrumba State Secondary College,Murrumba Downs,136,136,--,114,19,46,--,0,100%,100%,136,114,19,75,91,60,1,--,2,--,,,,,,,,,,,,,,,,,46,46,26,1,23,7,5,--,--,1,--,90,90,88,18,52,84,55,1,--,1,--,7,16,12,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,41,33,--,31,7,10,--,4,88%,94%,33,28,7,--,1,11,3,19,1,19,8,3,--,--,--,1,--,2,--,2,,,,,,,10,9,6,2,--,--,2,--,4,--,4,31,24,25,5,--,1,10,3,17,1,17,0,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,80,76,1,39,10,63,--,1,99%,96%,76,36,10,9,27,9,--,--,5,1,3,2,--,--,2,--,--,--,--,--,1,1,--,--,1,--,63,63,26,6,5,17,7,--,--,4,1,16,13,12,4,4,12,2,--,--,1,--,16,15,21,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,8,--,8,4,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,8,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,132,130,2,108,46,36,--,0,100%,89%,130,106,45,64,69,29,1,--,2,1,,,,,,,,,,,2,2,1,2,1,--,36,36,16,8,5,5,4,--,--,2,--,94,94,90,37,59,64,25,1,--,--,1,9,18,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,51,48,3,48,5,14,--,0,94%,90%,48,48,5,48,48,--,--,--,1,--,,,,,,,,,,,,,,,,,14,14,14,--,14,14,--,--,--,1,--,34,34,34,5,34,34,--,--,--,--,--,5,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,201,201,--,190,15,91,--,0,100%,96%,201,190,15,176,73,59,5,9,1,9,,,,,,,,,,,,,,,,,91,91,83,--,82,11,21,2,7,--,7,110,110,107,15,94,62,38,3,2,1,2,15,25,35,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,9,--,9,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,89,87,--,69,17,40,--,0,100%,88%,87,67,17,54,33,12,--,--,15,--,2,2,--,2,--,--,--,--,--,--,,,,,,,40,40,20,4,18,--,2,--,--,15,--,49,47,49,13,38,33,10,--,--,--,--,5,8,17,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,13,11,--,2,--,13,--,0,92%,91%,11,1,--,--,1,--,--,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,13,11,2,--,--,2,--,--,--,--,--,,,,,,,,,,,,3,4,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,127,123,4,127,30,54,--,0,100%,95%,123,123,29,21,122,36,1,--,--,1,,,,,,,,,,,4,4,1,4,2,--,54,54,54,4,4,53,10,--,--,--,--,69,69,69,25,17,69,26,1,--,--,1,12,14,21,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,19,4,--,10,2,--,--,9,53%,--,4,4,1,1,2,2,--,--,--,--,15,6,1,1,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Pengari Steiner School,Doonan,13,13,--,9,7,12,--,0,100%,100%,13,9,7,--,2,5,--,--,4,--,,,,,,,,,,,,,,,,,12,12,8,7,--,1,5,--,--,4,--,1,1,1,--,--,1,--,--,--,--,--,1,5,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,197,193,4,189,16,94,--,0,100%,98%,193,185,16,136,76,88,14,--,3,--,,,,,,,,,,,4,4,--,4,--,--,94,94,86,7,65,9,31,9,--,3,--,99,99,99,9,71,67,57,5,--,--,--,15,21,37,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Frenchville,84,80,4,75,11,21,--,0,100%,80%,80,71,8,51,48,14,--,--,3,--,,,,,,,,,,,4,4,3,2,4,--,21,21,13,1,7,7,--,--,--,--,--,59,59,58,7,44,41,14,--,--,3,--,3,2,7,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,66,63,3,54,4,16,--,0,98%,94%,63,52,4,8,49,12,--,--,1,--,,,,,,,,,,,3,2,--,2,--,--,16,16,10,--,3,10,2,--,--,1,--,47,47,42,4,5,39,10,--,--,--,--,1,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College - Senior Campus,Bamaga,15,14,--,13,2,--,--,1,93%,--,14,13,2,--,13,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,40,40,--,16,4,32,--,0,100%,95%,40,16,4,5,9,9,1,--,--,--,,,,,,,,,,,,,,,,,32,32,10,1,3,6,6,1,--,--,--,8,8,6,3,2,3,3,--,--,--,--,6,8,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,83,76,1,26,7,71,--,3,95%,98%,76,23,5,1,5,17,2,--,1,--,6,2,1,1,--,--,--,--,--,--,1,1,1,--,--,--,71,70,17,3,--,3,14,1,--,1,--,11,6,8,3,2,2,3,1,--,--,--,17,18,20,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,37,37,--,33,20,10,--,0,100%,100%,37,33,20,19,22,10,--,--,--,--,,,,,,,,,,,,,,,,,10,10,6,5,2,4,4,--,--,--,--,27,27,27,15,17,18,6,--,--,--,--,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,96,96,--,95,26,36,--,0,100%,100%,96,95,26,79,41,33,1,--,1,2,,,,,,,,,,,,,,,,,36,36,35,1,35,6,6,--,--,1,1,60,60,60,25,44,35,27,1,--,--,1,6,8,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,92,91,--,1,--,90,--,1,99%,99%,91,1,--,--,1,--,--,--,2,--,,,,,,,,,,,,,,,,,90,90,1,--,--,1,--,--,--,2,--,,,,,,,,,,,,38,32,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,15,14,--,6,4,8,--,1,93%,100%,14,6,4,--,4,2,--,--,1,--,,,,,,,,,,,,,,,,,8,8,2,--,--,2,--,--,--,1,--,7,6,4,4,--,2,2,--,--,--,--,0,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,24,22,--,16,1,22,--,0,92%,100%,22,16,1,13,--,9,--,--,--,--,,,,,,,,,,,,,,,,,22,20,14,--,12,--,7,--,--,--,--,2,2,2,1,1,--,2,--,--,--,--,4,9,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,48,46,--,25,8,35,--,0,100%,100%,46,23,7,--,15,8,--,1,--,1,2,2,1,--,2,--,--,--,--,--,,,,,,,35,35,12,2,--,7,5,--,--,--,--,13,11,13,6,--,10,3,--,1,--,1,9,6,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,147,146,1,134,25,51,--,0,99%,100%,146,134,25,51,108,21,3,12,16,15,,,,,,,,,,,,,,,,,51,51,44,1,10,37,3,--,3,16,3,95,95,90,24,41,71,18,3,9,--,12,10,18,18,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,128,128,--,73,12,68,--,0,100%,100%,128,73,12,14,29,62,--,38,--,39,,,,,,,,,,,,,,,,,68,68,15,--,--,2,14,--,10,--,10,60,60,58,12,14,27,48,--,28,--,29,17,30,16,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,256,256,--,201,102,80,--,0,100%,97%,256,201,102,25,96,99,40,79,3,80,,,,,,,,,,,,,,,,,80,80,40,26,1,8,20,4,17,2,17,176,176,161,76,24,88,79,36,62,1,63,18,39,21,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,96,94,1,61,16,10,--,1,98%,100%,94,61,16,11,36,24,--,--,2,2,,,,,,,,,,,,,,,,,10,10,3,--,1,1,1,--,--,--,--,85,84,58,16,10,35,23,--,--,2,2,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,23,23,--,21,4,12,--,0,100%,100%,23,21,4,2,21,9,1,--,2,--,,,,,,,,,,,,,,,,,12,12,10,--,--,10,1,1,--,2,--,11,11,11,4,2,11,8,--,--,--,--,2,4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
