School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Rockhampton State High School,Rockhampton,146,118,--,127,16,46,--,8,95%,93%,118,107,14,88,54,13,--,--,1,1,28,20,2,15,10,1,--,--,--,--,,,,,,,46,45,42,2,39,15,2,--,--,1,--,100,73,85,14,64,49,12,--,--,--,1,1,14,11,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,45,35,--,28,15,15,--,3,91%,93%,35,22,12,3,17,6,--,--,1,--,10,6,3,1,2,1,--,--,--,--,,,,,,,15,14,3,1,1,1,1,--,--,--,--,30,21,25,14,3,18,6,--,--,1,--,1,2,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,29,13,--,17,7,6,--,4,79%,100%,13,7,3,4,5,2,--,--,--,--,16,10,4,4,7,3,--,--,--,--,,,,,,,6,4,1,1,--,--,--,--,--,--,--,23,9,16,6,8,12,5,--,--,--,--,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,72,31,--,62,9,27,--,8,88%,81%,31,30,4,30,9,2,--,--,--,--,41,32,5,30,1,1,--,--,--,--,,,,,,,27,17,25,1,24,4,--,--,--,--,--,45,14,37,8,36,6,3,--,--,--,--,3,6,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,205,189,--,189,47,103,--,1,99%,91%,189,175,44,158,100,26,2,--,7,10,16,14,3,11,2,1,--,--,--,1,,,,,,,103,97,91,17,82,44,9,1,--,7,5,102,92,98,30,87,58,18,1,--,--,6,9,26,28,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,192,178,1,101,31,127,--,8,94%,100%,178,98,30,21,64,22,1,--,10,14,13,3,1,--,1,2,--,--,--,--,,,,,,,127,124,61,22,11,41,15,--,--,10,3,64,54,40,9,10,24,9,1,--,--,11,17,32,46,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,25,21,--,11,7,13,--,1,92%,100%,21,9,5,1,7,1,--,--,--,--,4,2,2,--,2,1,--,--,--,--,,,,,,,13,12,2,--,1,1,--,--,--,--,--,12,9,9,7,--,8,2,--,--,--,--,1,6,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,87,80,--,26,11,74,--,1,94%,97%,80,24,11,--,4,15,1,--,4,1,7,2,--,--,1,1,--,--,1,1,,,,,,,74,70,15,6,--,3,8,--,--,5,--,13,10,11,5,--,2,8,1,--,--,2,12,29,21,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,92,85,--,88,12,70,--,1,98%,96%,85,83,12,78,9,34,--,--,5,3,7,5,--,5,1,1,--,--,--,--,,,,,,,70,64,67,3,64,3,14,--,--,5,--,22,21,21,9,19,7,21,--,--,--,3,10,17,26,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,188,162,--,121,20,101,--,4,95%,96%,162,104,17,63,60,16,--,--,4,2,26,17,3,10,10,1,--,--,--,--,,,,,,,101,90,43,5,10,34,10,--,--,4,--,87,72,78,15,63,36,7,--,--,--,2,11,25,35,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,79,73,1,79,11,22,--,0,100%,83%,73,73,9,70,69,10,--,--,--,2,5,5,1,4,4,--,--,--,--,--,1,1,1,1,--,--,22,22,22,3,21,20,2,--,--,--,--,56,51,56,7,53,53,8,--,--,--,2,2,2,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,58,55,--,36,17,42,--,1,98%,91%,55,34,16,6,21,23,1,--,--,--,3,2,1,2,--,--,--,--,--,--,,,,,,,42,42,21,7,1,12,11,--,--,--,--,16,13,15,10,7,9,12,1,--,--,--,7,11,18,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,25,2,9,25,9,--,--,0,100%,100%,2,2,1,2,2,1,--,--,--,--,14,14,8,14,2,1,--,--,--,--,9,9,--,9,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,151,129,8,112,13,53,--,0,95%,89%,129,98,11,69,37,17,--,--,2,17,14,14,2,13,2,--,--,--,--,2,,,,,,,53,49,24,1,16,8,1,--,--,2,7,90,80,88,12,66,31,16,--,--,--,12,4,8,21,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,19,4,--,7,5,--,--,12,37%,--,4,4,3,4,2,1,--,--,--,--,15,3,2,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,157,141,--,107,19,109,--,6,96%,96%,141,98,17,48,71,8,1,--,1,2,16,9,2,5,4,1,--,--,--,--,,,,,,,109,105,73,6,35,56,2,1,--,1,2,48,36,34,13,18,19,7,--,--,--,--,27,43,22,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,88,88,--,82,18,79,--,0,100%,100%,88,82,18,--,80,33,--,--,13,6,,,,,,,,,,,,,,,,,79,79,74,14,--,73,27,--,--,13,5,9,9,8,4,--,7,6,--,--,--,1,22,32,18,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,144,137,--,132,14,110,--,0,99%,99%,137,127,13,122,38,10,3,--,5,2,7,5,1,5,--,--,--,--,--,--,,,,,,,110,106,98,6,94,24,2,--,--,5,--,34,31,34,8,33,14,8,3,--,--,2,17,33,39,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,132,98,2,89,12,62,--,4,94%,99%,98,63,9,18,48,15,14,1,--,2,32,25,3,14,17,--,2,--,--,1,2,1,--,--,1,--,62,57,26,6,5,19,3,9,--,--,--,68,41,62,6,27,46,12,7,1,--,3,6,16,27,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,111,100,--,4,1,93,14,2,92%,100%,100,4,1,1,2,1,--,--,1,--,,,,,,,,,,,,,,,,,93,86,2,1,1,1,--,--,--,1,--,3,1,1,--,--,--,1,--,--,--,--,33,37,15,8,0,14,12,1,--,--,1,--,--,--,--,--,1,1,--,--,--,--,--,--,--,--,--,1,4,5,4
Somerville House,South Brisbane,158,156,--,62,3,134,--,0,100%,99%,156,60,3,--,57,9,1,--,13,14,2,2,--,--,1,1,--,--,--,--,,,,,,,134,134,41,1,--,39,3,--,--,13,--,24,22,21,2,--,19,7,1,--,--,14,52,43,26,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,95,80,--,45,16,62,--,3,93%,91%,80,37,14,15,31,11,--,--,4,--,15,8,2,3,5,2,--,--,--,--,,,,,,,62,56,17,6,4,13,6,--,--,4,--,33,24,28,10,14,23,7,--,--,--,--,9,17,20,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,14,--,14,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,131,116,3,109,32,41,--,1,97%,91%,116,98,30,62,80,14,--,--,2,2,12,10,2,9,8,1,--,--,--,1,3,1,--,1,--,--,41,40,27,6,19,18,5,--,--,2,--,87,76,81,26,52,70,10,--,--,--,3,4,8,10,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,145,117,1,112,30,57,--,16,87%,98%,117,103,29,82,65,4,--,--,--,--,27,9,1,3,4,1,--,--,--,--,,,,,,,57,55,47,3,41,27,1,--,--,--,--,87,62,65,27,44,42,4,--,--,--,--,7,19,12,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,155,148,--,145,22,86,--,1,99%,94%,148,139,21,59,134,29,--,--,10,4,7,6,1,--,6,--,--,--,--,--,,,,,,,86,83,77,9,23,72,10,--,--,10,3,69,65,68,13,36,68,19,--,--,--,1,10,21,31,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,121,120,--,33,8,102,--,0,100%,98%,120,32,8,15,32,5,--,--,4,4,1,1,--,1,1,--,--,--,--,--,,,,,,,102,102,15,--,--,15,--,--,--,4,1,19,18,18,8,16,18,5,--,--,--,3,35,33,27,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,73,68,--,45,7,47,--,1,99%,94%,68,41,7,5,35,6,1,1,1,2,5,4,--,--,4,2,--,--,--,--,,,,,,,47,47,23,1,1,22,2,--,--,1,--,26,21,22,6,4,17,6,1,1,--,2,16,20,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,126,116,--,85,7,109,--,2,97%,94%,116,79,6,8,72,30,3,--,--,--,10,6,1,2,6,--,--,--,--,--,,,,,,,109,104,70,4,5,65,22,3,--,--,--,17,12,15,3,5,13,8,--,--,--,--,18,30,24,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,84,80,--,39,11,68,--,2,96%,97%,80,38,10,21,19,7,--,--,3,1,4,1,1,--,--,--,--,--,--,--,,,,,,,68,67,32,6,20,16,4,--,--,3,1,16,13,7,5,1,3,3,--,--,--,--,17,24,23,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,57,43,1,28,5,36,--,2,88%,87%,43,21,4,1,18,1,--,--,--,--,13,6,--,1,6,--,--,--,--,--,1,1,1,--,1,--,36,27,14,2,2,13,--,--,--,--,--,20,16,13,2,--,11,1,--,--,--,--,3,5,17,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,109,105,--,12,--,94,--,2,97%,95%,105,11,--,--,11,--,--,--,--,--,4,1,--,--,1,--,--,--,--,--,,,,,,,94,92,11,--,--,11,--,--,--,--,--,15,13,1,--,--,1,--,--,--,--,--,26,31,21,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,92,62,--,38,12,57,--,9,79%,82%,62,27,8,--,19,2,--,--,4,--,30,11,4,2,7,1,--,--,--,2,,,,,,,57,43,21,2,--,18,2,--,--,4,2,35,19,17,10,2,8,1,--,--,--,--,6,10,13,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,112,86,--,84,14,45,--,4,91%,93%,86,68,11,51,26,49,--,--,1,--,26,16,3,6,8,6,--,--,--,--,,,,,,,45,33,22,1,5,6,14,--,--,1,--,67,53,62,13,52,28,41,--,--,--,--,6,12,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,176,170,--,147,40,90,--,2,99%,96%,170,143,38,22,81,99,18,--,8,--,6,4,2,--,--,2,--,--,--,--,,,,,,,90,90,65,12,1,37,42,10,--,8,--,86,80,82,28,21,44,59,8,--,--,--,12,27,33,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,151,147,--,102,25,92,--,0,99%,98%,147,99,25,69,90,6,1,--,--,--,4,3,--,2,2,--,--,--,--,--,,,,,,,92,90,43,5,20,35,3,1,--,--,--,59,57,59,20,51,57,3,--,--,--,--,15,25,31,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,56,47,--,46,3,19,--,6,89%,90%,47,43,2,29,33,1,--,--,--,--,9,3,1,2,2,--,--,--,--,--,,,,,,,19,19,18,--,14,16,--,--,--,--,--,37,28,28,3,17,19,1,--,--,--,--,2,4,3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,23,17,--,12,6,10,--,3,87%,78%,17,9,4,--,6,5,--,--,--,1,6,3,2,1,1,--,--,--,--,--,,,,,,,10,10,5,2,--,4,3,--,--,--,1,13,7,7,4,1,3,2,--,--,--,--,0,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,99,94,--,39,17,86,--,0,99%,96%,94,35,16,16,20,17,1,3,6,4,5,4,1,4,4,1,--,--,--,--,,,,,,,86,85,26,8,12,14,10,1,2,6,3,13,9,13,9,8,10,8,--,1,--,1,22,28,33,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,73,55,--,68,11,29,--,1,99%,86%,55,51,9,47,36,5,--,--,--,1,18,17,2,14,12,--,--,--,--,--,,,,,,,29,27,25,1,22,10,1,--,--,--,--,44,28,43,10,39,38,4,--,--,--,1,1,2,7,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,73,72,1,33,6,45,--,0,100%,94%,72,32,6,1,30,7,--,--,2,1,,,,,,,,,,,1,1,--,1,--,--,45,45,14,1,1,14,--,--,--,2,--,27,27,18,5,--,16,7,--,--,--,1,7,13,13,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,92,84,--,46,2,79,--,0,97%,97%,84,41,2,24,28,4,1,--,6,--,8,5,--,3,3,--,--,--,--,--,,,,,,,79,73,33,--,15,22,--,--,--,6,--,13,11,13,2,12,9,4,1,--,--,--,13,28,20,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,106,101,--,47,15,80,--,1,98%,100%,101,44,13,13,32,2,1,--,1,1,5,3,2,1,2,--,--,--,--,--,,,,,,,80,78,24,4,6,18,1,--,--,1,1,26,23,23,11,8,16,1,1,--,--,--,17,25,30,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,35,31,--,13,5,26,--,0,91%,91%,31,12,4,1,8,1,--,--,--,--,4,1,1,--,--,--,--,--,--,--,,,,,,,26,22,8,1,--,7,--,--,--,--,--,9,9,5,4,1,1,1,--,--,--,--,5,5,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,221,220,--,191,1,209,--,0,100%,100%,220,190,--,--,2,188,--,--,3,--,1,1,1,--,1,1,--,--,--,--,,,,,,,209,209,183,--,--,1,182,--,--,3,--,12,11,8,1,--,2,7,--,--,--,--,97,61,39,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,131,111,1,93,29,86,--,2,95%,91%,111,79,25,39,53,6,--,--,4,1,19,13,4,6,11,1,--,--,--,--,1,1,--,--,1,--,86,77,50,8,16,38,3,--,--,4,--,44,34,42,21,29,26,4,--,--,--,1,13,23,33,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,221,202,--,88,18,176,--,0,97%,95%,202,75,15,57,42,2,--,--,5,3,19,13,3,11,4,--,--,--,--,--,,,,,,,176,163,44,--,27,20,--,--,--,5,2,45,39,44,18,41,26,2,--,--,--,1,44,47,49,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,12,10,--,6,5,4,--,1,92%,100%,10,5,5,--,2,--,--,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,8,6,6,5,--,3,--,--,--,--,--,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,219,193,--,122,26,169,--,1,96%,96%,193,105,20,35,83,10,3,--,7,4,26,17,6,11,7,6,--,--,--,--,,,,,,,169,159,74,6,9,65,2,2,--,7,3,50,34,48,20,37,25,14,1,--,--,1,39,50,53,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,59,56,--,35,6,55,--,0,97%,98%,56,34,6,29,17,3,--,--,5,--,3,1,--,1,--,--,--,--,--,--,,,,,,,55,52,31,2,28,15,1,--,--,4,--,4,4,4,4,2,2,2,--,--,1,--,12,10,13,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,114,105,--,50,12,81,--,4,96%,97%,105,46,9,11,31,7,2,--,3,--,9,4,3,1,1,--,--,--,--,--,,,,,,,81,79,30,4,11,21,3,--,--,3,--,33,26,20,8,1,11,4,2,--,--,--,6,18,27,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,102,100,--,36,7,87,--,1,98%,97%,100,36,7,13,25,4,1,1,--,1,,,,,,,,,,,,,,,,,87,86,23,4,6,20,2,--,--,--,--,15,14,13,3,7,5,2,1,1,--,1,27,29,25,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,132,112,--,56,5,108,--,3,91%,98%,112,48,2,32,24,3,--,3,--,3,20,8,3,3,3,1,--,--,--,1,,,,,,,108,96,38,--,21,25,--,--,--,--,--,24,16,18,5,14,2,4,--,3,--,4,24,27,28,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,110,102,--,56,25,85,--,2,97%,91%,102,51,22,7,37,19,--,--,--,1,8,5,3,2,3,1,--,--,--,--,,,,,,,85,84,33,14,1,22,9,--,--,--,1,25,18,23,11,8,18,11,--,--,--,--,10,12,33,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,72,70,--,70,9,47,--,0,100%,97%,70,68,8,67,8,3,--,--,2,--,2,2,1,2,1,--,--,--,--,--,,,,,,,47,46,46,1,46,3,1,--,--,2,--,25,24,24,8,23,6,2,--,--,--,--,9,11,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,95,85,1,68,23,49,--,4,96%,92%,85,62,20,25,33,1,--,--,3,--,9,5,2,2,2,--,--,--,--,--,1,1,1,--,1,--,49,49,30,3,4,28,--,--,--,3,--,45,36,37,19,23,7,1,--,--,--,--,9,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,144,124,--,96,21,97,--,2,94%,97%,124,84,18,43,75,12,--,--,11,2,20,12,3,7,9,--,--,--,--,--,,,,,,,97,86,51,6,16,42,4,--,--,11,--,47,38,45,15,34,42,8,--,--,--,2,7,23,33,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,95,84,--,36,8,82,--,4,94%,96%,84,31,5,3,18,6,--,3,--,3,11,5,3,1,3,--,--,--,--,--,,,,,,,82,77,28,6,4,18,3,--,1,--,1,13,7,8,2,--,3,3,--,2,--,2,14,26,17,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,76,68,1,40,11,51,--,1,95%,100%,68,36,10,14,29,3,--,--,--,1,7,3,1,2,--,--,--,--,--,--,1,1,--,--,1,--,51,47,18,3,1,15,2,--,--,--,1,24,21,21,8,15,14,1,--,--,--,--,14,21,13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,153,146,--,141,9,108,--,0,99%,97%,146,135,9,132,82,1,--,--,6,4,7,6,--,6,2,--,--,--,--,--,,,,,,,108,105,96,2,93,44,--,--,--,6,1,45,41,45,7,45,40,1,--,--,--,3,29,34,25,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,45,37,1,18,11,26,--,1,91%,92%,37,14,9,--,12,--,--,--,--,1,7,4,2,2,1,--,--,--,--,--,,,,,,,26,23,7,2,1,5,--,--,--,--,1,18,14,11,9,1,8,--,--,--,--,--,2,5,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,258,216,2,123,11,199,--,9,90%,96%,216,106,7,46,79,13,--,--,--,--,40,17,4,6,11,--,--,--,--,--,,,,,,,199,180,77,1,21,57,8,--,--,--,--,57,36,46,10,31,33,5,--,--,--,--,19,50,60,53,17,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,171,154,--,74,9,154,--,3,95%,96%,154,66,7,43,36,36,7,2,9,2,17,8,2,7,4,2,--,--,--,1,,,,,,,154,144,61,4,39,31,30,6,2,8,3,17,10,13,5,11,9,8,1,--,1,--,34,56,31,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,167,149,1,150,23,49,--,3,98%,88%,149,136,20,126,82,14,--,--,--,3,17,14,3,14,6,--,--,--,--,--,,,,,,,49,49,40,1,39,25,1,--,--,--,--,117,100,110,22,101,63,13,--,--,--,3,7,11,19,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,284,272,--,56,8,253,18,1,98%,97%,272,53,8,49,35,2,--,--,2,2,12,3,--,3,1,--,--,--,--,--,,,,,,,253,247,45,3,42,27,2,--,--,2,1,12,9,11,5,10,9,--,--,--,--,1,102,75,51,24,1,18,15,--,--,--,--,--,--,--,--,--,1,1,--,--,--,--,--,--,--,--,--,0,9,2,7
St Rita's College,Clayfield,163,163,--,95,15,127,--,0,100%,99%,163,95,15,8,90,30,--,--,6,4,,,,,,,,,,,,,,,,,127,127,60,--,--,60,--,--,--,2,1,36,36,35,15,8,30,30,--,--,4,3,37,50,34,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,61,56,1,37,14,43,--,1,95%,93%,56,35,13,22,27,10,--,--,5,--,4,2,1,1,2,--,--,--,--,--,,,,,,,43,41,21,6,10,14,3,--,--,5,--,17,15,16,8,13,15,7,--,--,--,--,6,12,13,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,32,30,1,16,4,19,--,0,97%,91%,30,15,4,10,7,4,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,19,18,7,1,6,2,1,--,--,--,--,12,12,9,3,5,5,3,--,--,--,--,5,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,12,10,1,4,--,10,--,0,92%,100%,10,3,--,--,2,1,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,10,9,3,--,--,2,1,--,--,--,--,,,,,,,,,,,,1,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,118,101,2,103,16,76,--,3,94%,86%,101,93,14,68,57,8,5,--,--,--,15,10,2,9,4,1,1,--,--,--,,,,,,,76,69,69,7,56,36,4,--,--,--,--,40,32,34,9,21,25,5,6,--,--,--,9,24,16,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,32,28,--,14,3,4,--,4,88%,80%,28,14,3,2,9,3,--,--,--,--,4,--,--,--,--,--,--,--,--,1,,,,,,,4,4,3,--,--,1,3,--,--,--,--,28,24,11,3,2,8,--,--,--,--,1,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,74,59,--,48,8,39,--,4,92%,97%,59,39,7,19,8,22,--,--,--,2,15,9,1,8,--,1,--,--,--,--,,,,,,,39,36,20,2,8,2,12,--,--,--,1,35,23,28,6,19,6,11,--,--,--,1,6,6,11,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,74,72,--,60,5,44,--,0,100%,92%,72,58,5,43,37,5,--,--,--,--,2,2,--,1,2,--,--,--,--,--,,,,,,,44,44,33,1,27,14,1,--,--,--,--,30,28,27,4,17,25,4,--,--,--,--,5,12,17,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,152,150,1,76,15,107,--,0,99%,89%,150,75,15,32,57,19,--,--,--,4,,,,,,,,,,,1,1,--,1,--,--,107,106,39,4,3,36,4,--,--,--,2,44,44,36,11,29,21,15,--,--,--,2,20,37,26,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,3,3,--,2,--,3,--,0,100%,100%,3,2,--,--,2,2,--,--,--,--,,,,,,,,,,,,,,,,,3,3,2,--,--,2,2,--,--,--,--,,,,,,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,75,61,--,62,13,46,--,4,95%,93%,61,52,10,34,44,10,--,--,--,3,14,10,3,5,8,1,--,--,--,1,,,,,,,46,44,38,4,25,31,8,--,--,--,--,29,17,24,9,14,21,3,--,--,--,4,4,11,13,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,98,87,--,56,9,51,--,2,97%,85%,87,48,9,24,41,6,1,--,1,11,11,8,--,6,5,--,--,--,--,1,,,,,,,51,48,13,3,4,9,1,--,--,1,2,47,39,43,6,26,37,5,1,--,--,10,4,7,18,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,141,139,--,44,4,116,--,1,99%,99%,139,43,4,1,28,22,5,--,1,2,2,1,--,1,--,--,--,--,--,--,,,,,,,116,115,27,--,2,21,7,1,--,1,1,25,24,17,4,--,7,15,4,--,--,1,44,33,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,71,65,--,50,15,51,--,2,94%,97%,65,48,14,16,23,26,--,--,2,--,6,2,1,1,--,--,--,--,--,--,,,,,,,51,49,32,6,6,19,12,--,--,2,--,20,16,18,9,11,4,14,--,--,--,--,10,15,16,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
