School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Prince of Peace Lutheran College,Everton Hills,35,35,--,6,3,31,--,0,100%,93%,35,6,3,--,3,5,1,--,1,1,,,,,,,,,,,,,,,,,31,31,3,1,--,1,3,--,--,1,1,4,4,3,2,--,2,2,1,--,--,--,8,11,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,145,141,--,96,24,66,--,1,99%,96%,141,93,24,36,65,23,--,--,--,--,4,3,--,--,3,--,--,--,--,--,,,,,,,66,66,28,4,6,18,9,--,--,--,--,79,75,68,20,30,50,14,--,--,--,--,8,19,21,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,198,197,--,197,1,--,195,0,100%,100%,197,196,1,--,43,195,--,--,73,--,1,1,--,--,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,194,194,1,--,44,193,--,--,72,--,3,3,3,--,--,--,3,--,--,1,--,45,64,58,28
Queensland Academy for Creative Industries,Kelvin Grove,112,104,--,111,1,--,87,0,100%,92%,104,103,1,--,102,10,--,--,1,--,8,8,--,--,8,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,86,86,1,--,86,2,--,--,1,--,9,5,9,--,--,9,--,--,--,--,--,2,11,37,37
Queensland Academy for Health Sciences,Southport,107,106,--,104,1,--,86,0,100%,98%,106,103,1,--,55,102,--,--,2,--,1,1,--,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,83,--,--,46,82,--,--,2,--,21,20,21,1,--,9,21,--,--,--,--,11,30,28,17
Queensland Pathways State College,Coorparoo,43,43,--,43,5,--,--,0,100%,100%,43,43,5,27,43,6,--,--,--,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravenshoe State School,Ravenshoe,29,26,1,25,--,5,--,0,93%,100%,26,24,--,7,23,5,--,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,5,4,3,--,--,3,1,--,--,--,--,23,22,22,--,7,21,4,--,--,--,--,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,240,234,5,228,19,19,--,0,100%,78%,234,223,19,195,162,35,--,--,3,2,1,1,--,1,1,--,--,--,--,--,5,4,--,4,2,--,19,19,14,--,12,4,2,--,--,2,--,216,215,210,19,184,159,33,--,--,1,2,6,6,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,20,--,20,15,1,--,--,0,75%,--,,,,,,,,,,,,,,,,,,,,,20,15,1,15,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,186,186,--,146,15,81,--,0,100%,93%,186,146,15,34,128,67,1,--,3,--,,,,,,,,,,,,,,,,,81,81,51,2,8,45,28,1,--,3,--,105,105,95,13,26,83,39,--,--,--,--,14,25,28,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,80,78,--,28,7,63,--,0,100%,97%,78,26,7,18,11,10,--,--,2,--,2,2,--,2,--,--,--,--,--,--,,,,,,,63,63,12,2,7,3,6,--,--,2,--,17,15,16,5,13,8,4,--,--,--,--,21,14,9,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,11,--,11,8,1,--,--,0,73%,--,,,,,,,,,,,,,,,,,,,,,11,8,1,8,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,149,149,--,45,21,119,--,0,100%,93%,149,45,21,4,32,37,3,1,2,2,,,,,,,,,,,,,,,,,119,119,15,1,--,2,11,--,1,2,1,30,30,30,20,4,30,26,3,--,--,1,32,27,35,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,140,133,1,88,3,57,--,3,95%,93%,133,88,3,24,79,35,--,--,3,--,,,,,,,,,,,,,,,,,57,54,21,--,1,18,8,--,--,3,--,82,79,67,3,23,61,27,--,--,--,--,8,17,17,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,61,59,--,17,6,42,--,2,97%,100%,59,17,6,3,3,9,1,2,--,4,,,,,,,,,,,,,,,,,42,42,6,4,--,1,4,--,1,--,1,19,17,11,2,3,2,5,1,1,--,3,4,18,18,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,59,54,--,28,7,33,--,3,95%,92%,54,26,6,8,21,4,--,--,3,--,5,2,1,1,1,--,--,--,--,1,,,,,,,33,32,6,1,2,4,--,--,--,3,--,26,22,22,6,7,18,4,--,--,--,1,8,7,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,177,167,5,138,37,58,--,2,98%,90%,167,131,32,61,82,69,1,15,1,17,5,3,1,2,--,--,--,--,--,--,5,4,4,1,4,--,58,58,36,9,16,12,17,1,3,1,3,114,109,98,24,47,70,52,--,12,--,14,11,14,20,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,174,174,--,121,23,71,--,0,100%,100%,174,121,23,74,81,36,3,--,1,2,,,,,,,,,,,,,,,,,71,71,30,1,25,3,1,1,--,1,--,103,103,91,22,49,78,35,2,--,--,2,7,22,24,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls Grammar School,Rockhampton,35,33,--,8,4,22,--,2,94%,92%,33,8,4,1,4,3,--,--,3,--,,,,,,,,,,,,,,,,,22,22,2,--,--,2,--,--,--,3,--,13,11,6,4,1,2,3,--,--,--,--,6,3,5,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,9,--,8,4,2,--,--,1,44%,--,,,,,,,,,,,,,,,,,,,,,8,4,2,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,8,--,8,1,1,--,--,0,13%,--,,,,,,,,,,,,,,,,,,,,,8,1,1,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,149,139,10,119,11,34,--,0,95%,85%,139,116,10,56,104,6,--,--,--,--,,,,,,,,,,,10,3,1,--,2,--,34,34,16,2,7,12,1,--,--,--,--,105,105,100,8,49,92,5,--,--,--,--,3,8,9,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,54,54,--,42,20,12,--,0,100%,100%,54,42,20,7,32,8,--,--,--,--,,,,,,,,,,,,,,,,,12,12,3,2,--,2,--,--,--,--,--,42,42,39,18,7,30,8,--,--,--,--,5,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,26,26,--,26,--,6,--,0,100%,100%,26,26,--,9,26,--,--,--,--,--,,,,,,,,,,,,,,,,,6,6,6,--,--,6,--,--,--,--,--,20,20,20,--,9,20,--,--,--,--,--,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,5,--,5,2,--,--,--,0,40%,--,,,,,,,,,,,,,,,,,,,,,5,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,48,48,--,41,5,15,--,0,100%,100%,48,41,5,17,34,3,--,--,--,--,,,,,,,,,,,,,,,,,15,15,9,1,9,4,--,--,--,--,--,33,33,32,4,8,30,3,--,--,--,--,2,3,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,131,130,1,89,32,49,--,0,100%,97%,130,88,31,39,63,27,3,2,7,3,,,,,,,,,,,1,1,1,--,--,--,49,49,17,1,11,7,3,--,--,7,--,81,81,71,30,28,56,24,3,2,--,3,2,12,15,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,158,154,--,64,22,101,--,2,99%,98%,154,62,22,1,48,34,--,--,14,--,4,2,--,--,2,--,--,--,--,--,,,,,,,101,101,21,8,--,12,9,--,--,14,--,57,53,43,14,1,38,25,--,--,--,--,12,32,31,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,45,39,--,24,4,25,--,1,98%,95%,39,19,3,--,17,3,--,--,--,--,6,5,1,--,4,1,--,--,--,--,,,,,,,25,25,6,1,--,6,--,--,--,--,--,20,14,18,3,--,15,4,--,--,--,--,3,12,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Philomena School,Park Ridge,7,7,--,--,--,7,--,0,100%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Upper Coomera,88,78,--,43,6,66,--,3,93%,99%,78,39,3,1,6,28,7,15,18,16,10,4,3,--,3,--,--,1,--,1,,,,,,,66,63,25,2,--,4,20,4,5,18,6,22,15,18,4,1,5,8,3,11,--,11,18,20,22,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Samford Valley Steiner School,Wights Mountain,15,4,--,12,--,--,--,2,87%,100%,4,3,--,--,3,--,--,--,1,--,11,9,--,--,9,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,123,120,--,63,18,61,--,2,98%,98%,120,62,18,1,42,50,3,--,4,5,3,1,--,--,1,--,--,--,--,--,,,,,,,61,61,10,2,--,3,7,2,--,4,--,62,59,53,16,1,40,43,1,--,--,5,12,30,16,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,160,159,--,158,19,67,--,0,100%,97%,159,157,19,97,155,54,2,--,10,26,1,1,--,1,1,--,--,--,--,--,,,,,,,67,67,65,4,16,64,10,2,--,10,10,93,92,93,15,82,92,44,--,--,--,16,9,28,19,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,80,79,1,79,6,21,--,0,99%,89%,79,79,6,63,78,20,--,--,--,--,,,,,,,,,,,,,,,,,21,21,21,--,15,21,3,--,--,--,--,58,58,58,6,48,57,17,--,--,--,--,3,4,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,45,45,--,32,11,27,--,0,100%,96%,45,32,11,2,30,22,--,--,1,--,,,,,,,,,,,,,,,,,27,27,15,4,1,14,9,--,--,1,--,18,18,17,7,1,16,13,--,--,--,--,8,13,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,48,25,1,44,7,--,--,4,92%,0%,25,25,5,17,24,3,--,--,--,--,22,18,2,15,12,1,--,--,--,--,1,1,--,1,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,109,107,1,68,20,28,--,1,98%,100%,107,68,20,45,27,19,1,--,6,2,,,,,,,,,,,,,,,,,28,28,1,--,--,1,--,--,--,6,--,80,79,67,20,45,26,19,1,--,--,2,7,13,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,232,225,1,105,18,148,--,1,99%,92%,225,100,15,14,56,50,--,--,--,--,6,4,2,1,3,2,--,--,--,--,1,1,1,--,--,--,148,147,34,3,3,10,23,--,--,--,--,83,78,70,14,12,49,29,--,--,--,--,29,48,39,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,114,112,--,38,26,105,--,1,98%,99%,112,38,26,--,1,23,--,9,3,9,2,--,--,--,--,--,--,--,--,1,,,,,,,105,104,31,24,--,--,20,--,5,3,5,9,8,7,2,--,1,3,--,4,--,5,35,42,24,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,150,147,--,59,22,125,--,1,99%,100%,147,58,22,25,21,21,6,1,1,1,3,1,--,1,--,--,--,--,--,--,,,,,,,125,124,37,13,13,9,10,5,--,1,--,25,23,22,9,13,12,11,1,1,--,1,20,37,41,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Silkwood School,Mount Nathan,7,7,--,7,5,--,--,0,100%,75%,7,7,5,--,3,7,1,--,4,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,140,136,3,86,10,55,--,0,99%,98%,136,84,9,16,62,18,12,--,1,--,1,1,--,--,1,--,--,--,--,--,3,1,1,--,1,--,55,55,21,2,--,12,1,10,--,1,--,82,81,64,7,16,51,17,2,--,--,--,9,20,21,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,132,123,--,30,6,104,11,0,100%,100%,123,24,1,--,3,3,--,21,7,21,9,6,5,4,2,--,--,1,--,1,,,,,,,104,104,13,--,--,2,--,--,11,7,11,17,11,17,6,4,3,3,--,11,--,11,40,39,19,6,0,11,8,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,1,2,3,5
Somerville House,South Brisbane,149,149,--,29,1,132,--,0,100%,99%,149,29,1,--,2,5,--,28,1,28,,,,,,,,,,,,,,,,,132,132,13,1,--,1,1,--,12,1,12,17,17,16,--,--,1,4,--,16,--,16,53,39,37,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College (Scarborough),Scarborough,89,77,--,46,18,49,--,2,97%,98%,77,37,14,7,17,31,--,7,1,8,12,9,4,2,3,4,--,2,--,2,,,,,,,49,48,8,3,--,2,6,--,1,1,1,40,29,38,15,9,18,29,--,8,--,9,6,22,12,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Flexible Learning Centre,Southport,1,--,--,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special School,Southport,12,--,12,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,216,210,6,190,68,42,--,0,99%,98%,210,187,65,20,109,72,16,41,15,48,,,,,,,,,,,6,3,3,--,2,--,42,42,19,2,1,7,3,1,10,8,10,168,168,168,63,19,102,69,15,31,7,38,16,20,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,106,106,--,104,7,22,--,0,100%,88%,106,104,7,88,71,4,--,--,--,--,,,,,,,,,,,,,,,,,22,22,21,1,20,4,1,--,--,--,--,84,84,83,6,68,67,3,--,--,--,--,4,4,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,203,203,--,143,24,68,--,0,100%,95%,203,143,24,15,129,57,11,17,12,19,,,,,,,,,,,,,,,,,68,68,12,1,2,7,3,--,2,12,2,135,135,131,23,13,122,54,11,15,--,17,11,20,21,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,103,100,3,77,15,34,--,0,99%,98%,100,75,13,2,67,22,--,--,--,1,,,,,,,,,,,3,2,2,--,1,--,34,34,13,1,1,9,2,--,--,--,--,66,66,62,12,1,58,20,--,--,--,1,5,11,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,86,86,--,35,--,67,--,0,100%,100%,86,35,--,1,8,9,--,31,1,31,,,,,,,,,,,,,,,,,67,67,16,--,1,2,1,--,13,1,13,19,19,19,--,--,6,8,--,18,--,18,28,28,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,116,116,--,44,5,83,--,0,100%,99%,116,44,5,--,14,23,8,20,--,20,,,,,,,,,,,,,,,,,83,83,11,2,--,8,3,1,--,--,--,33,33,33,3,--,6,20,7,20,--,20,27,40,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,134,132,2,71,28,88,--,0,99%,99%,132,71,28,25,39,30,6,--,1,1,,,,,,,,,,,,,,,,,88,88,33,13,10,16,14,3,--,1,--,44,44,38,15,15,23,16,3,--,--,1,18,26,25,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,93,93,--,31,20,59,--,0,100%,93%,93,31,20,1,15,17,--,--,9,2,,,,,,,,,,,,,,,,,59,59,15,9,--,7,7,--,--,7,--,34,34,16,11,1,8,10,--,--,2,2,12,20,17,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,91,85,2,51,14,55,--,1,96%,98%,85,49,12,--,32,36,--,--,2,1,4,2,2,--,--,--,--,--,--,--,,,,,,,55,54,21,6,--,10,13,--,--,2,--,34,31,30,8,--,22,23,--,--,--,1,7,17,14,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,117,110,--,39,--,87,--,2,97%,97%,110,35,--,14,16,8,--,--,1,--,7,4,--,3,1,1,--,--,--,--,,,,,,,87,86,19,--,3,10,6,--,--,1,--,30,24,20,--,14,7,3,--,--,--,--,29,28,16,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Springfield,114,111,--,71,6,66,--,1,98%,95%,111,70,6,45,24,21,2,--,1,--,3,1,--,--,--,1,--,--,--,--,,,,,,,66,65,33,2,25,5,8,--,--,1,--,48,46,38,4,20,19,14,2,--,--,--,8,14,14,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Benedict's College,Mango Hill,63,62,--,31,8,39,--,0,98%,95%,62,31,8,2,23,16,3,--,--,2,,,,,,,,,,,,,,,,,39,38,7,2,1,5,3,--,--,--,--,24,24,24,6,1,18,13,3,--,--,2,5,13,8,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,97,92,--,79,1,34,--,0,100%,96%,92,74,1,37,71,35,--,--,--,--,5,5,--,--,3,3,1,2,--,2,,,,,,,34,34,16,--,2,14,7,--,--,--,--,63,58,63,1,35,60,31,1,2,--,2,7,9,11,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Catherine's Catholic College The Whitsundays (Proserpine (Renwick Road)),Proserpine,35,32,--,14,4,21,--,1,97%,100%,32,12,2,1,11,--,--,--,--,--,3,2,2,--,--,--,--,--,--,--,,,,,,,21,21,3,1,1,2,--,--,--,--,--,14,11,11,3,--,9,--,--,--,--,--,1,7,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,196,194,--,189,41,75,--,1,99%,98%,194,188,41,85,100,160,23,6,3,6,2,1,--,1,--,--,--,--,--,--,,,,,,,75,75,73,8,35,27,61,6,2,1,2,121,119,116,33,51,73,99,17,4,2,4,11,29,26,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,165,154,--,70,13,90,--,4,96%,91%,154,66,13,36,55,1,--,--,--,--,11,4,--,2,3,--,--,--,--,--,,,,,,,90,87,6,1,2,5,--,--,--,--,--,75,67,64,12,36,53,1,--,--,--,--,15,25,32,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,71,70,--,40,12,42,--,0,100%,97%,70,39,12,--,28,18,--,7,3,7,1,1,--,--,1,--,--,--,--,--,,,,,,,42,42,13,3,--,5,2,--,6,3,6,29,28,27,9,--,24,16,--,1,--,1,6,11,12,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,78,72,1,52,10,16,--,0,97%,92%,72,48,10,11,36,17,--,--,--,1,5,4,--,1,4,--,--,--,--,--,,,,,,,16,15,1,--,1,--,--,--,--,--,--,61,57,51,10,11,40,17,--,--,--,1,0,6,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,32,32,--,31,10,8,--,0,100%,100%,32,31,10,1,30,7,--,--,1,--,,,,,,,,,,,,,,,,,8,8,8,--,--,8,--,--,--,1,--,24,24,23,10,1,22,7,--,--,--,--,0,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,106,100,--,54,10,78,--,1,98%,100%,100,50,8,--,19,10,--,30,4,32,6,4,2,--,1,1,--,2,--,2,,,,,,,78,77,27,3,--,14,3,--,13,4,14,28,23,27,7,--,6,8,--,19,--,20,19,38,19,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,85,68,2,68,3,13,--,3,95%,100%,68,55,2,43,48,12,1,--,1,2,15,12,1,11,7,--,--,--,--,--,2,1,--,--,1,--,13,13,2,--,2,1,--,--,--,1,--,70,55,65,3,52,54,12,1,--,--,2,1,4,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,26,25,1,17,5,10,--,0,96%,100%,25,17,5,--,12,4,1,--,1,--,,,,,,,,,,,,,,,,,10,10,2,2,--,--,2,--,--,1,--,15,15,15,3,--,12,2,1,--,--,--,4,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,105,105,--,33,6,62,--,0,100%,99%,105,33,6,--,29,13,3,--,1,1,,,,,,,,,,,,,,,,,62,62,4,--,--,3,--,1,--,--,--,43,43,29,6,--,26,13,2,--,1,1,6,28,19,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College (Forest Lake),Forest Lake,66,66,--,17,3,54,--,0,100%,96%,66,17,3,--,1,15,4,--,11,--,,,,,,,,,,,,,,,,,54,54,5,--,--,--,5,1,--,11,--,12,12,12,3,--,1,10,3,--,--,--,6,16,20,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,125,122,--,49,7,78,--,1,99%,99%,122,47,6,26,25,14,--,4,1,5,3,2,1,1,1,--,--,--,--,--,,,,,,,78,78,14,--,11,2,1,--,--,--,--,47,44,35,7,16,24,13,--,4,1,5,15,21,25,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,39,34,1,16,9,24,--,2,95%,100%,34,13,7,1,11,12,--,--,1,--,4,2,2,--,--,--,--,--,--,--,1,1,--,--,1,--,24,24,4,1,1,2,4,--,--,1,--,14,10,11,8,--,9,8,--,--,--,--,4,8,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,235,233,--,19,--,230,--,2,99%,99%,233,19,--,19,--,--,--,--,--,--,,,,,,,,,,,,,,,,,230,230,19,--,19,--,--,--,--,--,--,,,,,,,,,,,,112,76,31,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,129,121,--,69,27,87,--,1,97%,96%,121,65,25,21,53,15,--,--,2,1,8,4,2,1,2,--,--,--,--,--,,,,,,,87,84,32,12,4,22,9,--,--,2,--,42,37,37,15,18,33,6,--,--,--,1,18,25,25,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,246,246,--,105,7,166,--,0,100%,97%,246,105,7,52,43,42,2,36,--,38,,,,,,,,,,,,,,,,,166,166,26,--,16,2,3,--,8,--,8,80,80,79,7,36,41,39,2,28,--,30,38,56,46,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,32,32,--,14,14,24,--,0,100%,95%,32,14,14,1,2,8,--,--,--,--,,,,,,,,,,,,,,,,,24,24,7,7,--,1,4,--,--,--,--,8,8,7,7,1,1,4,--,--,--,--,1,10,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,247,234,--,71,23,181,--,3,98%,97%,234,64,22,33,45,19,--,2,7,3,13,7,1,6,1,1,--,--,--,--,,,,,,,181,178,14,3,3,6,4,--,1,7,1,66,56,57,20,36,40,16,--,1,--,2,36,65,58,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,78,74,--,19,1,61,--,3,95%,98%,74,19,1,2,8,9,1,--,6,--,,,,,,,,,,,,,,,,,61,60,11,1,2,4,5,--,--,4,--,17,14,8,--,--,4,4,1,--,2,--,15,17,21,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,124,124,--,47,12,98,--,0,100%,100%,124,47,12,--,21,24,--,--,--,--,,,,,,,,,,,,,,,,,98,98,22,4,--,3,18,--,--,--,--,26,26,25,8,--,18,6,--,--,--,--,17,31,33,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,87,87,--,37,2,60,--,0,100%,98%,87,37,2,--,10,4,1,34,1,34,,,,,,,,,,,,,,,,,60,60,10,--,--,1,--,--,9,1,9,27,27,27,2,--,9,4,1,25,--,25,23,26,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
