School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Capricornia (Emerald Campus) School of Distance Education,Emerald,22,19,--,21,4,--,--,1,95%,--,19,19,3,15,17, 16,--,--,--,--,3,2,1,2,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carinity Education - Glendyne,Nikenbah,13,2,--,10,1,--,--,3,77%,--,2,2,1,2,2, --,--,--,--,--,11,8,--,7,5,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carinity Education - Southside,Sunnybank,13,9,--,12,2,--,--,1,92%,67%,9,9,1,6,9, 1,--,--,--,--,4,3,1,1,2,1,--,--,--,--,,,,,,,,,,,,,,,,,,13,9,12,2,7,11, 2,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmel College,Thornlands,149,147,1,95,4,86,--,0,99%,99%,147,95,4,32,63, 53,1,--,1,6,,,,,,,,,,,,,,,,,86,85,36,--,1,29, 7,--,--,1,--,62,62,59,4,31,34, 46,1,--,--,6,13,30,29,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cavendish Road State High School,Holland Park,230,228,1,145,29,130,--,0,100%,99%,228,144,29,47,126, 22,3,--,23,3,,,,,,,,,,,1,1,--,1,--, --,130,129,53,--,3,49, 2,2,--,23,--,99,99,91,29,44,77, 20,1,--,--,3,23,42,46,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Centenary Heights State High School,Toowoomba,200,156,2,120,43,102,--,13,92%,97%,156,92,35,54,79, 29,--,--,6,1,42,28,8,14,20,--,--,--,--,--,,,,,,,102,99,38,10,6,29, 14,--,--,6,--,96,57,82,33,62,70, 15,--,--,--,1,26,31,31,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Centenary State High School,Jindalee,194,177,--,187,7,111,--,2,98%,99%,177,173,5,166,50, 68,6,--,10,3,17,14,2,13,3,5,--,--,--,--,,,,,,,111,106,107,2,107,12, 21,--,--,10,1,83,71,80,5,72,41, 52,6,--,--,2,27,31,36,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Queensland Christian College,Berserker,2,2,--,1,--,1,--,0,100%,100%,2,1,--,--,1, --,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,--,--,1, --,--,--,1,--,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Chancellor State College,Sippy Downs,190,177,2,184,40,100,--,0,99%,97%,177,173,36,88,101, 82,16,1,21,5,11,11,4,7,5,2,--,--,1,--,,,,,,,100,98,96,8,57,47, 26,4,--,22,2,88,79,88,32,38,59, 58,12,1,--,3,22,31,33,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Chanel College,Gladstone,81,74,--,79,--,61,--,0,99%,94%,74,73,--,72,27, 39,--,--,--,--,7,6,--,5,2,--,--,--,--,--,,,,,,,61,60,59,--,58,18, 27,--,--,--,--,20,14,20,--,19,11, 12,--,--,--,--,12,14,19,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Charleville State High School,Charleville,30,22,--,27,7,12,--,1,90%,100%,22,22,4,22,10, 3,--,--,--,1,8,5,3,4,1,--,--,--,--,--,,,,,,,12,9,10,2,10,2, --,--,--,--,--,18,13,17,5,16,9, 3,--,--,--,1,0,5,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Charters Towers School of Distance Education,Charters Towers,12,6,--,8,1,1,--,4,67%,100%,6,6,1,4,5, 3,--,--,--,--,6,2,--,2,1,--,--,--,--,--,,,,,,,1,1,1,--,1,1, --,--,--,--,--,11,5,7,1,5,5, 3,--,--,--,--,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Charters Towers State High School,Charters Towers,62,51,1,50,3,16,--,3,92%,76%,51,44,3,31,36, 3,--,--,--,23,10,6,--,3,3,--,--,--,--,2,,,,,,,16,14,8,--,3,4, 1,--,--,--,8,45,37,42,3,31,35, 2,--,--,--,17,1,5,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinchilla State High School,Chinchilla,76,69,2,74,8,39,--,1,97%,79%,69,69,8,68,12, 6,--,--,--,--,5,4,--,4,--,--,--,--,--,--,2,1,--,1,--, 1,39,37,39,2,38,3, 3,--,--,--,--,35,32,34,6,34,9, 3,--,--,--,--,3,9,15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Chisholm Catholic College,Cornubia,103,97,--,85,21,61,--,1,96%,98%,97,83,20,36,59, 45,--,--,2,4,6,2,1,1,2,--,--,--,--,--,,,,,,,61,58,44,4,21,26, 18,--,--,2,2,42,39,41,17,16,35, 27,--,--,--,2,2,18,26,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Outreach College Toowoomba,Toowoomba,49,41,--,20,9,39,--,3,92%,96%,41,16,8,1,11, 5,--,--,3,--,8,4,1,--,2,2,--,--,--,--,,,,,,,39,37,13,7,1,7, 6,--,--,3,--,10,4,7,2,--,6, 1,--,--,--,--,9,10,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Citipointe Christian College,Carindale,119,118,--,64,18,108,--,1,99%,99%,118,64,18,8,48, 18,--,--,9,2,,,,,,,,,,,,,,,,,108,108,54,12,7,40, 12,--,--,8,1,11,10,10,6,1,8, 6,--,--,1,1,25,34,34,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clairvaux MacKillop College,Upper Mount Gravatt,217,196,1,72,33,135,--,7,93%,95%,196,66,31,22,34, 35,--,--,3,15,20,6,2,4,2,1,--,--,--,5,,,,,,,135,128,9,7,--,1, 5,--,--,3,1,81,68,63,26,26,35, 31,--,--,--,19,14,37,48,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Claremont Special School,Ipswich,5,--,5,1,--,--,--,0,20%,--,,,,,,,,,,,,,,,,,,,,,5,1,--,1,1, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clayfield College,Clayfield,81,77,--,58,6,59,--,1,99%,100%,77,55,6,1,44, 24,7,--,1,--,4,3,--,--,3,2,--,--,--,--,,,,,,,59,59,37,3,1,32, 7,3,--,--,--,22,18,21,3,--,15, 19,4,--,1,--,22,20,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont State High School,Clermont,24,23,1,24,7,4,--,0,100%,100%,23,23,7,22,20, 2,--,--,--,--,,,,,,,,,,,1,1,--,1,1, --,4,4,4,--,4,1, --,--,--,--,--,19,19,19,7,18,19, 2,--,--,--,--,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland District State High School,Cleveland,236,213,2,181,32,135,--,1,97%,91%,213,164,27,110,137, 37,--,--,2,2,21,15,3,10,15,2,--,--,--,--,2,2,2,2,2, --,135,127,81,10,51,58, 17,--,--,2,1,99,86,98,20,69,94, 22,--,--,--,1,11,45,48,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland Education and Training Centre,Belgian Gardens,5,--,--,--,--,--,--,5,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clifford Park Special School,Toowoomba,19,--,19,5,--,--,--,0,26%,--,,,,,,,,,,,,,,,,,,,,,19,5,--,5,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clifton State High School,Clifton,32,30,--,32,10,15,--,0,100%,100%,30,30,10,30,15, 11,--,--,--,--,2,2,--,1,1,--,--,--,--,--,,,,,,,15,14,15,2,14,8, 2,--,--,--,--,17,16,17,8,17,8, 9,--,--,--,--,2,3,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloncurry State School,Cloncurry,23,22,--,22,1,5,--,0,100%,75%,22,21,1,21,17, --,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,5,5,5,--,5,4, --,--,--,--,--,18,17,17,1,17,13, --,--,--,--,--,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Clontarf Beach State High School,Clontarf Beach,146,143,1,132,48,44,--,1,98%,92%,143,132,48,116,60, 40,--,--,7,--,,,,,,,,,,,,,,,,,44,43,41,8,39,13, 5,--,--,4,--,101,100,91,40,77,47, 35,--,--,3,--,4,13,15,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Collinsville State High School,Collinsville,22,19,--,19,11,6,--,0,100%,100%,19,16,9,1,13, 1,--,--,--,--,3,3,2,--,2,--,--,--,--,--,,,,,,,6,6,4,3,--,3, 1,--,--,--,--,16,13,15,8,1,12, --,--,--,--,--,0,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Columba Catholic College,Charters Towers,35,33,--,29,2,15,--,0,100%,92%,33,27,2,1,26, 1,--,--,--,13,2,2,--,1,2,--,--,--,--,2,,,,,,,15,15,11,--,--,11, --,--,--,--,4,20,18,18,2,2,17, 1,--,--,--,11,2,6,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concordia Lutheran College,Toowoomba,74,69,--,34,16,63,--,1,99%,93%,69,30,15,9,21, 9,--,--,1,3,5,4,1,4,4,1,--,--,--,--,,,,,,,63,62,25,11,5,17, 7,--,--,1,3,11,7,9,5,8,8, 3,--,--,--,--,17,13,15,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooktown State School,Cooktown,28,17,--,21,1,9,--,5,75%,88%,17,17,1,9,14, 5,--,--,--,--,11,4,--,2,2,1,--,--,--,--,,,,,,,9,6,7,--,4,4, --,--,--,--,--,19,11,14,1,7,12, 6,--,--,--,--,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooloola Christian College,Gympie,35,31,--,13,6,23,--,2,91%,93%,31,12,5,1,9, 3,--,--,--,--,4,1,1,--,1,--,--,--,--,--,,,,,,,23,22,5,4,--,4, 2,--,--,--,--,12,9,8,2,1,6, 1,--,--,--,--,6,3,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Coolum State High School,Coolum Beach,126,117,--,97,26,61,--,1,98%,95%,117,91,26,57,67, 24,6,--,1,1,9,6,--,4,4,--,--,--,--,1,,,,,,,61,58,35,8,16,21, 6,2,--,1,--,65,59,62,18,45,50, 18,4,--,--,2,5,17,26,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Coombabah State High School,Coombabah,210,166,--,187,40,51,--,3,98%,97%,166,147,30,110,122, 62,4,--,12,1,44,40,10,27,31,6,--,--,--,--,,,,,,,51,49,31,3,15,22, 4,--,--,11,--,159,117,156,37,122,131, 64,4,--,1,1,7,10,22,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Coomera Anglican College,Coomera,89,76,1,35,2,59,--,2,94%,97%,76,27,2,16,18, 12,1,2,3,2,12,7,--,5,4,2,--,--,--,--,1,1,--,1,--, --,59,56,11,2,3,7, 4,1,1,3,1,29,20,23,--,18,15, 10,--,1,--,1,13,28,15,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Coorparoo Secondary College,Coorparoo,62,52,--,53,7,21,--,3,95%,96%,52,46,6,38,28, 8,1,--,--,1,10,7,1,6,3,--,--,--,--,--,,,,,,,21,20,15,--,15,2, 1,--,--,--,--,41,32,38,7,29,29, 7,1,--,--,1,2,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Corinda State High School,Corinda,282,282,--,282,16,124,--,0,100%,97%,282,282,16,204,282, 45,20,--,1,16,,,,,,,,,,,,,,,,,124,124,124,1,54,124, 8,2,--,1,1,158,158,158,15,150,158, 37,18,--,--,15,20,35,40,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Craigslea State High School,Chermside West,139,120,--,93,23,70,--,7,94%,92%,120,83,17,48,51, 31,4,--,1,3,19,10,6,7,3,2,--,--,--,--,,,,,,,70,67,35,1,17,18, 10,3,--,1,1,69,53,58,22,38,36, 23,1,--,--,2,16,21,16,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cunnamulla State School,Cunnamulla,7,4,--,4,4,--,--,2,71%,--,4,3,3,--,2, --,--,--,--,--,3,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,7,4,4,4,--,2, --,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Currimundi Special School,Currimundi,12,--,12,1,--,--,--,0,8%,--,,,,,,,,,,,,,,,,,,,,,12,1,--,1,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Currumbin Community Special School,Currumbin Waters,6,--,6,1,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,6,1,--,1,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dakabin State High School,Dakabin,143,126,--,116,5,52,--,1,99%,90%,126,101,5,86,65, 10,--,--,3,--,17,15,--,14,7,--,--,--,--,--,,,,,,,52,51,29,1,17,21, 3,--,--,2,--,91,75,87,4,83,51, 7,--,--,1,--,6,12,12,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalby Christian College,Dalby,10,10,--,5,1,7,--,0,100%,100%,10,5,1,1,3, --,--,--,--,--,,,,,,,,,,,,,,,,,7,7,3,--,1,2, --,--,--,--,--,3,3,2,1,--,1, --,--,--,--,--,1,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalby State High School,Dalby,120,92,--,90,25,54,--,6,94%,95%,92,69,15,50,24, 13,--,--,2,10,28,21,10,18,7,1,--,--,--,2,,,,,,,54,50,31,3,25,6, 5,--,--,2,--,66,42,59,22,43,25, 9,--,--,--,12,9,8,17,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Darling Downs Christian School,Toowoomba,13,13,--,6,--,9,--,0,100%,100%,13,6,--,2,6, 2,--,--,--,1,,,,,,,,,,,,,,,,,9,9,2,--,1,2, 1,--,--,--,--,4,4,4,--,1,4, 1,--,--,--,1,1,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Darling Point Special School,Manly,14,--,14,7,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,14,7,--,7,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deception Bay Flexible Learning Centre,Deception Bay,16,2,--,11,5,--,--,4,75%,--,2,1,--,1,--, --,--,--,--,--,14,10,5,6,2,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deception Bay State High School,Deception Bay,99,98,--,96,9,22,--,1,99%,97%,98,96,9,69,81, 46,--,--,--,2,,,,,,,,,,,,,,,,,22,22,20,1,18,14, 6,--,--,--,1,77,76,76,8,51,67, 40,--,--,--,1,3,4,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Djarragun College,Gordonvale,33,19,--,29,--,--,--,4,88%,100%,19,19,--,14,19, --,--,--,--,--,14,10,--,7,6,--,--,--,--,--,,,,,,,,,,,,,,,,,,33,19,29,--,21,25, --,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Downlands Sacred Heart College,Toowoomba,148,144,--,80,14,124,--,1,98%,89%,144,79,14,57,47, 9,--,--,2,--,4,1,--,1,1,--,--,--,--,--,,,,,,,124,122,57,5,35,35, 5,--,--,2,--,24,22,23,9,23,13, 4,--,--,--,--,26,35,26,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Dysart State High School,Dysart,20,20,--,20,3,6,--,0,100%,83%,20,20,3,20,20, --,--,--,--,--,,,,,,,,,,,,,,,,,6,6,6,--,6,6, --,--,--,--,--,14,14,14,3,14,14, --,--,--,--,--,0,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagleby Learning College,Eagleby,64,7,--,28,3,--,--,36,44%,100%,7,7,1,4,5, 2,--,--,--,--,57,21,2,16,5,1,--,--,--,--,,,,,,,,,,,,,,,,,,64,7,28,3,20,10, 3,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Earnshaw State College,Banyo,37,34,--,37,1,13,--,0,100%,73%,34,34,1,34,24, --,--,--,5,2,3,3,--,3,1,--,--,--,--,--,,,,,,,13,13,13,--,13,5, --,--,--,5,--,24,21,24,1,24,20, --,--,--,--,2,3,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eidsvold State School,Eidsvold,4,4,--,1,1,1,--,0,100%,--,4,1,1,1,1, --,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,1,1, --,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Elanora State High School,Elanora,138,127,3,106,21,68,--,3,96%,95%,127,100,20,60,61, 34,1,--,24,--,8,4,1,3,3,--,--,--,1,--,3,2,--,2,--, --,68,66,43,9,22,22, 17,1,--,24,--,67,61,61,12,41,42, 17,--,--,1,--,12,14,21,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald Christian College,Emerald,3,1,--,1,1,1,--,1,33%,--,1,1,1,--,--, 1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,--,--, 1,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald State High School,Emerald,98,92,1,88,21,34,--,3,96%,86%,92,86,21,53,85, 6,--,--,--,1,5,2,--,2,2,--,--,--,--,--,,,,,,,34,34,28,1,17,28, --,--,--,--,--,63,58,60,20,38,59, 6,--,--,--,1,6,8,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel College Carrara,Carrara,132,132,--,40,15,104,--,0,100%,98%,132,40,15,1,16, 23,1,4,10,5,,,,,,,,,,,,,,,,,104,104,18,3,--,12, 6,--,--,10,--,28,28,22,12,1,4, 17,1,4,--,5,27,42,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmaus College,Jimboomba,53,50,--,42,8,35,--,1,96%,85%,50,41,8,19,29, 11,--,--,4,2,3,1,--,1,--,--,--,--,--,--,,,,,,,35,33,28,2,17,19, 5,--,--,4,1,18,17,14,6,3,10, 6,--,--,--,1,4,7,12,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmaus College,North Rockhampton,204,179,2,67,3,137,--,6,92%,93%,179,59,1,11,43, 12,--,--,1,--,23,6,2,1,5,--,--,--,--,--,2,2,--,2,2, --,137,126,26,--,2,24, --,--,--,1,--,65,53,39,3,10,24, 12,--,--,--,--,19,40,41,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Everton Park State High School,Everton Park,47,35,2,44,17,8,--,3,94%,100%,35,35,16,18,33, 12,--,--,2,1,10,7,1,3,5,--,--,--,--,1,2,2,--,2,1, --,8,8,8,3,3,8, 3,--,--,2,--,37,27,34,14,18,30, 9,--,--,--,2,2,0,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairholme College,Toowoomba,106,106,--,57,30,86,--,0,100%,98%,106,57,30,3,24, 44,1,--,2,2,,,,,,,,,,,,,,,,,86,86,37,17,2,17, 24,--,--,2,1,20,20,20,13,1,7, 20,1,--,--,1,27,30,23,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Faith Baptist Christian School (Gladstone),Burua,1,--,--,1,1,--,--,0,100%,--,,,,,,,,,,,1,1,1,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faith Christian School of Distance Education,Karawatha,5,--,--,1,--,--,--,4,20%,100%,,,,,,,,,,,5,1,--,--,--,--,1,--,1,1,,,,,,,,,,,,,,,,,,5,--,1,--,--,--, --,1,--,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Faith Lutheran College,Plainland,65,53,2,34,7,45,--,2,88%,100%,53,30,5,10,21, 5,--,--,2,1,10,3,1,2,--,1,--,--,--,--,2,1,1,--,--, --,45,38,17,1,2,14, 2,--,--,2,1,18,15,16,5,10,7, 4,--,--,--,--,5,8,15,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Faith Lutheran College - Redlands,Victoria Point,74,72,--,26,7,57,--,1,99%,90%,72,25,6,11,16, 8,1,--,1,1,2,1,1,1,--,--,--,--,--,--,,,,,,,57,57,13,3,2,7, 4,--,--,1,--,17,15,13,4,10,9, 4,1,--,--,1,9,13,16,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferny Grove State High School,Ferny Grove,227,208,1,212,40,156,--,6,97%,97%,208,200,37,193,63, 60,4,--,3,--,18,11,3,9,2,2,--,--,--,1,1,1,--,--,1, --,156,152,150,22,146,33, 40,4,--,3,--,70,56,61,18,56,32, 22,--,--,--,1,34,55,55,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Flagstone State Community College,Flagstone,145,128,--,138,26,65,--,0,99%,98%,128,123,23,118,98, 9,--,--,5,--,17,15,3,14,9,3,--,--,--,--,,,,,,,65,61,58,7,53,32, 7,--,--,5,--,80,67,80,19,79,75, 5,--,--,--,--,3,13,21,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Lake State High School,Forest Lake,250,234,1,188,21,120,--,4,98%,96%,234,177,19,94,131, 43,1,--,5,14,15,10,2,7,3,--,--,--,--,--,1,1,--,1,1, --,120,118,65,6,42,31, 17,1,--,5,1,129,116,122,15,59,103, 26,--,--,--,13,14,36,42,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraser Coast Anglican College,Hervey Bay,51,46,--,22,2,46,--,1,98%,100%,46,18,2,2,15, 2,--,--,--,--,5,4,--,--,4,--,--,--,--,--,,,,,,,46,43,19,1,2,17, 1,--,--,--,--,5,3,3,1,--,2, 1,--,--,--,--,18,19,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Freshwater Christian College,Brinsmead,14,10,--,9,--,12,--,0,93%,100%,10,6,--,6,4, 1,--,--,--,--,4,3,--,2,2,--,--,--,--,1,,,,,,,12,9,7,--,7,4, --,--,--,--,1,2,1,2,--,1,2, 1,--,--,--,--,0,3,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Genesis Christian College,Bray Park,80,79,--,31,--,67,--,1,99%,98%,79,31,--,2,16, 17,1,--,2,3,,,,,,,,,,,,,,,,,67,67,22,--,2,12, 12,1,--,2,1,13,12,9,--,--,4, 5,--,--,--,2,19,19,20,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilroy Santa Maria College,Ingham,55,53,--,44,10,31,--,1,96%,100%,53,44,10,27,20, 28,--,--,--,7,,,,,,,,,,,,,,,,,31,30,21,5,9,11, 15,--,--,--,6,24,23,23,5,18,9, 13,--,--,--,1,4,7,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gin Gin State High School,Gin Gin,70,62,--,68,10,28,--,2,97%,92%,62,62,9,57,49, 7,--,--,2,1,8,6,1,3,5,--,--,--,--,--,,,,,,,28,28,28,1,28,16, 2,--,--,2,1,42,34,40,9,32,38, 5,--,--,--,--,8,11,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gladstone State High School,Gladstone,187,178,3,125,42,54,--,0,98%,88%,178,119,41,96,106, 7,--,--,--,1,6,6,1,6,6,--,--,--,--,--,,,,,,,54,54,16,1,6,12, 1,--,--,--,--,130,124,109,41,96,100, 6,--,--,--,1,10,21,9,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glasshouse Country Christian College,Beerwah,46,42,--,44,12,27,--,0,100%,96%,42,40,12,38,12, 14,1,--,5,2,4,4,--,4,--,--,--,--,--,--,,,,,,,27,25,25,8,24,1, 9,1,--,4,2,19,17,19,4,18,11, 5,--,--,1,--,1,4,10,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenala State High School,Inala Heights,70,70,--,66,14,12,--,0,100%,100%,70,66,14,53,56, 12,--,--,--,1,,,,,,,,,,,,,,,,,12,12,9,--,5,5, --,--,--,--,--,58,58,57,14,48,51, 12,--,--,--,1,0,3,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenden State School,Glenden,11,11,--,11,5,5,--,0,100%,100%,11,11,5,10,8, 1,--,--,--,--,,,,,,,,,,,,,,,,,5,5,5,1,5,5, 1,--,--,--,--,6,6,6,4,5,3, --,--,--,--,--,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenmore State High School,North Rockhampton,90,78,3,78,7,32,--,3,93%,89%,78,72,7,59,49, 5,--,--,2,--,9,6,--,5,2,--,--,--,--,--,,,,,,,32,31,31,--,28,18, --,--,--,2,--,55,47,47,7,36,33, 5,--,--,--,--,5,5,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Counsel College,Innisfail,84,76,1,62,13,48,--,3,94%,100%,76,59,12,27,43, 22,--,--,--,2,7,3,1,2,--,--,--,--,--,--,,,,,,,48,47,30,4,5,23, 10,--,--,--,--,35,29,32,9,24,20, 12,--,--,--,2,7,16,16,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Catholic College,Mount Isa,57,57,--,43,8,33,--,0,100%,100%,57,43,8,27,26, 1,--,--,--,--,,,,,,,,,,,,,,,,,33,33,20,--,18,6, --,--,--,--,--,24,24,23,8,9,20, 1,--,--,--,--,2,10,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
