School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Mirani State High School,Mirani,110,77,--,109,14,47,--,0,99%,100%,77,77,9,77,22,9,--,--,1,3,33,32,5,32,3,--,--,--,--,--,,,,,,,47,40,46,2,46,14,4,--,--,1,1,63,37,63,12,63,11,5,--,--,--,2,6,10,17,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,91,53,--,69,11,35,--,4,92%,95%,53,38,3,20,26,17,--,1,2,9,38,31,8,18,21,2,--,--,--,2,,,,,,,35,31,18,--,4,8,12,--,1,2,5,56,22,51,11,34,39,7,--,--,--,6,7,7,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,18,15,--,15,6,7,--,0,100%,100%,15,12,5,6,9,3,--,--,--,--,3,3,1,2,1,--,--,--,--,--,,,,,,,7,7,5,2,1,3,--,--,--,--,--,11,8,10,4,7,7,3,--,--,--,--,1,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,63,58,--,63,19,23,--,0,100%,90%,58,58,19,45,58,4,--,--,--,--,5,5,--,3,4,--,--,--,--,--,,,,,,,23,23,23,4,10,23,2,--,--,--,--,40,35,40,15,38,39,2,--,--,--,--,4,4,7,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,162,143,--,128,18,72,--,1,98%,81%,143,112,13,55,98,15,--,--,3,8,19,16,5,8,12,--,--,--,--,1,,,,,,,72,69,41,3,5,36,2,--,--,3,5,90,74,87,15,58,74,13,--,--,--,4,9,19,22,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,19,13,--,4,3,13,--,2,89%,85%,13,--,--,--,--,--,--,--,1,1,6,4,3,--,--,1,--,--,--,--,,,,,,,13,12,1,--,--,--,1,--,--,1,--,6,1,3,3,--,--,--,--,--,--,1,1,3,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,130,126,1,34,6,116,--,1,98%,95%,126,32,5,6,24,8,--,--,4,8,3,2,1,1,--,--,--,--,--,--,,,,,,,116,115,22,3,4,19,3,--,--,4,3,13,11,12,3,3,5,5,--,--,--,5,40,30,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,74,56,2,63,14,45,--,3,91%,92%,56,52,9,13,47,4,--,--,--,1,16,11,5,4,4,1,--,--,--,--,,,,,,,45,40,40,2,12,36,2,--,--,--,--,27,16,23,12,5,15,3,--,--,--,1,7,9,11,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,144,133,--,52,8,102,--,4,96%,98%,133,47,4,--,30,14,2,--,6,8,11,5,4,--,1,--,--,--,--,--,,,,,,,102,99,26,--,--,26,--,--,--,6,3,42,34,26,8,--,5,14,2,--,--,5,20,32,26,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,122,104,3,122,22,80,--,0,100%,96%,104,104,19,104,50,6,1,--,--,13,15,15,2,15,8,1,--,--,--,5,3,3,1,3,--,--,80,76,80,8,80,40,3,1,--,--,7,39,28,39,13,39,18,4,--,--,--,11,9,27,21,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,28,16,--,26,3,3,--,2,93%,100%,16,16,2,16,6,12,1,--,--,1,12,10,1,10,--,1,--,--,--,--,,,,,,,3,3,3,--,3,--,3,--,--,--,--,25,13,23,3,23,6,10,1,--,--,1,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,13,12,--,12,--,2,--,0,100%,100%,12,11,--,10,5,--,--,--,--,1,1,1,--,1,1,--,--,--,--,--,,,,,,,2,2,2,--,2,--,--,--,--,--,--,11,10,10,--,9,6,--,--,--,--,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,379,318,4,190,50,218,27,12,94%,91%,318,153,45,34,128,15,1,--,7,11,57,34,5,18,15,--,--,--,--,4,4,3,--,2,1,--,218,202,79,19,15,64,8,--,--,7,7,125,86,108,31,37,79,7,1,--,--,8,23,51,71,56,17,27,27,--,--,--,--,--,--,--,--,--,5,3,--,--,--,--,--,--,--,--,--,1,5,7,14
Moura State High School,Moura,21,9,--,2,--,7,--,11,43%,100%,9,2,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,2,--,1,1,--,--,--,--,--,0,0,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,117,100,--,52,18,75,--,5,91%,94%,100,46,16,27,34,3,--,--,1,8,17,6,2,3,1,2,--,--,--,2,,,,,,,75,68,17,5,6,12,1,--,--,1,4,42,32,35,13,24,23,4,--,--,--,6,15,23,29,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,18,18,--,18,8,--,--,0,100%,80%,18,18,8,18,17,7,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,141,140,--,64,17,105,--,0,100%,95%,140,63,17,15,44,10,--,--,2,13,1,1,--,--,1,--,--,--,--,--,,,,,,,105,105,33,1,7,28,1,--,--,2,5,36,35,31,16,8,17,9,--,--,--,8,25,28,43,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,7,--,7,1,1,--,--,0,14%,--,,,,,,,,,,,,,,,,,,,,,7,1,1,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,79,67,--,43,7,52,--,3,92%,87%,67,37,4,5,25,12,--,--,--,2,12,6,3,2,1,1,--,--,--,2,,,,,,,52,48,20,1,--,15,5,--,--,--,2,27,19,23,6,7,11,8,--,--,--,2,6,17,11,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,56,36,2,28,4,26,--,12,75%,87%,36,22,4,15,16,2,1,--,--,--,18,6,--,5,4,--,--,--,--,--,,,,,,,26,25,13,1,9,9,1,--,--,--,--,28,11,15,3,11,11,1,1,--,--,--,4,9,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,9,5,--,7,--,2,--,2,78%,100%,5,5,--,--,--,5,--,--,--,2,4,2,--,1,--,2,--,--,--,--,,,,,,,2,2,2,--,--,--,2,--,--,--,--,7,3,5,--,1,--,5,--,--,--,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,86,80,--,34,15,67,--,0,100%,90%,80,28,13,13,12,6,--,--,4,2,6,6,2,4,--,--,--,--,--,--,,,,,,,67,66,17,7,5,9,4,--,--,3,2,19,14,17,8,12,3,2,--,--,1,--,14,26,21,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,12,--,12,2,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,12,2,--,1,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,202,164,--,141,73,119,--,11,93%,86%,164,118,64,60,81,29,1,--,5,4,38,23,9,12,14,1,--,--,1,2,,,,,,,119,110,72,37,25,53,19,--,--,6,3,83,54,69,36,47,42,11,1,--,--,3,15,31,34,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,96,64,5,68,21,50,--,8,88%,97%,64,48,16,11,37,7,--,--,--,2,27,19,4,4,15,1,--,--,--,1,5,1,1,1,1,--,50,44,37,10,2,35,4,--,--,--,2,41,20,30,10,13,17,4,--,--,--,1,8,13,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,247,234,2,228,25,94,--,0,100%,98%,234,215,24,194,112,30,1,--,--,16,11,11,--,10,3,--,--,1,--,1,2,2,1,2,1,--,94,94,78,2,64,34,5,--,--,--,4,151,140,148,22,140,81,25,1,1,--,13,22,34,34,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,124,89,2,87,29,47,--,9,90%,91%,89,65,18,46,38,8,--,--,--,7,33,22,11,14,8,--,--,--,--,3,,,,,,,47,45,27,4,19,15,2,--,--,--,3,75,44,60,25,41,31,6,--,--,--,7,5,16,16,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,231,180,--,177,59,118,--,6,96%,89%,180,135,46,86,109,23,--,--,4,7,51,42,13,35,16,2,--,--,--,3,,,,,,,118,108,70,20,31,52,10,--,--,4,5,113,72,107,39,90,73,15,--,--,--,5,20,36,39,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,21,4,--,11,3,--,--,10,52%,--,4,4,1,4,--,--,--,--,--,--,17,7,2,6,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,151,148,--,134,19,73,--,0,100%,95%,148,131,18,92,103,31,--,--,2,10,3,3,1,2,2,--,--,--,--,--,,,,,,,73,73,58,5,33,46,7,--,--,2,4,78,75,76,14,61,59,24,--,--,--,6,11,14,31,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,114,68,4,85,15,37,--,12,85%,78%,68,56,5,39,44,8,--,--,--,1,42,26,9,12,15,--,--,--,--,--,4,3,1,3,--,--,37,29,27,2,17,21,2,--,--,--,--,73,39,55,12,34,38,6,--,--,--,1,1,9,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,56,46,--,46,7,26,--,1,98%,69%,46,37,6,17,35,1,--,--,--,--,10,9,1,2,9,1,--,--,--,--,,,,,,,26,24,17,3,4,16,2,--,--,--,--,30,22,29,4,15,28,--,--,--,--,--,2,3,3,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,8,2,--,8,1,--,--,0,100%,--,2,2,--,2,2,--,--,--,--,--,6,6,1,6,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,42,34,--,10,2,37,--,1,86%,93%,34,8,2,--,7,1,--,--,--,2,8,2,--,--,2,--,--,--,--,--,,,,,,,37,32,8,2,--,7,1,--,--,--,2,5,2,2,--,--,2,--,--,--,--,--,7,13,9,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,129,114,--,62,9,104,--,4,95%,92%,114,53,8,6,37,16,1,--,--,3,15,9,1,3,5,2,--,--,--,1,,,,,,,104,100,42,4,2,32,8,--,--,--,3,25,14,20,5,7,10,10,1,--,--,1,32,30,18,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanda State High School,Salisbury,45,38,--,44,10,24,--,0,100%,95%,38,37,7,37,15,2,--,--,--,2,7,7,3,7,1,--,--,--,--,--,,,,,,,24,23,23,2,23,7,1,--,--,--,1,21,15,21,8,21,9,1,--,--,--,1,3,3,6,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,66,42,--,61,28,22,--,1,98%,90%,42,38,16,36,24,5,--,--,3,--,24,23,12,18,4,3,--,--,--,--,,,,,,,22,21,19,4,18,14,--,--,--,2,--,44,21,42,24,36,14,8,--,--,1,--,5,5,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,122,115,--,--,--,120,--,0,94%,99%,115,--,--,--,--,--,--,--,--,2,,,,,,,,,,,,,,,,,120,113,--,--,--,--,--,--,--,--,1,2,2,--,--,--,--,--,--,--,--,1,33,36,36,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,42,37,1,3,2,34,--,2,88%,93%,37,3,2,--,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,3,2,--,1,1,--,--,--,--,5,9,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,65,58,--,30,7,40,--,2,95%,85%,58,26,6,14,12,3,--,--,--,15,7,4,1,2,3,--,--,--,--,2,,,,,,,40,37,12,5,2,8,1,--,--,--,4,25,21,18,2,14,7,2,--,--,--,13,8,9,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,70,63,--,25,7,59,--,3,93%,98%,63,23,6,9,5,6,1,--,2,--,7,2,1,1,1,--,--,--,--,--,,,,,,,59,56,17,3,6,4,5,--,--,2,--,11,7,8,4,4,2,1,1,--,--,--,13,13,16,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,208,185,--,184,72,95,--,1,98%,75%,185,166,70,133,121,48,--,--,6,14,23,18,2,14,10,--,--,--,1,--,,,,,,,95,85,72,20,51,48,14,--,--,7,7,113,100,112,52,96,83,34,--,--,--,7,5,17,25,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,160,156,--,53,28,93,--,1,99%,99%,156,50,27,6,33,5,1,--,--,6,4,3,1,--,2,--,--,--,--,--,,,,,,,93,93,7,4,--,5,--,--,--,--,5,67,63,46,24,6,30,5,1,--,--,1,23,29,32,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,310,291,--,271,51,107,--,2,99%,88%,291,255,48,151,192,26,12,--,12,6,19,16,3,11,10,--,3,--,--,--,,,,,,,107,105,77,7,51,41,7,2,--,12,--,203,186,194,44,111,161,19,13,--,--,6,23,33,35,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,166,141,1,153,21,56,--,9,94%,93%,141,138,18,102,128,3,--,--,6,10,24,15,3,13,7,--,--,--,--,--,,,,,,,56,55,54,--,23,54,1,--,--,6,6,109,86,99,21,92,81,2,--,--,--,4,4,14,12,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,10,5,--,5,3,4,--,3,70%,100%,5,3,2,--,--,3,--,--,1,1,5,2,1,--,--,2,--,--,--,1,,,,,,,4,3,2,2,--,--,2,--,--,1,2,6,2,3,1,--,--,3,--,--,--,--,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,32,23,--,6,6,24,--,2,78%,100%,23,4,4,--,2,2,--,--,1,--,9,2,2,--,1,1,--,--,--,--,,,,,,,24,19,--,--,--,--,--,--,--,1,--,8,4,6,6,--,3,3,--,--,--,--,5,6,8,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,3,3,--,2,--,3,--,0,100%,100%,3,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,3,3,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,243,222,--,133,34,186,--,2,95%,96%,222,123,32,9,107,13,1,--,--,6,21,10,2,4,3,1,--,--,--,--,,,,,,,186,175,79,20,1,69,10,1,--,--,5,57,47,54,14,12,41,4,--,--,--,1,36,41,56,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,10,--,10,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,219,162,--,176,23,106,--,11,92%,92%,162,136,18,118,84,10,2,--,5,10,57,40,5,33,21,2,--,--,--,3,,,,,,,106,95,75,12,65,33,5,1,--,4,5,113,67,101,11,86,72,7,1,--,1,8,16,29,33,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove Mackay,121,82,2,69,18,54,--,8,89%,83%,82,43,12,35,16,3,--,--,--,2,37,26,6,24,1,--,--,--,--,--,,,,,,,54,49,19,2,14,10,--,--,--,--,--,65,33,50,16,45,7,3,--,--,--,2,8,11,25,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,83,73,--,82,24,38,--,0,100%,96%,73,72,21,72,30,4,--,--,3,1,10,10,3,10,1,1,--,--,--,--,,,,,,,38,34,37,3,37,13,1,--,--,3,1,45,39,45,21,45,18,4,--,--,--,--,8,10,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,113,89,2,68,19,63,--,8,92%,95%,89,53,14,35,27,9,--,--,--,2,22,14,5,7,4,3,--,--,--,--,2,1,--,1,--,--,63,61,33,7,21,17,4,--,--,--,1,48,28,34,12,21,14,8,--,--,--,1,12,19,17,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,84,75,--,2,1,--,66,9,89%,100%,75,2,1,--,--,1,--,--,7,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,1,1,--,--,--,--,--,6,--,5,3,--,--,--,--,--,--,--,1,--,13,19,26,8
Queensland Academy for Creative Industries,Kelvin Grove,51,45,--,--,--,--,40,4,92%,96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,14,15,8
Queensland Academy for Health Sciences,Southport,57,51,--,--,--,--,43,5,91%,100%,51,--,--,--,--,--,--,--,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,--,--,--,--,--,--,--,3,--,3,2,--,--,--,--,--,--,--,--,--,6,13,13,11
Ravenshoe State School,Ravenshoe,19,12,--,13,1,4,--,3,84%,86%,12,9,1,4,7,--,--,--,--,--,7,4,--,4,1,--,--,--,--,--,,,,,,,4,4,3,1,--,3,--,--,--,--,--,15,8,10,--,8,5,--,--,--,--,--,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,168,126,--,138,18,55,--,9,94%,78%,126,106,17,83,62,13,--,--,--,2,42,32,1,26,14,--,--,--,--,2,,,,,,,55,47,37,3,26,17,4,--,--,--,2,113,79,101,15,83,59,9,--,--,--,2,2,7,11,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,14,--,14,1,--,--,--,0,7%,--,,,,,,,,,,,,,,,,,,,,,14,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,157,134,--,149,25,58,--,2,98%,89%,134,129,20,106,82,36,--,--,--,11,23,20,5,16,7,1,--,--,--,4,,,,,,,58,53,52,3,42,27,5,--,--,--,4,99,81,97,22,80,62,32,--,--,--,11,7,13,22,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,149,146,--,86,8,130,--,1,99%,96%,146,84,8,30,66,20,--,--,9,14,3,2,--,1,1,--,--,--,--,1,,,,,,,130,128,68,2,16,53,13,--,--,9,9,19,18,18,6,15,14,7,--,--,--,6,37,41,32,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,126,125,--,90,10,104,--,0,99%,98%,125,90,10,72,57,21,1,--,2,6,,,,,,,,,,,,,,,,,104,103,68,--,54,35,--,--,--,2,3,22,22,22,10,18,22,21,1,--,--,3,33,39,25,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,59,47,1,17,12,44,--,1,90%,89%,47,11,8,3,4,2,--,--,--,1,11,6,4,--,1,1,--,--,--,2,,,,,,,44,37,8,5,--,4,2,--,--,--,3,14,10,9,7,3,1,1,--,--,--,--,9,10,10,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,30,18,--,10,1,7,--,9,70%,86%,18,7,--,--,5,--,2,--,--,--,12,3,1,--,1,2,--,--,--,--,,,,,,,,,,,,,,,,,,23,11,10,1,--,6,2,2,--,--,--,0,1,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,240,211,2,192,53,106,--,2,97%,85%,211,171,49,129,69,60,--,--,13,12,27,20,4,17,7,2,--,--,--,4,2,1,--,--,1,--,106,99,67,18,45,22,20,--,--,13,6,132,112,124,35,101,54,42,--,--,--,10,18,20,34,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,111,101,1,97,11,64,--,1,99%,83%,101,88,11,58,40,4,2,--,1,6,9,8,--,7,1,--,--,--,--,--,1,1,--,1,--,--,64,60,54,4,33,30,2,2,--,1,3,46,41,42,7,32,11,2,--,--,--,3,3,16,28,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,41,36,--,31,3,32,--,2,93%,83%,36,29,2,18,22,--,--,--,--,1,5,2,1,2,1,--,--,--,--,--,,,,,,,32,29,26,2,17,21,--,--,--,--,1,9,7,5,1,3,2,--,--,--,--,--,3,11,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,158,95,--,120,31,45,--,26,83%,97%,95,84,16,67,40,8,--,--,1,1,63,36,15,26,11,1,--,--,--,--,,,,,,,45,42,35,1,29,15,--,--,--,1,--,113,53,85,30,64,36,9,--,--,--,1,7,10,11,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,48,25,3,43,15,16,--,2,92%,100%,25,24,7,17,11,6,--,--,--,1,20,18,8,14,4,--,--,--,--,--,3,1,--,1,1,--,16,15,15,2,14,7,--,--,--,--,--,29,10,27,13,17,8,6,--,--,--,1,1,5,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,28,14,1,15,8,11,--,3,82%,100%,14,6,3,5,2,1,--,--,1,--,13,8,5,6,2,--,--,--,--,--,1,1,--,1,--,--,11,9,1,--,--,--,1,--,--,1,--,16,5,13,8,11,4,--,--,--,--,--,0,3,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,73,45,--,69,11,40,--,3,96%,91%,45,44,10,44,9,9,--,--,--,1,28,25,1,24,3,--,--,--,--,1,,,,,,,40,32,39,4,39,5,4,--,--,--,2,33,13,30,7,29,7,5,--,--,--,--,5,7,14,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,220,194,--,193,54,114,--,2,98%,88%,194,171,51,140,105,23,2,1,3,20,26,22,3,18,9,--,--,--,--,1,,,,,,,114,106,93,16,83,49,8,--,--,3,6,106,88,100,38,75,65,15,2,1,--,15,22,22,37,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,190,176,--,96,16,134,--,3,95%,94%,176,92,14,44,66,7,2,--,12,6,14,4,2,3,1,--,--,--,--,--,,,,,,,134,127,57,8,29,40,2,--,--,12,2,56,49,39,8,18,27,5,2,--,--,4,20,23,43,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,
