School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Redeemer Lutheran College,Rochedale,128,127,--,48,4,104,--,0,99%,97%,127,48,4,34,25,28,--,--,7,3,,,,,,,,,,,,,,,,,104,103,25,1,14,9,10,--,--,7,1,24,24,23,3,20,16,18,--,--,--,2,25,36,25,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,16,--,16,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,153,152,--,122,11,112,--,0,99%,98%,152,122,11,111,41,35,1,--,2,1,,,,,,,,,,,,,,,,,112,111,81,1,79,--,4,--,--,2,--,41,41,41,10,32,41,31,1,--,--,1,38,32,29,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,110,81,2,58,18,46,--,11,86%,100%,81,44,14,6,28,24,--,--,--,--,27,14,4,1,8,2,--,--,--,--,,,,,,,46,44,11,3,--,7,3,--,--,--,--,62,37,47,15,7,29,23,--,--,--,--,6,13,15,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,56,54,--,9,2,46,--,2,96%,97%,54,9,2,1,4,3,--,--,1,--,,,,,,,,,,,,,,,,,46,46,2,--,1,1,--,--,--,1,--,10,8,7,2,--,3,3,--,--,--,--,8,14,20,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,55,50,--,27,5,27,--,1,98%,100%,50,23,4,2,19,3,1,--,2,--,5,4,1,1,2,2,--,--,--,--,,,,,,,27,27,2,--,--,2,--,--,--,2,--,28,23,25,5,3,19,5,1,--,--,--,4,7,9,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,186,175,--,147,39,84,--,2,98%,96%,175,140,38,84,23,87,1,9,14,12,11,7,1,6,--,3,--,1,1,1,,,,,,,84,82,53,13,34,4,29,--,6,14,6,102,93,94,26,56,19,61,1,4,1,7,12,24,28,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,185,165,7,110,14,85,--,3,96%,89%,165,98,12,55,43,21,3,--,7,1,13,7,2,5,2,1,--,--,--,--,7,5,--,4,1,--,85,82,30,2,20,6,3,3,--,7,--,93,83,75,12,40,39,19,--,--,--,1,7,21,29,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,44,44,--,7,1,33,--,0,100%,93%,44,7,1,2,2,3,--,--,--,1,,,,,,,,,,,,,,,,,33,33,4,--,2,2,--,--,--,--,1,11,11,3,1,--,--,3,--,--,--,--,4,8,11,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,12,--,12,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,167,150,4,134,18,37,--,3,98%,100%,150,121,18,105,50,20,--,--,--,1,13,10,--,10,3,--,--,--,--,--,4,3,--,3,--,--,37,37,28,--,26,5,1,--,--,--,--,126,113,103,18,89,48,19,--,--,--,1,9,9,12,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,63,56,2,57,15,25,--,1,97%,92%,56,52,14,48,10,8,--,--,1,1,5,4,1,3,--,--,--,--,--,--,2,1,--,1,--,--,25,24,22,1,21,1,1,--,--,1,--,36,32,34,14,30,9,7,--,--,--,1,2,3,7,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,29,20,--,20,7,3,--,4,86%,100%,20,15,5,5,8,3,--,--,--,--,9,5,2,2,2,--,--,--,--,--,,,,,,,3,3,3,1,1,1,--,--,--,--,--,26,17,17,6,6,9,3,--,--,--,--,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,70,60,1,69,19,15,--,1,99%,100%,60,60,18,60,12,11,--,--,--,--,9,8,1,8,1,--,--,--,--,--,1,1,--,1,--,--,15,14,15,2,15,2,1,--,--,--,--,54,46,53,17,53,11,10,--,--,--,--,1,3,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,165,158,4,154,40,78,--,0,99%,99%,158,148,40,133,37,46,1,--,11,--,3,3,--,2,1,--,--,--,--,--,4,3,--,3,--,--,78,76,74,6,73,4,10,1,--,11,--,83,82,77,34,62,34,36,--,--,--,--,10,14,20,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,196,184,4,97,19,131,--,5,97%,97%,184,90,18,5,68,26,2,--,19,41,8,3,1,--,2,1,--,--,--,4,4,4,--,4,--,--,131,131,48,7,2,35,11,--,--,19,16,61,53,45,12,3,35,16,2,--,--,29,23,30,46,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,20,18,--,5,--,10,--,2,90%,100%,18,5,--,5,1,1,--,--,--,--,,,,,,,,,,,,,,,,,10,10,1,--,1,--,--,--,--,--,--,10,8,4,--,4,1,1,--,--,--,--,2,4,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,99,89,--,36,16,81,--,1,94%,95%,89,32,15,--,1,18,9,11,3,11,10,4,1,--,1,1,2,3,--,3,,,,,,,81,76,22,11,--,1,12,6,7,3,7,18,13,14,5,--,1,7,5,7,--,7,23,16,25,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,101,97,--,44,21,72,--,0,97%,98%,97,43,20,29,4,32,--,--,2,4,4,1,1,--,--,--,--,--,--,--,,,,,,,72,69,16,6,5,3,11,--,--,2,--,29,28,28,15,24,1,21,--,--,--,4,14,17,32,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,157,151,3,110,26,69,--,0,99%,99%,151,105,24,14,78,52,--,--,2,--,3,2,1,1,1,--,--,--,--,--,3,3,1,3,--,--,69,68,28,7,6,11,16,--,--,2,--,85,83,79,18,9,68,36,--,--,--,--,7,16,20,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,84,83,1,83,3,25,--,0,100%,88%,83,82,3,74,81,21,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,25,25,24,--,22,24,3,--,--,--,--,58,58,58,3,52,57,18,--,--,--,--,2,7,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,50,17,4,48,16,--,--,2,96%,--,17,17,8,17,10,7,--,--,--,--,29,27,8,27,11,4,--,--,--,1,4,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,127,122,--,84,20,55,--,1,98%,94%,122,81,19,31,21,41,1,--,1,6,5,3,1,3,--,--,--,--,--,3,,,,,,,55,54,23,7,5,6,14,1,--,1,1,72,68,61,13,29,15,27,--,--,--,8,6,14,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,21,9,--,20,4,--,--,1,95%,--,9,9,1,--,9,--,--,--,--,--,12,11,3,1,11,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,210,206,--,115,16,136,--,1,99%,97%,206,113,16,51,56,50,--,--,2,1,4,2,--,2,--,1,--,--,--,--,,,,,,,136,135,50,5,10,21,28,--,--,1,--,74,71,65,11,43,35,23,--,--,1,1,30,40,45,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,113,113,--,108,21,110,--,0,100%,99%,113,108,21,13,100,41,--,--,11,9,,,,,,,,,,,,,,,,,110,110,106,21,11,99,40,--,--,11,9,3,3,2,--,2,1,1,--,--,--,--,39,45,17,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,146,145,--,142,13,112,--,0,100%,99%,145,141,12,140,20,31,6,--,2,1,1,1,1,1,--,--,--,--,--,--,,,,,,,112,112,108,6,108,15,8,2,--,2,--,34,33,34,7,33,5,23,4,--,--,1,19,39,39,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,126,120,5,75,15,56,--,0,97%,93%,120,73,15,37,34,33,6,--,--,1,1,1,--,1,--,--,--,--,--,--,5,1,--,1,--,--,56,56,14,5,--,6,3,5,--,--,--,65,64,60,10,38,28,30,1,--,--,1,3,14,23,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,112,111,--,12,2,105,4,0,99%,99%,111,12,2,--,4,4,1,5,8,14,,,,,,,,,,,,,,,,,105,104,11,2,--,4,4,1,4,7,11,3,3,1,--,--,--,--,--,1,--,3,59,24,16,6,0,4,4,--,--,--,--,--,--,--,1,--,0,--,--,--,--,--,--,--,--,--,--,0,1,2,1
Somerville House,South Brisbane,154,154,--,12,1,147,--,0,100%,99%,154,12,1,1,2,7,--,1,5,2,,,,,,,,,,,,,,,,,147,147,7,1,1,2,2,--,1,5,1,7,7,5,--,--,--,5,--,--,--,1,45,60,28,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,97,85,--,46,21,67,--,4,93%,97%,85,41,18,7,13,31,--,--,--,--,12,5,3,3,1,1,--,--,--,--,,,,,,,67,62,22,13,4,5,13,--,--,--,--,30,23,24,8,6,9,19,--,--,--,--,5,24,19,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,12,--,12,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,162,157,3,122,64,72,--,0,100%,100%,157,117,62,65,58,46,3,1,17,2,2,2,1,1,1,1,--,--,--,--,3,3,1,2,1,1,72,72,34,16,24,1,9,2,--,17,--,87,85,85,47,42,58,38,1,1,--,2,12,25,17,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,151,129,5,111,23,51,--,7,92%,94%,129,101,22,97,28,5,--,--,--,1,17,9,1,9,--,--,--,--,--,--,5,1,--,1,1,--,51,47,39,6,39,3,2,--,--,--,1,95,82,71,17,67,25,3,--,--,--,--,3,6,13,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Central State High School,Springfield Central,79,79,--,50,9,42,--,0,100%,97%,79,50,9,8,42,12,--,--,6,1,,,,,,,,,,,,,,,,,42,42,15,2,2,10,3,--,--,6,1,37,37,35,7,6,32,9,--,--,--,--,3,10,18,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,122,120,1,122,42,41,--,0,100%,93%,120,120,42,45,103,46,--,--,9,--,1,1,--,1,1,--,--,--,--,--,1,1,--,1,--,--,41,41,41,9,11,33,12,--,--,9,--,80,79,80,33,35,71,34,--,--,--,--,4,9,11,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,111,111,--,33,4,86,--,0,100%,99%,111,33,4,2,15,20,12,14,4,14,,,,,,,,,,,,,,,,,86,86,8,--,--,1,--,1,7,4,7,25,25,25,4,2,14,20,11,7,--,7,33,36,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,78,78,--,39,6,55,--,0,100%,98%,78,39,6,--,13,31,5,--,--,--,,,,,,,,,,,,,,,,,55,55,16,1,--,9,8,1,--,--,--,23,23,23,5,--,4,23,4,--,--,--,21,22,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,147,140,--,82,5,113,--,1,97%,97%,140,79,5,25,44,37,9,--,--,--,7,3,--,2,2,--,--,--,--,--,,,,,,,113,110,51,1,9,22,22,7,--,--,--,34,30,31,4,18,24,15,2,--,--,--,26,31,38,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,72,71,--,20,12,51,--,0,100%,97%,71,19,11,--,10,7,--,--,3,2,1,1,1,--,--,--,--,--,--,--,,,,,,,51,51,9,5,--,5,2,--,--,3,--,21,20,11,7,--,5,5,--,--,--,2,12,21,15,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,78,70,1,13,5,54,--,3,92%,100%,70,11,4,1,6,5,--,--,--,21,7,1,--,--,1,--,--,--,--,2,1,1,1,--,--,--,54,51,6,2,1,2,4,--,--,--,17,23,19,6,2,--,5,1,--,--,--,6,10,16,13,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,116,107,--,6,--,94,--,2,93%,99%,107,5,--,--,5,--,--,--,--,--,9,1,--,1,--,--,--,--,--,--,,,,,,,94,88,4,--,--,4,--,--,--,--,--,22,19,2,--,1,1,--,--,--,--,--,21,45,24,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,95,86,1,57,8,58,--,3,95%,90%,86,53,7,40,20,13,--,--,--,--,8,3,1,2,1,--,--,--,--,--,1,1,--,--,1,--,58,54,35,2,32,12,8,--,--,--,--,36,32,21,6,10,9,5,--,--,--,--,8,14,16,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,122,105,--,87,8,50,--,5,95%,95%,105,76,8,46,55,40,--,--,1,--,17,11,--,6,6,4,--,--,--,--,,,,,,,50,48,22,1,3,7,13,--,--,1,--,72,57,65,7,49,54,31,--,--,--,--,8,14,20,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,185,179,--,177,40,93,--,3,98%,93%,179,174,37,109,53,158,27,--,5,1,6,3,3,3,1,2,1,--,--,--,,,,,,,93,93,88,16,58,13,73,8,--,4,1,92,86,89,24,54,41,87,20,--,1,--,14,27,35,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,175,163,--,79,18,90,--,3,95%,95%,163,76,18,73,22,3,--,--,--,1,12,3,--,3,1,--,--,--,--,--,,,,,,,90,84,6,2,4,--,1,--,--,--,1,85,79,73,16,72,23,2,--,--,--,--,25,20,27,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Eugene College,Burpengary,84,74,--,50,18,42,--,2,98%,94%,74,42,15,7,21,20,5,--,--,1,10,8,3,4,4,2,--,--,--,--,,,,,,,42,42,18,6,5,8,6,3,--,--,--,42,32,32,12,6,17,16,2,--,--,1,5,10,12,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,80,69,1,73,11,17,--,5,93%,90%,69,68,11,25,65,29,--,--,1,--,10,5,--,1,3,2,--,--,--,--,,,,,,,17,17,17,--,9,16,3,--,--,1,--,62,52,56,11,17,52,28,--,--,--,--,0,3,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,32,26,1,30,7,9,--,0,100%,100%,26,24,4,23,1,6,--,--,--,--,5,5,2,4,--,--,--,--,--,--,1,1,1,--,--,--,9,9,8,--,8,--,2,--,--,--,--,22,17,21,6,19,1,4,--,--,--,--,1,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,76,74,--,30,14,63,--,1,97%,98%,74,30,14,--,5,13,--,12,3,12,,,,,,,,,,,,,,,,,63,62,20,8,--,4,6,--,9,3,9,13,12,10,6,--,1,7,--,3,--,3,19,24,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,72,55,--,65,6,29,--,0,97%,88%,55,50,4,44,36,3,--,--,--,--,17,15,2,12,6,--,--,--,--,--,,,,,,,29,25,23,1,23,7,--,--,--,--,--,43,30,42,5,33,35,3,--,--,--,--,3,2,8,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St James Lutheran College,Urraween,15,15,--,11,--,11,--,0,100%,88%,15,11,--,4,8,2,--,--,--,--,,,,,,,,,,,,,,,,,11,11,7,--,2,4,2,--,--,--,--,4,4,4,--,2,4,--,--,--,--,--,1,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,75,75,--,24,11,58,--,0,100%,99%,75,24,11,1,14,17,--,--,1,--,,,,,,,,,,,,,,,,,58,58,7,4,1,2,5,--,--,1,--,17,17,17,7,--,12,12,--,--,--,--,10,14,22,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,88,73,--,24,9,64,--,5,91%,96%,73,17,7,7,6,10,1,--,6,--,15,7,2,--,--,7,--,--,1,--,,,,,,,64,61,5,2,1,--,1,1,--,7,--,24,12,19,7,6,6,16,--,--,--,--,14,24,17,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,108,97,--,76,5,72,--,6,94%,96%,97,72,4,59,25,12,1,--,1,--,11,4,1,3,--,--,--,--,--,--,,,,,,,72,71,49,1,45,10,1,1,--,1,--,36,26,27,4,17,15,11,--,--,--,--,17,25,22,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,30,26,--,9,5,16,--,3,90%,100%,26,8,4,1,5,3,--,--,--,--,4,1,1,--,--,--,--,--,--,--,,,,,,,16,16,1,--,--,1,--,--,--,--,--,14,10,8,5,1,4,3,--,--,--,--,2,7,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,232,230,--,5,--,230,--,1,99%,100%,230,5,--,3,--,2,--,--,1,--,,,,,,,,,,,,,,,,,230,229,5,--,3,--,2,--,--,1,--,,,,,,,,,,,,97,59,54,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,131,122,--,64,24,99,--,1,98%,93%,122,58,22,33,28,15,--,--,2,2,9,6,2,4,1,--,--,--,--,--,,,,,,,99,95,34,10,13,18,8,--,--,2,1,32,27,30,14,24,11,7,--,--,--,1,18,33,32,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,217,205,--,85,11,162,--,1,97%,94%,205,79,10,68,29,8,1,--,1,--,12,6,1,4,4,--,--,--,--,--,,,,,,,162,156,35,2,28,5,3,--,--,1,--,55,49,50,9,44,28,5,1,--,--,--,35,42,58,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,27,21,2,8,5,21,--,2,85%,100%,21,6,4,1,2,2,--,--,--,1,4,1,1,--,1,--,--,--,--,1,2,1,--,--,1,--,21,19,5,3,1,3,1,--,--,--,2,4,2,2,2,--,--,1,--,--,--,--,6,1,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,220,195,--,65,20,171,--,2,94%,99%,195,54,16,27,21,20,1,--,--,10,25,11,4,5,6,2,--,--,--,6,,,,,,,171,158,24,2,4,12,11,1,--,--,5,49,37,41,18,28,15,11,--,--,--,11,38,55,43,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,78,77,--,15,3,72,--,0,99%,93%,77,15,3,--,11,3,--,--,2,--,,,,,,,,,,,,,,,,,72,71,9,1,--,8,1,--,--,2,--,6,6,6,2,--,3,2,--,--,--,--,14,18,21,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,108,105,--,14,2,85,--,2,97%,97%,105,14,2,2,8,4,--,--,1,3,,,,,,,,,,,,,,,,,85,84,3,--,1,1,1,--,--,1,2,23,21,11,2,1,7,3,--,--,--,1,10,36,21,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,105,105,--,17,5,93,--,0,100%,100%,105,17,5,1,5,12,--,1,1,1,,,,,,,,,,,,,,,,,93,93,7,2,1,--,6,--,--,1,--,12,12,10,3,--,5,6,--,1,--,1,24,30,31,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,112,93,--,96,8,65,--,5,94%,97%,93,84,7,81,6,13,--,1,--,1,19,12,1,12,2,--,--,--,--,--,,,,,,,65,58,57,1,57,--,5,--,--,--,--,47,35,39,7,36,8,8,--,1,--,1,13,15,25,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College,Maryborough,88,87,--,22,7,68,--,1,99%,97%,87,22,7,12,6,4,--,--,--,--,,,,,,,,,,,,,,,,,68,68,6,4,1,1,3,--,--,--,--,20,19,16,3,11,5,1,--,--,--,--,16,22,19,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College,Toowoomba,93,87,--,43,14,47,--,1,97%,98%,87,40,14,16,15,20,--,--,2,--,6,3,--,2,2,--,--,--,--,--,,,,,,,47,45,9,5,2,2,6,--,--,2,--,46,42,34,9,16,15,14,--,--,--,--,10,12,16,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,126,123,1,79,19,100,--,0,99%,97%,123,77,18,54,21,20,--,1,--,2,2,1,1,1,1,--,--,--,--,--,1,1,--,1,--,--,100,99,54,10,39,10,8,--,--,--,--,25,24,24,9,16,12,12,--,1,--,2,10,25,31,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College,Merrimac,146,133,--,79,29,87,--,3,95%,98%,133,74,28,32,31,39,2,--,7,2,13,5,1,2,2,--,1,--,--,--,,,,,,,87,82,25,11,10,1,14,1,--,7,--,59,51,54,18,24,32,25,2,--,--,2,9,28,32,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,103,102,1,44,17,86,--,0,100%,100%,102,43,16,1,5,38,--,3,--,4,,,,,,,,,,,1,1,1,--,1,--,86,86,27,10,--,3,23,--,--,--,--,16,16,16,6,1,2,15,--,3,--,4,19,26,29,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,67,60,--,51,7,47,--,2,96%,97%,60,47,6,42,12,3,--,--,--,--,7,4,1,4,1,--,--,--,--,--,,,,,,,47,44,33,2,33,4,1,--,--,--,--,20,16,18,5,13,9,2,--,--,--,--,11,10,14,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,168,149,--,126,12,118,--,1,97%,97%,149,112,10,98,54,21,2,--,1,--,19,14,2,12,7,1,--,--,--,--,,,,,,,118,109,79,2,70,24,5,1,--,1,--,50,40,47,10,40,37,17,1,--,--,--,20,28,31,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,57,46,1,16,2,29,--,7,84%,88%,46,14,2,--,14,4,--,--,--,2,10,2,--,--,2,--,--,--,--,2,,,,,,,29,28,3,--,--,3,1,--,--,--,--,27,18,13,2,--,13,3,--,--,--,4,2,6,8,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,264,210,2,84,13,200,--,9,86%,97%,210,67,10,27,19,29,1,--,2,--,52,16,3,8,4,3,--,--,--,--,2,1,--,--,1,--,200,167,38,2,8,6,25,1,--,2,--,62,43,45,11,27,17,7,--,--,--,--,31,62,56,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,161,148,--,32,9,151,--,1,93%,99%,148,31,8,7,5,20,10,--,1,1,13,1,1,--,--,--,--,--,--,--,,,,,,,151,140,24,7,2,3,17,8,--,1,1,10,8,8,2,5,2,3,2,--,--,--,40,40,39,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,178,171,3,141,20,63,--,1,99%,95%,171,136,18,95,37,50,--,--,6,1,4,3,1,2,--,--,--,--,--,--,3,2,1,1,--,1,63,63,43,1,35,4,7,--,--,5,--,112,108,96,18,62,33,43,--,--,1,1,8,23,22,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter's Lutheran College,Indooroopilly,281,264,--,64,9,223,38,3,98%,96%,264,57,8,52,37,7,--,--,4,--,17,7,1,6,2,--,--,--,--,--,,,,,,,223,216,46,6,41,23,6,--,--,4,--,19,14,17,3,16,16,1,--,--,--,--,73,80,41,25,4,38,34,1,--,1,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,5,6,12,14
St Peters Lutheran College - Springfield,Springfield Central,13,9,--,1,--,10,--,2,77%,100%,9,--,--,--,--,--,--,--,3,--,4,1,--,--,--,1,--,--,--,--,,,,,,,10,9,--,--,--,--,--,--,--,3,--,3,0,1,--,--,--,1,--,--,--,--,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Rita's College,Clayfield,162,161,--,42,9,127,--,0,100%,99%,161,41,9,8,15,35,2,--,--,1,1,1,--,--,--,1,--,--,--,--,,,,,,,127,127,7,--,2,4,1,--,--,--,--,35,34,35,9,6,11,35,2,--,--,1,42,40,35,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
