School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
St Saviour's College,Toowoomba,43,35,1,37,15,18,--,1,98%,70%,35,30,10,12,16,6,--,--,1,1,7,6,4,1,2,--,--,--,--,--,1,1,1,--,--,--,18,14,15,7,10,--,3,--,--,1,--,24,21,21,7,3,18,3,--,--,--,1,2,4,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephen's Catholic College  Mareeba,Mareeba,77,77,--,73,13,43,--,0,100%,97%,77,73,13,68,23,5,--,2,--,24,,,,,,,,,,,,,,,,,43,43,40,--,40,2,--,--,--,--,13,34,34,33,13,28,21,5,--,2,--,11,11,15,13,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,6,6,--,5,--,5,--,0,100%,100%,6,5,--,5,--,--,1,--,1,--,,,,,,,,,,,,,,,,,5,5,4,--,4,--,--,--,--,1,--,1,1,1,--,1,--,--,1,--,--,--,0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,163,156,--,102,21,100,--,4,97%,93%,156,100,19,2,48,79,4,1,--,1,7,2,2,--,--,2,--,--,1,--,,,,,,,100,99,43,5,1,18,28,1,--,--,--,63,57,59,16,1,30,53,3,1,1,1,11,33,34,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,29,28,--,28,--,2,--,0,100%,60%,28,27,--,22,16,--,--,--,--,13,1,1,--,1,--,--,--,--,--,--,,,,,,,2,2,2,--,--,2,--,--,--,--,--,27,26,26,--,23,14,--,--,--,--,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,132,131,--,103,6,59,--,0,99%,100%,131,103,6,5,68,91,--,--,1,1,,,,,,,,,,,,,,,,,59,58,31,1,--,10,23,--,--,1,--,73,73,72,5,5,58,68,--,--,--,1,4,19,23,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,97,97,--,85,6,63,--,0,100%,99%,97,85,6,73,30,41,--,--,--,--,,,,,,,,,,,,,,,,,63,63,51,1,46,10,19,--,--,--,--,34,34,34,5,27,20,22,--,--,--,--,10,21,24,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,142,139,--,52,31,98,--,3,98%,96%,139,52,31,1,21,33,2,--,18,14,,,,,,,,,,,,,,,,,98,98,16,10,--,2,8,--,--,17,1,44,41,36,21,1,19,25,2,--,1,13,19,39,27,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Staines Memorial College,Redbank Plains,24,20,--,22,--,14,--,2,92%,100%,20,20,--,4,20,--,--,--,1,--,4,2,--,--,2,2,--,--,--,--,,,,,,,14,13,14,--,--,14,1,--,--,1,--,10,7,8,--,4,8,1,--,--,--,--,0,4,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,97,96,1,90,13,52,--,0,99%,97%,96,90,13,88,44,11,1,--,1,--,,,,,,,,,,,,,,,,,52,52,46,3,44,3,1,--,--,1,--,44,44,44,10,44,41,10,1,--,--,--,11,15,10,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretton State College,Stretton,144,143,1,93,7,67,--,0,99%,93%,143,93,7,29,75,50,8,--,6,5,,,,,,,,,,,,,,,,,67,67,18,1,4,6,8,1,--,6,1,76,76,75,6,25,69,42,7,--,--,4,4,18,23,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,113,111,--,54,3,81,--,1,99%,99%,111,53,3,2,1,48,13,2,1,16,2,1,--,--,--,1,--,--,--,--,,,,,,,81,81,29,--,2,1,25,6,1,1,4,32,30,25,3,--,--,24,7,1,--,12,28,28,22,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,69,67,1,42,14,40,--,1,99%,91%,67,41,13,8,14,28,1,--,1,--,,,,,,,,,,,1,1,1,1,--,--,40,40,19,4,1,2,16,--,--,--,--,28,27,22,9,7,12,12,1,--,1,--,8,12,14,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,8,--,8,1,--,--,--,0,13%,--,,,,,,,,,,,,,,,,,,,,,8,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,82,78,4,68,26,11,--,0,100%,98%,78,64,22,46,50,17,--,--,--,--,,,,,,,,,,,4,4,4,1,2,--,11,11,5,1,4,1,1,--,--,--,--,67,67,59,21,42,49,16,--,--,--,--,1,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Beach State High School,Sunshine Beach,158,154,4,130,20,73,--,0,99%,95%,154,127,18,110,57,32,3,--,--,9,,,,,,,,,,,4,3,2,1,1,--,73,73,48,3,43,7,6,--,--,--,1,81,81,79,15,67,50,26,3,--,--,8,9,20,24,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,93,92,--,30,4,79,--,0,99%,97%,92,30,4,1,14,20,14,--,9,1,,,,,,,,,,,,,,,,,79,78,20,2,1,8,11,6,--,7,1,14,14,10,2,--,6,9,8,--,2,--,22,26,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,97,77,--,87,12,3,--,6,93%,88%,77,74,10,26,68,28,--,--,--,1,20,13,2,5,8,2,--,--,--,--,,,,,,,,,,,,,,,,,,94,75,87,12,31,76,30,--,--,--,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,46,45,1,39,1,12,--,0,98%,92%,45,39,1,21,37,8,--,--,--,--,,,,,,,,,,,,,,,,,12,12,10,1,3,8,--,--,--,--,--,33,33,29,--,18,29,8,--,--,--,--,0,0,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,48,28,--,19,8,42,--,1,75%,85%,28,11,5,4,3,3,--,1,2,1,20,8,3,1,2,2,--,--,1,--,,,,,,,42,27,14,5,5,5,4,--,--,3,--,6,1,5,3,--,--,1,--,1,--,1,1,14,11,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,112,108,3,94,15,55,--,0,99%,90%,108,91,14,76,29,48,--,--,10,--,1,1,1,--,--,1,--,--,--,--,3,2,--,2,--,--,55,55,46,4,43,14,15,--,--,10,--,54,53,46,11,33,15,34,--,--,--,--,9,24,17,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,164,151,--,91,12,78,--,2,97%,99%,151,83,11,53,61,10,--,--,4,--,13,8,1,6,7,--,--,--,--,--,,,,,,,78,75,20,5,8,10,3,--,--,4,--,86,76,71,7,51,58,7,--,--,--,--,19,20,23,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,18,11,6,18,5,2,--,0,100%,100%,11,11,5,11,7,4,--,--,--,--,1,1,--,1,--,--,--,--,--,--,6,6,--,6,--,--,2,2,2,2,2,1,1,--,--,--,--,10,9,10,3,10,6,3,--,--,--,--,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,98,93,--,96,34,--,--,2,98%,100%,93,93,33,38,93,10,--,--,--,1,5,3,1,1,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,179,177,1,170,11,102,--,0,99%,98%,177,169,11,140,22,131,1,--,1,2,1,1,--,--,1,--,--,--,--,--,,,,,,,102,102,96,2,83,2,69,1,--,1,--,76,75,74,9,57,21,62,--,--,--,2,13,41,29,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,109,106,--,56,8,72,--,1,98%,97%,106,55,8,18,26,12,3,19,--,23,3,1,--,--,1,--,--,--,--,--,,,,,,,72,71,22,1,1,6,4,2,11,--,15,37,35,34,7,17,21,8,1,8,--,8,14,21,24,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,20,1,--,11,2,--,--,9,55%,--,1,1,1,1,--,1,--,--,--,--,19,10,1,6,5,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,178,176,--,87,18,125,--,0,100%,95%,176,85,18,13,61,32,--,--,5,--,2,2,--,1,1,--,--,--,--,--,,,,,,,125,125,34,12,5,11,20,--,--,4,--,53,51,53,6,9,51,12,--,--,1,--,42,44,33,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,3,--,3,3,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,3,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,90,89,--,85,12,80,--,0,99%,97%,89,85,12,81,15,6,--,1,3,1,,,,,,,,,,,,,,,,,80,79,75,6,72,8,3,--,--,3,--,10,10,10,6,9,7,3,--,1,--,1,21,22,25,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,23,11,--,9,--,14,--,3,70%,80%,11,4,--,3,--,1,--,--,--,--,12,5,--,5,--,--,--,--,--,--,,,,,,,14,10,3,--,3,--,--,--,--,--,--,9,1,6,--,5,--,1,--,--,--,--,2,3,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lakes College,North Lakes,16,16,--,2,--,13,--,0,100%,100%,16,2,--,--,--,2,--,--,2,--,,,,,,,,,,,,,,,,,13,13,--,--,--,--,--,--,--,2,--,3,3,2,--,--,--,2,--,--,--,--,3,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,178,177,--,171,12,132,--,0,100%,96%,177,170,12,159,50,20,--,--,4,--,1,1,--,1,1,--,--,--,--,--,,,,,,,132,132,125,5,123,21,11,--,--,4,--,46,45,46,7,37,30,9,--,--,--,--,42,48,34,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,8,8,--,2,--,8,--,0,100%,100%,8,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,8,8,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,157,149,--,86,15,101,--,2,97%,93%,149,82,15,4,37,31,1,23,9,23,8,4,--,--,--,3,--,1,--,1,,,,,,,101,99,34,4,2,22,8,--,3,9,3,56,50,52,11,2,15,26,1,21,--,21,26,37,23,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Springfield Anglican College,Springfield,50,48,--,21,8,19,--,0,100%,98%,48,19,7,1,9,10,--,--,4,--,2,2,1,--,1,--,--,--,--,1,,,,,,,19,18,5,2,1,3,--,--,--,2,1,31,30,16,6,--,7,10,--,--,2,--,3,13,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,91,84,6,78,6,29,--,0,98%,100%,84,73,6,32,53,22,--,--,--,5,1,1,--,1,--,--,--,--,--,--,6,4,--,2,2,1,29,28,20,2,12,3,10,--,--,--,1,56,56,54,4,21,50,12,--,--,--,4,3,4,7,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,33,33,--,14,5,14,--,0,100%,100%,33,14,5,1,10,4,--,--,--,--,,,,,,,,,,,,,,,,,14,14,1,1,--,--,1,--,--,--,--,19,19,13,4,1,10,3,--,--,--,--,2,4,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,114,112,2,81,7,33,--,0,99%,92%,112,80,7,50,53,3,--,--,--,--,,,,,,,,,,,2,1,--,1,--,--,33,33,16,--,15,2,--,--,--,--,--,79,79,64,7,35,51,3,--,--,--,--,6,10,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,165,164,--,47,44,132,--,0,99%,97%,164,47,44,1,11,34,--,--,3,--,,,,,,,,,,,,,,,,,132,131,17,16,--,--,14,--,--,3,--,33,33,30,28,1,11,20,--,--,--,--,47,43,32,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba SHS - Wilsonton Campus,Wilsonton,103,95,--,69,19,35,--,4,95%,96%,95,66,17,45,45,7,--,--,--,--,8,3,2,--,2,--,--,--,--,--,,,,,,,35,34,9,2,7,3,1,--,--,--,--,68,61,60,17,38,44,6,--,--,--,--,8,12,12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,142,134,--,84,32,80,--,0,99%,99%,134,78,31,46,53,21,--,--,1,1,8,6,1,5,4,--,--,--,--,--,,,,,,,80,77,25,11,8,11,9,--,--,1,--,62,57,59,21,43,46,12,--,--,--,1,16,29,22,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,8,--,8,1,--,--,--,0,13%,--,,,,,,,,,,,,,,,,,,,,,8,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Flexible Learning Centre,West End, Townsville,3,2,--,3,--,--,--,0,100%,--,2,2,--,2,2,--,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,156,152,--,25,6,136,13,1,98%,99%,152,24,6,1,18,2,1,1,--,10,4,1,--,--,1,--,--,--,--,--,,,,,,,136,133,21,4,1,15,1,1,1,--,10,6,5,3,2,--,3,1,--,--,--,--,37,49,38,11,1,13,13,1,--,--,1,--,--,--,--,--,1,1,--,--,--,--,--,--,--,--,--,1,1,6,5
Townsville State High School,Railway Estate,114,112,2,60,7,42,--,0,99%,92%,112,59,7,2,55,4,--,--,--,60,,,,,,,,,,,2,1,--,--,1,--,42,42,6,1,--,5,2,--,--,--,28,70,70,53,6,2,50,2,--,--,--,32,3,13,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,67,59,--,20,4,66,--,1,90%,94%,59,19,4,--,17,3,--,--,1,--,8,1,--,--,1,--,--,--,--,--,,,,,,,66,59,20,4,--,18,3,--,--,1,--,,,,,,,,,,,,19,23,15,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,209,202,--,191,16,63,--,2,99%,93%,202,186,16,140,103,31,7,--,--,2,7,5,--,3,3,--,--,--,--,--,,,,,,,63,63,59,3,56,11,3,1,--,--,--,146,139,132,13,87,95,28,6,--,--,2,9,14,18,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,156,138,--,91,25,83,--,4,93%,87%,138,84,23,10,67,33,--,--,1,--,18,7,2,3,6,--,--,--,--,--,,,,,,,83,76,25,10,--,13,11,--,--,1,--,73,62,66,15,13,60,22,--,--,--,--,5,13,30,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,71,69,1,37,4,42,--,1,97%,98%,69,37,4,7,27,19,1,5,9,6,,,,,,,,,,,,,,,,,42,42,11,1,1,6,4,1,--,9,1,28,27,26,3,6,21,15,--,5,--,5,6,13,16,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,158,154,4,158,21,48,--,0,100%,87%,154,154,21,110,112,23,17,9,1,9,,,,,,,,,,,4,4,--,4,2,--,48,48,48,3,32,21,5,10,3,1,3,106,106,106,18,78,91,18,7,6,--,6,5,9,18,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,93,90,3,62,11,33,--,0,98%,92%,90,61,11,49,32,11,1,--,--,--,,,,,,,,,,,3,1,--,1,--,--,33,33,6,2,4,1,1,--,--,--,--,57,57,55,9,45,31,10,1,--,--,--,7,6,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity College,Caloundra West,106,105,--,106,21,54,--,0,100%,100%,105,105,21,103,22,67,53,3,2,3,1,1,--,1,--,--,--,--,--,--,,,,,,,54,54,54,5,54,9,27,24,1,2,1,52,51,52,16,50,13,40,29,2,--,2,9,13,16,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,200,198,2,171,26,52,--,0,99%,94%,198,171,26,121,105,40,1,1,24,2,,,,,,,,,,,,,,,,,52,52,36,2,34,7,5,--,--,19,--,146,146,135,24,87,98,35,1,1,5,2,3,14,21,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,258,236,5,153,28,104,--,7,96%,84%,236,141,21,19,117,18,12,--,2,--,17,7,2,1,5,--,--,--,--,--,5,5,5,1,4,--,104,100,31,7,6,21,4,4,--,2,--,149,136,117,16,14,101,14,8,--,--,--,7,26,38,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,241,233,--,225,34,107,--,0,100%,98%,233,217,33,173,85,89,22,52,14,57,8,8,1,5,1,3,--,2,--,2,,,,,,,107,105,91,5,87,25,14,--,--,12,--,134,128,134,29,91,61,78,22,54,2,59,34,39,31,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,171,167,3,125,70,68,--,0,100%,94%,167,121,67,32,76,67,--,--,1,--,1,1,1,--,1,--,--,--,--,--,3,3,2,3,2,--,68,68,26,12,6,10,11,--,--,1,--,100,99,96,56,26,67,56,--,--,--,--,4,21,20,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,18,16,--,14,6,11,--,0,100%,83%,16,12,5,4,5,1,1,--,--,1,2,2,1,1,--,--,--,--,--,--,,,,,,,11,10,7,3,--,3,1,1,--,--,1,7,6,7,3,5,2,--,--,--,--,--,3,3,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,165,163,--,17,4,144,--,2,99%,97%,163,17,4,9,16,--,--,--,1,4,,,,,,,,,,,,,,,,,144,144,4,--,--,4,--,--,--,1,--,21,19,13,4,9,12,--,--,--,--,4,41,48,40,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,155,148,4,130,17,79,--,1,97%,91%,148,127,17,94,46,29,--,--,--,1,3,2,--,--,1,1,--,--,--,--,4,1,--,--,1,--,79,78,67,5,60,10,11,--,--,--,--,72,70,62,12,34,37,19,--,--,--,1,14,19,20,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,224,215,--,218,22,120,--,1,99%,94%,215,211,20,208,29,100,14,1,--,1,9,7,2,6,--,1,--,--,--,--,,,,,,,120,114,115,5,112,2,30,10,--,--,--,104,101,103,17,102,27,71,4,1,--,1,18,28,38,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,185,183,--,94,44,54,--,1,99%,96%,183,93,44,26,37,34,--,--,3,1,2,1,--,--,1,--,--,--,--,--,,,,,,,54,54,2,1,--,1,1,--,--,3,--,131,129,92,43,26,37,33,--,--,--,1,13,18,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,113,108,--,38,9,83,--,2,98%,95%,108,35,9,11,23,10,--,--,2,1,5,3,--,3,2,--,--,--,--,--,,,,,,,83,83,16,3,2,7,5,--,--,2,--,30,25,22,6,12,18,5,--,--,--,1,24,28,15,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,50,48,--,41,14,13,--,0,100%,100%,48,39,12,27,34,1,--,--,--,1,2,2,2,1,2,--,--,--,--,--,,,,,,,13,13,6,1,--,6,--,--,--,--,--,37,35,35,13,28,30,1,--,--,--,1,0,5,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,13,--,13,2,--,--,--,0,15%,--,,,,,,,,,,,,,,,,,,,,,13,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,79,65,1,13,3,64,--,4,87%,98%,65,9,1,1,3,4,1,--,2,--,13,4,2,--,1,1,--,--,--,--,,,,,,,64,59,4,1,1,2,1,--,--,2,--,14,6,9,2,--,2,4,1,--,--,--,16,23,10,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,52,52,--,50,13,19,--,0,100%,96%,52,50,13,46,33,25,2,--,--,4,,,,,,,,,,,,,,,,,19,19,17,3,17,3,5,1,--,--,--,33,33,33,10,29,30,20,1,--,--,4,2,5,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,81,80,--,9,2,79,--,0,99%,97%,80,9,2,--,1,8,--,--,8,--,,,,,,,,,,,,,,,,,79,78,8,2,--,--,7,--,--,8,--,2,2,1,--,--,1,1,--,--,--,--,24,29,22,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,30,29,--,17,2,20,--,0,100%,100%,29,16,2,--,15,1,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,20,20,7,1,--,6,1,--,--,--,--,10,9,10,1,--,10,--,--,--,--,--,0,7,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,171,169,2,170,11,74,--,0,100%,99%,169,168,11,76,163,52,1,--,--,31,,,,,,,,,,,2,2,--,1,1,--,74,74,73,1,21,71,12,--,--,--,8,95,95,95,10,55,92,40,1,--,--,23,9,21,24,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,126,121,3,94,25,31,--,0,100%,85%,121,89,25,43,50,16,--,--,8,--,2,2,--,2,2,--,--,--,--,--,3,3,--,2,3,--,31,31,10,4,7,1,2,--,--,8,--,92,90,81,21,38,51,14,--,--,--,--,2,12,7,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,5,5,--,3,1,1,--,0,100%,--,5,3,1,--,3,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,1,--,3,1,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,161,161,--,161,23,38,--,0,100%,95%,161,161,23,21,161,74,--,--,1,11,,,,,,,,,,,,,,,,,38,38,38,1,--,38,4,--,--,1,--,123,123,123,22,21,123,70,--,--,--,11,2,11,12,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,136,133,--,111,29,44,--,1,99%,95%,133,110,29,58,93,34,--,--,1,1,3,1,--,--,1,--,--,--,--,--,,,,,,,44,43,22,2,10,8,6,--,--,1,--,92,90,89,27,48,86,28,--,--,--,1,1,3,4,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,127,107,8,119,16,22,--,2,96%,87%,107,104,15,95,55,5,--,1,--,8,12,10,--,10,1,--,--,--,--,1,8,5,1,5,--,--,22,21,21,2,20,4,2,--,--,--,1,97,86,93,13,85,52,3,--,1,--,8,1,6,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,70,69,--,54,18,31,--,0,100%,96%,69,53,18,33,45,11,--,--,1,--,1,1,--,1,--,--,--,--,--,--,,,,,,,31,31,15,2,7,8,3,--,--,1,--,39,38,39,16,27,37,8,--,--,--,--,3,10,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,130,122,--,43,18,66,--,5,95%,91%,122,41,16,3,11,23,--,--,3,--,8,2,2,--,--,--,--,--,--,--,,,,,,,66,65,10,3,2,--,7,--,--,3,--,64,57,33,15,1,11,16,--,--,--,--,6,30,19,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
YMCA Vocational School,Kingston,25,1,--,8,4,--,--,17,32%,--,1,1,--,1,--,--,1,--,--,--,24,7,4,1,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOS Lawnton,Lawnton,2,--,--,--,--,--,--,2,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,151,137,5,117,21,51,--,4,96%,97%,137,109,19,47,74,40,--,--,2,--,9,5,--,2,3,1,--,--,--,--,5,3,2,1,1,--,51,49,37,2,14,27,5,--,--,2,--,95,88,77,17,35,50,36,--,--,--,--,7,15,15,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,143,141,1,127,28,14,--,1,99%,98%,141,127,28,95,59,63,--,31,1,35,,,,,,,,,,,,,,,,,14,14,12,--,12,--,9,--,--,1,--,128,127,115,28,83,59,54,--,31,--,35,6,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
