School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Sunshine Beach State High School,Sunshine Beach,181,148,1,135,35,100,--,1,97%,88%,148,107,27,31,83,27,--,--,2,3,32,27,8,13,21,5,--,--,--,2,1,1,--,1,--,--,100,89,55,10,11,39,7,--,--,2,3,80,59,79,25,33,65,25,--,--,--,2,10,32,29,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Coast Grammar School,Forest Glen,112,103,--,47,25,105,--,2,95%,95%,103,44,24,22,14,8,--,--,4,7,9,3,1,3,--,--,--,--,--,--,,,,,,,105,98,43,21,25,13,5,--,--,4,6,7,5,4,4,--,1,3,--,--,--,1,24,29,27,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
TAFE Queensland Brisbane,Alexandra Hills,65,25,--,31,4,9,--,21,66%,62%,25,13,3,3,9,3,--,--,--,5,40,18,1,7,10,1,--,--,--,2,,,,,,,9,8,1,--,--,1,--,--,--,--,3,56,17,30,4,10,18,4,--,--,--,4,1,1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tagai State College,Thursday Island,58,29,--,35,1,12,--,13,76%,70%,29,20,1,7,14,8,--,--,--,--,29,15,--,6,10,2,--,--,--,--,,,,,,,12,10,8,--,4,4,--,--,--,--,--,46,19,27,1,9,20,10,--,--,--,--,0,1,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain College,North Tamborine,21,12,--,8,6,16,--,2,76%,100%,12,4,4,--,--,1,--,--,1,--,9,4,2,1,1,1,--,--,--,--,,,,,,,16,12,5,4,--,1,1,--,--,1,--,5,0,3,2,1,--,1,--,--,--,--,3,4,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamborine Mountain State High School,North Tamborine,110,89,8,103,25,42,--,0,99%,94%,89,83,14,80,27,9,--,--,2,10,13,13,7,10,3,2,--,--,--,1,8,7,4,6,1,--,42,41,38,6,36,3,4,--,--,2,4,60,48,58,15,54,27,7,--,--,--,7,12,11,14,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannum Sands State High School,Tannum Sands,177,121,--,98,12,102,--,10,88%,91%,121,63,7,53,45,2,--,--,--,2,56,35,5,30,11,1,--,--,--,1,,,,,,,102,84,34,3,25,23,2,--,--,--,1,75,37,64,9,58,33,1,--,--,--,2,13,28,32,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tara Shire State College,Tara,28,6,--,22,13,5,--,5,82%,100%,6,5,4,2,5,1,--,--,2,--,22,17,9,12,7,1,--,--,1,--,,,,,,,5,2,4,4,2,3,1,--,--,2,--,23,4,18,9,12,9,1,--,--,1,--,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec-NQ,Douglas,103,98,--,103,100,--,--,0,100%,--,98,98,96,6,98,1,--,--,--,--,5,5,4,1,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral College  Rockhampton,Rockhampton,129,123,--,59,18,78,--,4,97%,94%,123,57,16,24,32,3,--,2,1,4,6,2,2,1,--,--,--,--,--,--,,,,,,,78,78,26,3,10,18,1,--,--,--,2,51,45,33,15,15,14,2,--,2,1,2,13,22,27,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cathedral School,Mundingburra,86,74,--,18,10,68,--,8,88%,97%,74,16,9,4,7,7,1,--,--,--,12,2,1,1,--,--,--,--,--,--,,,,,,,68,66,10,6,2,4,3,1,--,--,--,18,8,8,4,3,3,4,--,--,--,--,17,21,19,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
The Centre Education Programme,Kingston,13,--,5,5,2,--,--,6,38%,--,,,,,,,,,,,8,2,1,1,--,--,--,--,--,--,5,3,1,2,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gap State High School,The Gap,153,122,--,50,22,121,--,11,88%,91%,122,38,18,9,21,19,--,--,3,7,31,12,4,2,5,3,--,--,--,2,,,,,,,121,109,34,14,8,21,16,--,--,3,8,32,13,16,8,3,5,6,--,--,--,1,33,34,29,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glenleighden School,Fig Tree Pocket,1,--,1,1,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,1,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Glennie School,Toowoomba,76,72,--,36,15,67,--,0,99%,94%,72,33,14,13,30,3,--,--,--,2,4,3,1,2,3,--,--,--,--,--,,,,,,,67,64,27,9,6,24,1,--,--,--,2,9,8,9,6,9,9,2,--,--,--,--,16,21,16,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kooralbyn International School,Kooralbyn,9,4,--,1,--,3,--,4,56%,75%,,,,,,,,,,,5,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,6,1,1,--,1,--,--,--,--,--,--,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockhampton Grammar School,Rockhampton,173,168,--,78,23,126,--,3,98%,98%,168,76,23,38,56,8,--,--,1,2,5,2,--,2,--,--,--,--,--,--,,,,,,,126,126,44,3,15,33,2,--,--,1,1,47,42,34,20,25,23,6,--,--,--,1,40,41,36,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The School of Total Education,Warwick,9,8,--,--,--,9,--,0,89%,100%,,,,,,,,,,,1,--,--,--,--,--,--,--,--,1,,,,,,,9,8,--,--,--,--,--,--,--,--,1,,,,,,,,,,,,5,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
The Southport School,Southport,153,138,--,24,13,103,--,7,93%,96%,138,19,11,1,11,2,--,--,7,3,15,5,2,1,3,2,--,--,--,--,,,,,,,103,100,9,4,1,6,1,--,--,7,--,50,38,15,9,1,8,3,--,--,--,3,26,40,27,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuringowa State High School,Condon,73,40,2,71,7,25,--,1,97%,100%,40,40,5,39,21,2,--,--,--,2,31,30,2,30,2,--,--,--,--,1,2,1,--,1,--,--,25,18,25,--,25,7,1,--,--,--,1,46,22,45,7,44,16,1,--,--,--,2,1,10,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Toogoolawah State High School,Toogoolawah,47,30,2,37,15,23,--,3,87%,100%,30,26,10,6,19,8,--,--,--,2,15,10,5,4,8,--,--,--,--,--,2,1,--,--,1,--,23,20,19,8,4,17,5,--,--,--,2,22,10,17,7,6,10,3,--,--,--,--,2,4,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolooa State High School,South Gladstone,140,85,2,95,4,70,--,15,85%,96%,85,61,2,43,44,4,--,--,4,--,53,34,2,26,12,1,--,--,1,--,,,,,,,70,57,46,3,30,33,1,--,--,5,--,68,28,49,1,39,23,4,--,--,--,--,10,15,25,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba Grammar School,Toowoomba,148,137,--,32,16,128,--,2,94%,96%,137,30,14,1,26,15,--,--,--,2,11,2,2,--,--,1,--,--,--,--,,,,,,,128,121,14,2,1,12,9,--,--,--,2,20,16,18,14,--,14,7,--,--,--,--,38,37,26,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Toowoomba State High School,Toowoomba,258,197,--,186,62,139,--,0,96%,93%,197,135,47,80,67,23,--,--,7,8,61,51,15,38,18,2,--,--,2,1,,,,,,,139,120,67,14,12,48,8,--,--,9,6,119,77,119,48,106,37,17,--,--,--,3,32,34,29,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Community Learning Centre,Mundingburra,13,--,13,3,--,--,--,0,23%,--,,,,,,,,,,,,,,,,,,,,,13,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville Grammar School,Townsville,154,144,--,16,3,146,--,3,94%,99%,144,15,2,8,11,2,--,--,--,2,10,1,1,--,--,--,--,--,--,--,,,,,,,146,140,13,2,6,10,2,--,--,--,1,8,4,3,1,2,1,--,--,--,--,1,55,47,31,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Townsville State High School,Railway Estate,100,53,--,30,10,49,--,25,65%,88%,53,18,6,3,12,5,--,--,1,1,47,12,4,4,6,1,--,--,--,1,,,,,,,49,38,10,5,--,6,3,--,--,1,2,51,15,20,5,7,12,3,--,--,--,--,6,5,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Anglican School,White Rock,66,61,--,19,3,65,--,0,94%,96%,61,18,2,--,16,2,--,--,4,--,5,1,1,--,--,--,--,--,--,--,,,,,,,65,61,18,2,--,16,2,--,--,4,--,1,0,1,1,--,--,--,--,--,--,--,17,18,13,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Bay State High School,Manunda Cairns,195,126,3,71,26,101,--,32,76%,93%,126,48,14,4,33,12,--,--,4,2,66,20,12,1,16,1,--,--,--,1,3,3,--,3,--,--,101,85,27,2,1,22,5,--,--,3,2,91,41,41,24,4,27,8,--,--,1,1,12,33,24,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity College (Beenleigh),Beenleigh,142,132,--,105,45,67,--,0,99%,89%,132,97,41,40,89,12,1,--,--,9,10,8,4,2,5,1,--,--,--,--,,,,,,,67,64,31,11,6,28,1,--,--,--,2,75,68,74,34,36,66,12,1,--,--,7,4,14,24,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity Lutheran College,Ashmore,110,109,--,50,8,92,--,1,99%,99%,109,50,8,24,46,11,1,--,2,9,,,,,,,,,,,,,,,,,92,92,36,4,10,33,7,--,--,2,5,18,17,14,4,14,13,4,1,--,--,4,11,31,28,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Tullawong State High School,Caboolture,214,156,--,159,26,98,--,7,92%,85%,156,118,17,67,86,25,--,--,--,7,58,41,9,30,19,--,--,--,--,4,,,,,,,98,81,53,13,18,39,10,--,--,--,6,116,75,106,13,79,66,15,--,--,--,5,9,18,27,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tully State High School,Tully,94,65,--,62,22,47,--,4,93%,85%,65,40,14,18,22,6,--,--,--,1,29,22,8,19,2,1,--,--,--,1,,,,,,,47,44,19,5,--,14,5,--,--,--,2,47,21,43,17,37,10,2,--,--,--,--,6,7,17,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Coomera State College,Upper Coomera,172,112,1,170,20,68,--,0,99%,84%,112,111,17,111,48,23,1,1,5,9,59,59,3,59,14,2,--,--,--,4,,,,,,,68,56,68,6,68,22,13,1,1,5,9,103,56,102,14,102,40,12,--,--,--,4,3,12,20,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Urangan State High School,Urangan,196,133,4,103,19,113,--,17,84%,84%,133,71,12,29,28,18,4,--,1,8,59,29,7,17,9,1,--,--,--,2,4,3,--,3,--,--,113,94,40,9,6,24,5,4,--,1,3,79,39,60,10,40,13,14,--,--,--,7,12,30,26,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity College,Varsity Lakes,201,155,--,127,33,122,--,0,95%,92%,155,92,25,51,51,43,--,--,7,11,46,35,8,26,24,2,--,1,1,5,,,,,,,122,102,48,13,9,18,20,--,--,8,9,79,53,79,20,68,57,25,--,1,--,7,15,26,42,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Point State High School,Victoria Point,175,138,--,125,23,97,--,12,91%,82%,138,104,21,40,94,23,--,--,--,10,37,21,2,8,15,2,--,--,--,4,,,,,,,97,83,61,11,15,47,12,--,--,--,7,78,55,64,12,33,62,13,--,--,--,7,5,21,33,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory College,Gympie,15,13,--,10,2,11,--,1,93%,100%,13,9,2,5,2,2,--,--,--,--,2,1,--,1,1,--,--,--,--,--,,,,,,,11,11,7,2,3,1,2,--,--,--,--,4,2,3,--,3,2,--,--,--,--,--,1,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova College,Coorparoo,140,124,--,13,4,121,--,2,90%,92%,124,11,2,--,9,--,--,--,--,21,16,2,2,--,--,--,--,--,--,3,,,,,,,121,109,5,--,--,5,--,--,--,--,17,19,15,8,4,--,4,--,--,--,--,7,25,30,34,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Wangetti Technical and Vocational Education College,Port Douglas,3,--,--,--,--,--,--,3,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warwick State High School,Warwick,163,103,3,78,26,82,--,22,79%,95%,103,53,12,18,45,4,--,--,--,1,57,25,14,11,9,1,--,--,--,2,,,,,,,82,69,25,6,3,22,2,--,--,--,2,78,34,53,20,26,32,3,--,--,--,1,17,21,23,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,225,170,1,110,36,138,--,8,85%,95%,170,89,28,55,22,43,--,--,--,19,54,21,8,14,4,3,--,--,--,8,,,,,,,138,112,32,5,2,17,20,--,--,--,21,86,58,78,31,67,9,26,--,--,--,6,19,38,38,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,157,135,4,123,11,78,--,2,96%,93%,135,108,9,77,95,11,--,--,--,9,18,13,2,7,11,--,--,--,--,--,4,2,--,--,2,--,78,72,49,5,23,42,3,--,--,--,3,75,63,72,6,61,64,8,--,--,--,6,12,20,25,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,138,118,--,67,23,104,--,5,93%,96%,118,57,18,20,31,7,--,--,--,7,20,10,5,7,1,1,--,--,--,--,,,,,,,104,98,42,7,9,28,5,--,--,--,5,34,20,25,16,18,4,3,--,--,--,2,26,28,27,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,42,11,--,26,8,16,--,11,67%,91%,11,9,4,9,6,--,--,--,--,--,31,17,4,14,5,1,--,--,--,--,,,,,,,16,8,11,2,9,5,1,--,--,--,--,26,3,15,6,14,6,--,--,--,--,--,0,4,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,18,--,17,12,2,--,--,1,67%,--,,,,,,,,,,,,,,,,,,,,,17,12,2,12,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,100,80,--,38,4,86,--,4,88%,92%,80,30,3,6,23,3,--,--,1,3,20,8,1,5,3,--,--,--,--,2,,,,,,,86,76,29,2,4,23,2,--,--,1,4,14,4,9,2,7,3,1,--,--,--,1,20,24,22,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,51,45,1,47,11,30,--,0,94%,67%,45,44,10,41,27,4,--,--,8,9,5,3,1,3,1,--,--,--,1,1,,,,,,,30,27,27,5,24,13,--,--,--,9,4,20,18,20,6,20,15,4,--,--,--,6,4,7,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,79,75,--,16,1,77,--,0,99%,99%,75,13,--,--,13,--,--,--,--,--,4,3,1,--,2,--,--,--,--,--,,,,,,,77,74,14,1,--,13,--,--,--,--,--,2,1,2,--,--,2,--,--,--,--,--,25,26,18,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,11,9,--,4,2,9,--,1,91%,100%,9,3,2,--,3,1,--,--,--,1,2,1,--,--,1,--,--,--,--,--,,,,,,,9,9,3,2,--,3,1,--,--,--,1,2,0,1,--,--,1,--,--,--,--,--,0,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,144,101,4,93,29,75,--,6,85%,98%,101,71,23,14,67,15,1,--,3,4,39,20,6,7,14,1,--,--,--,3,4,2,--,2,--,--,75,60,32,10,3,28,4,--,--,3,--,65,41,59,19,18,53,12,1,--,--,7,10,24,18,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,153,72,--,145,40,59,--,0,96%,79%,72,70,21,66,46,16,1,--,--,9,81,75,19,68,24,3,1,--,--,7,,,,,,,59,38,51,13,42,23,7,--,--,--,5,94,34,94,27,92,47,12,2,--,--,11,5,5,19,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,3,3,--,2,1,1,--,0,100%,0%,3,2,1,--,1,1,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,--,--,1,--,--,--,--,--,2,2,1,1,--,--,1,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,128,78,1,93,13,60,--,7,86%,92%,78,61,8,43,44,5,--,--,--,6,49,31,5,22,15,2,--,--,--,6,1,1,--,1,--,--,60,42,32,4,16,17,3,--,--,--,9,67,36,60,9,49,42,4,--,--,--,3,4,7,20,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,138,58,--,115,11,46,--,10,89%,93%,58,50,3,47,34,15,--,--,--,4,80,65,8,53,38,9,--,--,--,4,,,,,,,46,28,34,--,32,7,2,--,--,--,1,92,30,81,11,68,65,22,--,--,--,7,3,2,6,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,2,--,--,--,--,--,--,2,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,128,85,4,98,52,21,--,11,88%,95%,85,71,44,21,59,6,--,--,--,--,39,27,8,19,12,3,--,--,--,--,,,,,,,21,20,8,2,1,6,1,--,--,--,--,103,65,90,50,39,65,8,--,--,--,--,1,3,6,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,127,95,--,71,12,74,--,7,88%,80%,95,54,9,19,45,10,--,--,--,9,32,17,3,9,10,--,--,--,--,--,,,,,,,74,64,27,5,6,21,5,--,--,--,4,53,31,44,7,22,34,5,--,--,--,5,10,14,22,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,106,79,--,29,13,66,--,15,79%,92%,79,24,9,--,14,7,--,--,--,1,27,5,4,--,1,--,--,--,--,4,,,,,,,66,56,20,7,--,12,5,--,--,--,3,40,23,9,6,--,3,2,--,--,--,2,12,24,10,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,131,73,--,71,9,48,--,24,78%,93%,73,42,4,26,24,5,--,--,--,5,58,29,5,25,4,--,--,--,--,1,,,,,,,48,40,19,2,11,6,3,--,--,--,2,83,33,52,7,40,22,2,--,--,--,4,7,6,14,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,92,77,--,70,13,37,--,1,96%,84%,77,59,13,42,51,15,--,--,1,25,15,11,--,8,8,--,--,--,--,3,,,,,,,37,33,18,4,4,14,9,--,--,1,12,55,44,52,9,46,45,6,--,--,--,16,3,7,11,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
